name,date,unit,year,country
KM284757.1,2008-XX-XX,Malawi,2008,Malawi
KM284758.1,2008-XX-XX,Malawi,2008,Malawi
KM284759.1,2008-XX-XX,Malawi,2008,Malawi
KM284760.1,2008-XX-XX,Malawi,2008,Malawi
KM284761.1,2008-XX-XX,Malawi,2008,Malawi
KM284762.1,2008-XX-XX,Malawi,2008,Malawi
KM284763.1,2008-XX-XX,Malawi,2008,Malawi
KM284765.1,2008-XX-XX,Malawi,2008,Malawi
KM284766.1,2008-XX-XX,Malawi,2008,Malawi
KM284768.1,2008-XX-XX,Malawi,2008,Malawi
KM284769.1,2008-XX-XX,Malawi,2008,Malawi
KM284770.1,2008-XX-XX,Malawi,2008,Malawi
KM284771.1,2008-XX-XX,Malawi,2008,Malawi
KM284772.1,2008-XX-XX,Malawi,2008,Malawi
KM284773.1,2008-XX-XX,Malawi,2008,Malawi
KM284774.1,2008-XX-XX,Malawi,2008,Malawi
KM284776.1,2008-XX-XX,Malawi,2008,Malawi
KM284777.1,2008-XX-XX,Malawi,2008,Malawi
KM284778.1,2008-XX-XX,Malawi,2008,Malawi
KM284779.1,2008-XX-XX,Malawi,2008,Malawi
KM284780.1,2008-XX-XX,Malawi,2008,Malawi
KM284781.1,2008-XX-XX,Malawi,2008,Malawi
KM284782.1,2008-XX-XX,Malawi,2008,Malawi
KM284783.1,2008-XX-XX,Malawi,2008,Malawi
KM284784.1,2008-XX-XX,Malawi,2008,Malawi
KM284785.1,2008-XX-XX,Malawi,2008,Malawi
KM284786.1,2008-XX-XX,Malawi,2008,Malawi
KM284787.1,2008-XX-XX,Malawi,2008,Malawi
KM284789.1,2008-XX-XX,Malawi,2008,Malawi
KM284791.1,2008-XX-XX,Malawi,2008,Malawi
KM284792.1,2008-XX-XX,Malawi,2008,Malawi
KM284793.1,2008-XX-XX,Malawi,2008,Malawi
KM284794.1,2008-XX-XX,Malawi,2008,Malawi
KM284795.1,2008-XX-XX,Malawi,2008,Malawi
KM284796.1,2008-XX-XX,Malawi,2008,Malawi
KM284797.1,2008-XX-XX,Malawi,2008,Malawi
KM284798.1,2008-XX-XX,Malawi,2008,Malawi
KM284799.1,2008-XX-XX,Malawi,2008,Malawi
KJ700458.1,2008-XX-XX,Malawi,2008,Malawi
KC247435.1,2008-XX-XX,Malawi,2008,Malawi
KC247436.1,2008-XX-XX,Malawi,2008,Malawi
KC247437.1,2008-XX-XX,Malawi,2008,Malawi
KC247438.1,2008-XX-XX,Malawi,2008,Malawi
KC247439.1,2008-XX-XX,Malawi,2008,Malawi
KC247440.1,2008-XX-XX,Malawi,2008,Malawi
KC247443.1,2008-XX-XX,Malawi,2008,Malawi
KC247444.1,2008-XX-XX,Malawi,2008,Malawi
KC247445.1,2008-XX-XX,Malawi,2008,Malawi
KC247447.1,2008-XX-XX,Malawi,2008,Malawi
KC247448.1,2008-XX-XX,Malawi,2008,Malawi
KC247449.1,2008-XX-XX,Malawi,2008,Malawi
KC247450.1,2008-XX-XX,Malawi,2008,Malawi
KC247451.1,2008-XX-XX,Malawi,2008,Malawi
KC247452.1,2008-XX-XX,Malawi,2008,Malawi
KC247453.1,2008-XX-XX,Malawi,2008,Malawi
KC247454.1,2008-XX-XX,Malawi,2008,Malawi
KC247455.1,2008-XX-XX,Malawi,2008,Malawi
KC247456.1,2008-XX-XX,Malawi,2008,Malawi
KC247457.1,2008-XX-XX,Malawi,2008,Malawi
KC247458.1,2008-XX-XX,Malawi,2008,Malawi
KC247459.1,2008-XX-XX,Malawi,2008,Malawi
KC247484.1,2008-XX-XX,Malawi,2008,Malawi
KC247485.1,2008-XX-XX,Malawi,2008,Malawi
KC247487.1,2008-XX-XX,Malawi,2008,Malawi
KC247488.1,2008-XX-XX,Malawi,2008,Malawi
KC247489.1,2008-XX-XX,Malawi,2008,Malawi
KC247490.1,2008-XX-XX,Malawi,2008,Malawi
KC247492.1,2008-XX-XX,Malawi,2008,Malawi
KC247493.1,2008-XX-XX,Malawi,2008,Malawi
KC247494.1,2008-XX-XX,Malawi,2008,Malawi
KC247495.1,2008-XX-XX,Malawi,2008,Malawi
KC247496.1,2008-XX-XX,Malawi,2008,Malawi
KC247497.1,2008-XX-XX,Malawi,2008,Malawi
KC247498.1,2008-XX-XX,Malawi,2008,Malawi
KC247499.1,2008-XX-XX,Malawi,2008,Malawi
KC247500.1,2008-XX-XX,Malawi,2008,Malawi
KC247501.1,2008-XX-XX,Malawi,2008,Malawi
KC247502.1,2008-XX-XX,Malawi,2008,Malawi
KC247503.1,2008-XX-XX,Malawi,2008,Malawi
KC247505.1,2008-XX-XX,Malawi,2008,Malawi
KC247506.1,2008-XX-XX,Malawi,2008,Malawi
KC247507.1,2008-XX-XX,Malawi,2008,Malawi
KC247509.1,2008-XX-XX,Malawi,2008,Malawi
KC247510.1,2008-XX-XX,Malawi,2008,Malawi
KC247511.1,2008-XX-XX,Malawi,2008,Malawi
KC247512.1,2008-XX-XX,Malawi,2008,Malawi
KC247514.1,2008-XX-XX,Malawi,2008,Malawi
KC247515.1,2008-XX-XX,Malawi,2008,Malawi
KC247516.1,2008-XX-XX,Malawi,2008,Malawi
KC247517.1,2008-XX-XX,Malawi,2008,Malawi
KC247518.1,2008-XX-XX,Malawi,2008,Malawi
KC247519.1,2008-XX-XX,Malawi,2008,Malawi
KC247521.1,2008-XX-XX,Malawi,2008,Malawi
KC247522.1,2008-XX-XX,Malawi,2008,Malawi
KC247523.1,2008-XX-XX,Malawi,2008,Malawi
KC247524.1,2008-XX-XX,Malawi,2008,Malawi
KC247525.1,2008-XX-XX,Malawi,2008,Malawi
KC247526.1,2008-XX-XX,Malawi,2008,Malawi
KC247528.1,2008-XX-XX,Malawi,2008,Malawi
KC247529.1,2008-XX-XX,Malawi,2008,Malawi
KC247531.1,2008-XX-XX,Malawi,2008,Malawi
KC247532.1,2008-XX-XX,Malawi,2008,Malawi
KC247533.1,2008-XX-XX,Malawi,2008,Malawi
KC247534.1,2008-XX-XX,Malawi,2008,Malawi
KC247535.1,2008-XX-XX,Malawi,2008,Malawi
KC247537.1,2008-XX-XX,Malawi,2008,Malawi
KC247539.1,2008-XX-XX,Malawi,2008,Malawi
KC247540.1,2008-XX-XX,Malawi,2008,Malawi
KC247541.1,2008-XX-XX,Malawi,2008,Malawi
KC247542.1,2008-XX-XX,Malawi,2008,Malawi
KC247543.1,2008-XX-XX,Malawi,2008,Malawi
KC247545.1,2008-XX-XX,Malawi,2008,Malawi
KC247546.1,2008-XX-XX,Malawi,2008,Malawi
KC247547.1,2008-XX-XX,Malawi,2008,Malawi
KC247548.1,2008-XX-XX,Malawi,2008,Malawi
