name,date,unit,year,country
HM623583.1,2009-01-12,South Africa,2009,South Africa
MK205700.1,2009-01-20,South Africa,2009,South Africa
MK205701.1,2009-01-20,South Africa,2009,South Africa
MK205702.1,2009-01-20,South Africa,2009,South Africa
MK205703.1,2009-01-20,South Africa,2009,South Africa
MK205705.1,2009-01-20,South Africa,2009,South Africa
MK205706.1,2009-01-20,South Africa,2009,South Africa
MK205707.1,2009-01-20,South Africa,2009,South Africa
MK205708.1,2009-01-20,South Africa,2009,South Africa
MK205709.1,2009-02-10,South Africa,2009,South Africa
MK205710.1,2009-02-10,South Africa,2009,South Africa
MK205711.1,2009-02-10,South Africa,2009,South Africa
MK205712.1,2009-02-10,South Africa,2009,South Africa
MK205713.1,2009-02-10,South Africa,2009,South Africa
MK205714.1,2009-02-10,South Africa,2009,South Africa
MK205716.1,2009-02-10,South Africa,2009,South Africa
MK205744.1,2009-02-10,South Africa,2009,South Africa
MK205745.1,2009-02-10,South Africa,2009,South Africa
MK205746.1,2009-02-10,South Africa,2009,South Africa
MK205747.1,2009-02-10,South Africa,2009,South Africa
MW189795.1,2009-02-24,South Africa,2009,South Africa
MW189796.1,2009-02-24,South Africa,2009,South Africa
MW189797.1,2009-02-24,South Africa,2009,South Africa
MW189798.1,2009-02-24,South Africa,2009,South Africa
MW189799.1,2009-02-24,South Africa,2009,South Africa
MW189800.1,2009-02-24,South Africa,2009,South Africa
MW189801.1,2009-02-24,South Africa,2009,South Africa
MW189802.1,2009-02-24,South Africa,2009,South Africa
HM623594.1,2009-03-04,South Africa,2009,South Africa
HM623595.1,2009-03-10,South Africa,2009,South Africa
HM623596.1,2009-03-10,South Africa,2009,South Africa
HM623597.1,2009-03-10,South Africa,2009,South Africa
HM623598.1,2009-03-12,South Africa,2009,South Africa
MK206121.1,2009-03-26,South Africa,2009,South Africa
MK206122.1,2009-03-26,South Africa,2009,South Africa
MW189112.1,2009-03-28,South Africa,2009,South Africa
MW189113.1,2009-03-28,South Africa,2009,South Africa
MW189114.1,2009-03-28,South Africa,2009,South Africa
MW189115.1,2009-03-28,South Africa,2009,South Africa
MW189116.1,2009-03-28,South Africa,2009,South Africa
HM623599.1,2009-04-01,South Africa,2009,South Africa
HM623600.1,2009-04-01,South Africa,2009,South Africa
HM623591.1,2009-04-06,South Africa,2009,South Africa
HM623592.1,2009-04-06,South Africa,2009,South Africa
HM623601.1,2009-04-08,South Africa,2009,South Africa
HM623602.1,2009-04-08,South Africa,2009,South Africa
HM623590.1,2009-04-14,South Africa,2009,South Africa
HM623604.1,2009-04-14,South Africa,2009,South Africa
HM623605.1,2009-04-14,South Africa,2009,South Africa
HM623606.1,2009-04-16,South Africa,2009,South Africa
HM623589.1,2009-04-17,South Africa,2009,South Africa
HM623593.1,2009-04-17,South Africa,2009,South Africa
HM623607.1,2009-04-21,South Africa,2009,South Africa
HM623608.1,2009-04-21,South Africa,2009,South Africa
MW189455.1,2009-04-30,South Africa,2009,South Africa
MW189456.1,2009-04-30,South Africa,2009,South Africa
MW189457.1,2009-04-30,South Africa,2009,South Africa
MW189458.1,2009-04-30,South Africa,2009,South Africa
MW189460.1,2009-04-30,South Africa,2009,South Africa
MW189461.1,2009-04-30,South Africa,2009,South Africa
MK205748.1,2009-07-02,South Africa,2009,South Africa
MK205749.1,2009-07-02,South Africa,2009,South Africa
MK205752.1,2009-07-02,South Africa,2009,South Africa
KJ598853.1,2009-XX-XX,South Africa,2009,South Africa
KF114883.1,2009-XX-XX,South Africa,2009,South Africa
KF114886.1,2009-XX-XX,South Africa,2009,South Africa
KF114887.1,2009-XX-XX,South Africa,2009,South Africa
KF114890.1,2009-XX-XX,South Africa,2009,South Africa
KF114892.1,2009-XX-XX,South Africa,2009,South Africa
KC833437.1,2009-XX-XX,South Africa,2009,South Africa
KC154026.1,2009-XX-XX,South Africa,2009,South Africa
KC154027.1,2009-XX-XX,South Africa,2009,South Africa
JQ754247.1,2009-XX-XX,South Africa,2009,South Africa
JQ754248.1,2009-XX-XX,South Africa,2009,South Africa
JQ754249.1,2009-XX-XX,South Africa,2009,South Africa
JQ754250.1,2009-XX-XX,South Africa,2009,South Africa
JQ754251.1,2009-XX-XX,South Africa,2009,South Africa
JQ754253.1,2009-XX-XX,South Africa,2009,South Africa
JQ754254.1,2009-XX-XX,South Africa,2009,South Africa
JQ754256.1,2009-XX-XX,South Africa,2009,South Africa
JQ754257.1,2009-XX-XX,South Africa,2009,South Africa
JQ754258.1,2009-XX-XX,South Africa,2009,South Africa
JQ754259.1,2009-XX-XX,South Africa,2009,South Africa
JQ754260.1,2009-XX-XX,South Africa,2009,South Africa
JQ754261.1,2009-XX-XX,South Africa,2009,South Africa
JQ754262.1,2009-XX-XX,South Africa,2009,South Africa
JQ754264.1,2009-XX-XX,South Africa,2009,South Africa
JQ754265.1,2009-XX-XX,South Africa,2009,South Africa
JQ754266.1,2009-XX-XX,South Africa,2009,South Africa
JQ754267.1,2009-XX-XX,South Africa,2009,South Africa
JQ754268.1,2009-XX-XX,South Africa,2009,South Africa
JQ754269.1,2009-XX-XX,South Africa,2009,South Africa
JQ754270.1,2009-XX-XX,South Africa,2009,South Africa
JQ754271.1,2009-XX-XX,South Africa,2009,South Africa
JQ754272.1,2009-XX-XX,South Africa,2009,South Africa
JQ754273.1,2009-XX-XX,South Africa,2009,South Africa
JN681219.1,2009-XX-XX,South Africa,2009,South Africa
JN681236.1,2009-XX-XX,South Africa,2009,South Africa
JN681257.1,2009-XX-XX,South Africa,2009,South Africa
JN681259.1,2009-XX-XX,South Africa,2009,South Africa
HQ615941.1,2009-XX-XX,South Africa,2009,South Africa
HQ615947.1,2009-XX-XX,South Africa,2009,South Africa
HQ615949.1,2009-XX-XX,South Africa,2009,South Africa
HQ615956.1,2009-XX-XX,South Africa,2009,South Africa
HQ615957.1,2009-XX-XX,South Africa,2009,South Africa
HQ615960.1,2009-XX-XX,South Africa,2009,South Africa
HQ615961.1,2009-XX-XX,South Africa,2009,South Africa
HQ595752.1,2009-XX-XX,South Africa,2009,South Africa
HQ595755.1,2009-XX-XX,South Africa,2009,South Africa
HQ595756.1,2009-XX-XX,South Africa,2009,South Africa
HQ595760.1,2009-XX-XX,South Africa,2009,South Africa
HQ595765.1,2009-XX-XX,South Africa,2009,South Africa
GU080162.1,2009-XX-XX,South Africa,2009,South Africa
GU080164.1,2009-XX-XX,South Africa,2009,South Africa
GU080165.1,2009-XX-XX,South Africa,2009,South Africa
GU080166.1,2009-XX-XX,South Africa,2009,South Africa
GU080168.1,2009-XX-XX,South Africa,2009,South Africa
GU080169.1,2009-XX-XX,South Africa,2009,South Africa
GU080171.1,2009-XX-XX,South Africa,2009,South Africa
GU080173.1,2009-XX-XX,South Africa,2009,South Africa
GU080174.1,2009-XX-XX,South Africa,2009,South Africa
GU080178.1,2009-XX-XX,South Africa,2009,South Africa
GU080179.1,2009-XX-XX,South Africa,2009,South Africa
GU080180.1,2009-XX-XX,South Africa,2009,South Africa
GU080181.1,2009-XX-XX,South Africa,2009,South Africa
GU080182.1,2009-XX-XX,South Africa,2009,South Africa
GU080183.1,2009-XX-XX,South Africa,2009,South Africa
GU080184.1,2009-XX-XX,South Africa,2009,South Africa
GU080185.1,2009-XX-XX,South Africa,2009,South Africa
GU080186.1,2009-XX-XX,South Africa,2009,South Africa
GU080187.1,2009-XX-XX,South Africa,2009,South Africa
GU080188.1,2009-XX-XX,South Africa,2009,South Africa
GU080189.1,2009-XX-XX,South Africa,2009,South Africa
GU080190.1,2009-XX-XX,South Africa,2009,South Africa
GU080191.1,2009-XX-XX,South Africa,2009,South Africa
GU080192.1,2009-XX-XX,South Africa,2009,South Africa
GU080193.1,2009-XX-XX,South Africa,2009,South Africa
GU080194.1,2009-XX-XX,South Africa,2009,South Africa
GU080195.1,2009-XX-XX,South Africa,2009,South Africa
GU080197.1,2009-XX-XX,South Africa,2009,South Africa
GU080198.1,2009-XX-XX,South Africa,2009,South Africa
GU080199.1,2009-XX-XX,South Africa,2009,South Africa
MK205610.1,2009-09-15,South Africa,2009,South Africa
MK205611.1,2009-09-15,South Africa,2009,South Africa
MK205612.1,2009-09-15,South Africa,2009,South Africa
MK205613.1,2009-09-15,South Africa,2009,South Africa
MK205614.1,2009-09-15,South Africa,2009,South Africa
MK205615.1,2009-09-15,South Africa,2009,South Africa
MK205616.1,2009-09-15,South Africa,2009,South Africa
MK205617.1,2009-09-15,South Africa,2009,South Africa
MK205618.1,2009-09-15,South Africa,2009,South Africa
MK205619.1,2009-09-15,South Africa,2009,South Africa
MK205620.1,2009-09-15,South Africa,2009,South Africa
MK205621.1,2009-09-15,South Africa,2009,South Africa
MK205622.1,2009-09-15,South Africa,2009,South Africa
MK205623.1,2009-09-15,South Africa,2009,South Africa
MK205624.1,2009-09-15,South Africa,2009,South Africa
MK205625.1,2009-09-15,South Africa,2009,South Africa
MK205626.1,2009-09-15,South Africa,2009,South Africa
MK205627.1,2009-09-15,South Africa,2009,South Africa
MK205628.1,2009-09-15,South Africa,2009,South Africa
MK205629.1,2009-09-15,South Africa,2009,South Africa
MK205630.1,2009-09-15,South Africa,2009,South Africa
MK205631.1,2009-09-15,South Africa,2009,South Africa
MK205632.1,2009-09-15,South Africa,2009,South Africa
MK205633.1,2009-09-15,South Africa,2009,South Africa
MK205634.1,2009-09-15,South Africa,2009,South Africa
MK205635.1,2009-09-15,South Africa,2009,South Africa
MK205636.1,2009-09-15,South Africa,2009,South Africa
MK205637.1,2009-09-15,South Africa,2009,South Africa
MK205638.1,2009-09-15,South Africa,2009,South Africa
MK205639.1,2009-09-15,South Africa,2009,South Africa
MK205640.1,2009-09-15,South Africa,2009,South Africa
MK205641.1,2009-09-15,South Africa,2009,South Africa
MK205642.1,2009-09-15,South Africa,2009,South Africa
MK205643.1,2009-09-15,South Africa,2009,South Africa
MK205644.1,2009-09-15,South Africa,2009,South Africa
MK205645.1,2009-09-15,South Africa,2009,South Africa
MK205646.1,2009-09-15,South Africa,2009,South Africa
HM623609.1,2009-09-15,South Africa,2009,South Africa
HM623584.1,2009-09-21,South Africa,2009,South Africa
KF725883.1,2009-09-22,South Africa,2009,South Africa
HM623585.1,2009-10-01,South Africa,2009,South Africa
MW188952.1,2009-10-03,South Africa,2009,South Africa
MW188953.1,2009-10-03,South Africa,2009,South Africa
MW188954.1,2009-10-03,South Africa,2009,South Africa
MW188955.1,2009-10-03,South Africa,2009,South Africa
MW188956.1,2009-10-03,South Africa,2009,South Africa
MW188958.1,2009-10-03,South Africa,2009,South Africa
MW188959.1,2009-10-03,South Africa,2009,South Africa
KF725884.1,2009-10-05,South Africa,2009,South Africa
HM623586.1,2009-10-05,South Africa,2009,South Africa
HM623587.1,2009-10-05,South Africa,2009,South Africa
MW188961.1,2009-10-08,South Africa,2009,South Africa
MW188962.1,2009-10-08,South Africa,2009,South Africa
MW188963.1,2009-10-08,South Africa,2009,South Africa
MW188964.1,2009-10-08,South Africa,2009,South Africa
MW188965.1,2009-10-08,South Africa,2009,South Africa
MW188968.1,2009-10-08,South Africa,2009,South Africa
MW188969.1,2009-10-08,South Africa,2009,South Africa
KF725885.1,2009-10-08,South Africa,2009,South Africa
KF725886.1,2009-10-08,South Africa,2009,South Africa
KF725887.1,2009-10-16,South Africa,2009,South Africa
KF725888.1,2009-10-19,South Africa,2009,South Africa
KF725890.1,2009-10-19,South Africa,2009,South Africa
KF725891.1,2009-10-21,South Africa,2009,South Africa
KF725892.1,2009-10-22,South Africa,2009,South Africa
KF725894.1,2009-10-23,South Africa,2009,South Africa
KF725896.1,2009-10-30,South Africa,2009,South Africa
KF725897.1,2009-11-04,South Africa,2009,South Africa
HM623610.1,2009-11-05,South Africa,2009,South Africa
KF725898.1,2009-11-06,South Africa,2009,South Africa
KF725899.1,2009-11-06,South Africa,2009,South Africa
KF725900.1,2009-11-06,South Africa,2009,South Africa
KF725902.1,2009-11-11,South Africa,2009,South Africa
KF725906.1,2009-11-19,South Africa,2009,South Africa
KF725907.1,2009-11-19,South Africa,2009,South Africa
KF725911.1,2009-11-19,South Africa,2009,South Africa
KF725912.1,2009-11-19,South Africa,2009,South Africa
KF725913.1,2009-11-20,South Africa,2009,South Africa
KF725914.1,2009-11-20,South Africa,2009,South Africa
KF725918.1,2009-12-11,South Africa,2009,South Africa
KF725919.1,2009-12-11,South Africa,2009,South Africa
KF725921.1,2009-12-11,South Africa,2009,South Africa
HM623611.1,2009-12-14,South Africa,2009,South Africa
KF725922.1,2009-12-18,South Africa,2009,South Africa
