name,date,unit,year,country
HQ216537.1,2004-XX-XX,USA,2004,USA
HQ216538.1,2004-XX-XX,USA,2004,USA
HQ216539.1,2004-XX-XX,USA,2004,USA
HQ216540.1,2004-XX-XX,USA,2004,USA
HQ216541.1,2004-XX-XX,USA,2004,USA
HQ216543.1,2004-XX-XX,USA,2004,USA
HQ216544.1,2004-XX-XX,USA,2004,USA
HQ216545.1,2004-XX-XX,USA,2004,USA
HQ216547.1,2004-XX-XX,USA,2004,USA
HQ216548.1,2004-XX-XX,USA,2004,USA
HQ216550.1,2004-XX-XX,USA,2004,USA
HQ216551.1,2004-XX-XX,USA,2004,USA
HQ216552.1,2004-XX-XX,USA,2004,USA
HQ216553.1,2004-XX-XX,USA,2004,USA
HQ216554.1,2004-XX-XX,USA,2004,USA
HQ216555.1,2004-XX-XX,USA,2004,USA
HQ216556.1,2004-XX-XX,USA,2004,USA
HQ217169.1,2004-XX-XX,USA,2004,USA
HQ217170.1,2004-XX-XX,USA,2004,USA
HQ217171.1,2004-XX-XX,USA,2004,USA
HQ217172.1,2004-XX-XX,USA,2004,USA
HQ217173.1,2004-XX-XX,USA,2004,USA
HQ217174.1,2004-XX-XX,USA,2004,USA
HQ217175.1,2004-XX-XX,USA,2004,USA
HQ217176.1,2004-XX-XX,USA,2004,USA
HQ217178.1,2004-XX-XX,USA,2004,USA
HQ217179.1,2004-XX-XX,USA,2004,USA
HQ217180.1,2004-XX-XX,USA,2004,USA
HQ217181.1,2004-XX-XX,USA,2004,USA
HQ217184.1,2004-XX-XX,USA,2004,USA
HQ217185.1,2004-XX-XX,USA,2004,USA
HQ217186.1,2004-XX-XX,USA,2004,USA
HQ217187.1,2004-XX-XX,USA,2004,USA
HQ217188.1,2004-XX-XX,USA,2004,USA
HQ217189.1,2004-XX-XX,USA,2004,USA
HQ217191.1,2004-XX-XX,USA,2004,USA
HQ217192.1,2004-XX-XX,USA,2004,USA
HQ217315.1,2004-XX-XX,USA,2004,USA
HQ217316.1,2004-XX-XX,USA,2004,USA
HQ217317.1,2004-XX-XX,USA,2004,USA
HQ217318.1,2004-XX-XX,USA,2004,USA
HQ217319.1,2004-XX-XX,USA,2004,USA
HQ217320.1,2004-XX-XX,USA,2004,USA
HQ217321.1,2004-XX-XX,USA,2004,USA
HQ217322.1,2004-XX-XX,USA,2004,USA
HQ217323.1,2004-XX-XX,USA,2004,USA
HQ217324.1,2004-XX-XX,USA,2004,USA
HQ217325.1,2004-XX-XX,USA,2004,USA
HQ217326.1,2004-XX-XX,USA,2004,USA
HQ217327.1,2004-XX-XX,USA,2004,USA
HQ217328.1,2004-XX-XX,USA,2004,USA
HQ217329.1,2004-XX-XX,USA,2004,USA
HQ217330.1,2004-XX-XX,USA,2004,USA
HQ217331.1,2004-XX-XX,USA,2004,USA
HQ217332.1,2004-XX-XX,USA,2004,USA
HQ217333.1,2004-XX-XX,USA,2004,USA
HQ217334.1,2004-XX-XX,USA,2004,USA
HQ217335.1,2004-XX-XX,USA,2004,USA
HQ217336.1,2004-XX-XX,USA,2004,USA
HQ217337.1,2004-XX-XX,USA,2004,USA
HQ217338.1,2004-XX-XX,USA,2004,USA
HQ217339.1,2004-XX-XX,USA,2004,USA
EF121409.1,2004-07-XX,USA,2004,USA
EF121410.1,2004-07-XX,USA,2004,USA
EU577903.1,2004-07-26,USA,2004,USA
EU577904.1,2004-07-26,USA,2004,USA
EU577905.1,2004-07-26,USA,2004,USA
EU577906.1,2004-07-26,USA,2004,USA
EU577907.1,2004-07-26,USA,2004,USA
