name,date,unit,year,country
FJ444048.1,2007-06-04,South Africa,2007,South Africa
FJ444049.1,2007-06-04,South Africa,2007,South Africa
FJ444050.1,2007-06-04,South Africa,2007,South Africa
FJ444051.1,2007-06-04,South Africa,2007,South Africa
FJ444052.1,2007-06-04,South Africa,2007,South Africa
FJ444053.1,2007-06-04,South Africa,2007,South Africa
FJ444054.1,2007-06-04,South Africa,2007,South Africa
FJ444055.1,2007-06-04,South Africa,2007,South Africa
FJ444056.1,2007-06-04,South Africa,2007,South Africa
FJ444057.1,2007-06-04,South Africa,2007,South Africa
MK205894.1,2007-06-05,South Africa,2007,South Africa
MK205895.1,2007-06-05,South Africa,2007,South Africa
MK205896.1,2007-06-05,South Africa,2007,South Africa
MK205897.1,2007-06-05,South Africa,2007,South Africa
MK205898.1,2007-06-05,South Africa,2007,South Africa
KC863633.1,2007-06-26,South Africa,2007,South Africa
KC863634.1,2007-06-26,South Africa,2007,South Africa
KC863635.1,2007-06-26,South Africa,2007,South Africa
KC863636.1,2007-06-26,South Africa,2007,South Africa
KC863637.1,2007-06-26,South Africa,2007,South Africa
KC863638.1,2007-06-26,South Africa,2007,South Africa
KC863639.1,2007-06-26,South Africa,2007,South Africa
KC863640.1,2007-06-26,South Africa,2007,South Africa
KC863641.1,2007-06-26,South Africa,2007,South Africa
KC863642.1,2007-06-26,South Africa,2007,South Africa
KC863643.1,2007-06-26,South Africa,2007,South Africa
KC863644.1,2007-06-26,South Africa,2007,South Africa
KC863645.1,2007-06-26,South Africa,2007,South Africa
KC863646.1,2007-06-26,South Africa,2007,South Africa
KC863647.1,2007-06-26,South Africa,2007,South Africa
KC863648.1,2007-06-26,South Africa,2007,South Africa
JQ777026.1,2007-07-09,South Africa,2007,South Africa
JQ777027.1,2007-07-09,South Africa,2007,South Africa
JQ777028.1,2007-07-09,South Africa,2007,South Africa
JQ777029.1,2007-07-09,South Africa,2007,South Africa
JQ777030.1,2007-07-09,South Africa,2007,South Africa
JQ777032.1,2007-07-09,South Africa,2007,South Africa
JQ777033.1,2007-07-09,South Africa,2007,South Africa
JQ777034.1,2007-07-09,South Africa,2007,South Africa
JQ777035.1,2007-07-09,South Africa,2007,South Africa
JQ777036.1,2007-07-09,South Africa,2007,South Africa
JQ777037.1,2007-07-09,South Africa,2007,South Africa
JQ777038.1,2007-07-09,South Africa,2007,South Africa
JQ777039.1,2007-07-09,South Africa,2007,South Africa
JQ777040.1,2007-07-09,South Africa,2007,South Africa
JQ777041.1,2007-07-09,South Africa,2007,South Africa
JQ777045.1,2007-07-09,South Africa,2007,South Africa
KF114889.1,2007-XX-XX,South Africa,2007,South Africa
KF114891.1,2007-XX-XX,South Africa,2007,South Africa
JX972999.1,2007-XX-XX,South Africa,2007,South Africa
JX973000.1,2007-XX-XX,South Africa,2007,South Africa
JX973001.1,2007-XX-XX,South Africa,2007,South Africa
JX973002.1,2007-XX-XX,South Africa,2007,South Africa
JX973003.1,2007-XX-XX,South Africa,2007,South Africa
JX973004.1,2007-XX-XX,South Africa,2007,South Africa
JX973005.1,2007-XX-XX,South Africa,2007,South Africa
JX973007.1,2007-XX-XX,South Africa,2007,South Africa
JX973008.1,2007-XX-XX,South Africa,2007,South Africa
JX973009.1,2007-XX-XX,South Africa,2007,South Africa
JX973010.1,2007-XX-XX,South Africa,2007,South Africa
JX973011.1,2007-XX-XX,South Africa,2007,South Africa
JX973012.1,2007-XX-XX,South Africa,2007,South Africa
JX973014.1,2007-XX-XX,South Africa,2007,South Africa
JX973015.1,2007-XX-XX,South Africa,2007,South Africa
JX973016.1,2007-XX-XX,South Africa,2007,South Africa
JX973017.1,2007-XX-XX,South Africa,2007,South Africa
JX973018.1,2007-XX-XX,South Africa,2007,South Africa
JQ352784.1,2007-XX-XX,South Africa,2007,South Africa
JQ352785.1,2007-XX-XX,South Africa,2007,South Africa
JQ352786.1,2007-XX-XX,South Africa,2007,South Africa
JQ753730.1,2007-XX-XX,South Africa,2007,South Africa
JQ753731.1,2007-XX-XX,South Africa,2007,South Africa
JQ753732.1,2007-XX-XX,South Africa,2007,South Africa
JQ753733.1,2007-XX-XX,South Africa,2007,South Africa
JQ753734.1,2007-XX-XX,South Africa,2007,South Africa
JQ753735.1,2007-XX-XX,South Africa,2007,South Africa
JQ753736.1,2007-XX-XX,South Africa,2007,South Africa
JQ753737.1,2007-XX-XX,South Africa,2007,South Africa
JQ753738.1,2007-XX-XX,South Africa,2007,South Africa
JQ753739.1,2007-XX-XX,South Africa,2007,South Africa
JQ753741.1,2007-XX-XX,South Africa,2007,South Africa
JQ753742.1,2007-XX-XX,South Africa,2007,South Africa
JQ753743.1,2007-XX-XX,South Africa,2007,South Africa
JQ753744.1,2007-XX-XX,South Africa,2007,South Africa
JQ753745.1,2007-XX-XX,South Africa,2007,South Africa
JQ753746.1,2007-XX-XX,South Africa,2007,South Africa
JQ753747.1,2007-XX-XX,South Africa,2007,South Africa
JQ753748.1,2007-XX-XX,South Africa,2007,South Africa
JQ753749.1,2007-XX-XX,South Africa,2007,South Africa
JQ753750.1,2007-XX-XX,South Africa,2007,South Africa
JQ753751.1,2007-XX-XX,South Africa,2007,South Africa
JQ753752.1,2007-XX-XX,South Africa,2007,South Africa
JQ753753.1,2007-XX-XX,South Africa,2007,South Africa
JQ753754.1,2007-XX-XX,South Africa,2007,South Africa
JQ753755.1,2007-XX-XX,South Africa,2007,South Africa
JQ753756.1,2007-XX-XX,South Africa,2007,South Africa
JQ753757.1,2007-XX-XX,South Africa,2007,South Africa
JQ753758.1,2007-XX-XX,South Africa,2007,South Africa
JQ753760.1,2007-XX-XX,South Africa,2007,South Africa
JQ753761.1,2007-XX-XX,South Africa,2007,South Africa
JQ753762.1,2007-XX-XX,South Africa,2007,South Africa
JQ753763.1,2007-XX-XX,South Africa,2007,South Africa
JQ753764.1,2007-XX-XX,South Africa,2007,South Africa
JQ753765.1,2007-XX-XX,South Africa,2007,South Africa
JQ753766.1,2007-XX-XX,South Africa,2007,South Africa
JQ753767.1,2007-XX-XX,South Africa,2007,South Africa
JQ753768.1,2007-XX-XX,South Africa,2007,South Africa
JQ753769.1,2007-XX-XX,South Africa,2007,South Africa
JQ753770.1,2007-XX-XX,South Africa,2007,South Africa
