name,date,unit,year,country
OP977148.1,2010-08-04,USA,2010,USA
OP977149.1,2010-08-04,USA,2010,USA
OP977150.1,2010-08-04,USA,2010,USA
OP977151.1,2010-08-04,USA,2010,USA
OP977152.1,2010-08-04,USA,2010,USA
OP977153.1,2010-08-04,USA,2010,USA
OP977154.1,2010-08-04,USA,2010,USA
OP977155.1,2010-08-04,USA,2010,USA
OP977156.1,2010-08-04,USA,2010,USA
OP977157.1,2010-08-04,USA,2010,USA
OP977158.1,2010-08-04,USA,2010,USA
OP977159.1,2010-08-04,USA,2010,USA
OP977160.1,2010-08-04,USA,2010,USA
OP977161.1,2010-08-04,USA,2010,USA
OP977162.1,2010-08-04,USA,2010,USA
OP977163.1,2010-08-04,USA,2010,USA
OP977164.1,2010-08-04,USA,2010,USA
OP977165.1,2010-08-04,USA,2010,USA
OP977166.1,2010-08-04,USA,2010,USA
OP977167.1,2010-08-04,USA,2010,USA
OP976945.1,2010-08-18,USA,2010,USA
OP976946.1,2010-08-18,USA,2010,USA
OP976947.1,2010-08-18,USA,2010,USA
OP976948.1,2010-08-18,USA,2010,USA
OP976949.1,2010-08-18,USA,2010,USA
OP976950.1,2010-08-18,USA,2010,USA
OP976951.1,2010-08-18,USA,2010,USA
OP976952.1,2010-08-18,USA,2010,USA
OP976953.1,2010-08-18,USA,2010,USA
OP976954.1,2010-08-18,USA,2010,USA
OP976955.1,2010-08-18,USA,2010,USA
OP976956.1,2010-08-18,USA,2010,USA
MW188754.1,2010-08-18,USA,2010,USA
MW188755.1,2010-08-18,USA,2010,USA
MW188756.1,2010-08-18,USA,2010,USA
MK145772.1,2010-08-26,USA,2010,USA
MK145773.1,2010-08-26,USA,2010,USA
MK145774.1,2010-08-26,USA,2010,USA
MK145776.1,2010-08-26,USA,2010,USA
MK145777.1,2010-08-26,USA,2010,USA
MK145778.1,2010-08-26,USA,2010,USA
MK145779.1,2010-08-26,USA,2010,USA
MK145780.1,2010-08-26,USA,2010,USA
MK145782.1,2010-08-26,USA,2010,USA
MK145783.1,2010-08-26,USA,2010,USA
MK145784.1,2010-08-26,USA,2010,USA
MK145786.1,2010-08-26,USA,2010,USA
MK145787.1,2010-08-26,USA,2010,USA
MK145788.1,2010-08-26,USA,2010,USA
MK145789.1,2010-08-26,USA,2010,USA
MK145790.1,2010-08-26,USA,2010,USA
MK145791.1,2010-08-26,USA,2010,USA
MK145792.1,2010-08-26,USA,2010,USA
MK145793.1,2010-08-26,USA,2010,USA
MK145794.1,2010-08-26,USA,2010,USA
MK145795.1,2010-08-26,USA,2010,USA
MK145796.1,2010-08-26,USA,2010,USA
MK148532.1,2010-08-26,USA,2010,USA
MK148533.1,2010-08-26,USA,2010,USA
MK148534.1,2010-08-26,USA,2010,USA
MK148535.1,2010-08-26,USA,2010,USA
MK148536.1,2010-08-26,USA,2010,USA
MK148537.1,2010-08-26,USA,2010,USA
MK148538.1,2010-08-26,USA,2010,USA
MK148539.1,2010-08-26,USA,2010,USA
MK148540.1,2010-08-26,USA,2010,USA
MK148541.1,2010-08-26,USA,2010,USA
MK148542.1,2010-08-26,USA,2010,USA
MK148543.1,2010-08-26,USA,2010,USA
MK148544.1,2010-08-26,USA,2010,USA
MK148545.1,2010-08-26,USA,2010,USA
MK148546.1,2010-08-26,USA,2010,USA
MK148547.1,2010-08-26,USA,2010,USA
MK148549.1,2010-08-26,USA,2010,USA
MK148550.1,2010-08-26,USA,2010,USA
MK148551.1,2010-08-26,USA,2010,USA
MK148552.1,2010-08-26,USA,2010,USA
MK148553.1,2010-08-26,USA,2010,USA
OR736461.1,2010-08-30,USA,2010,USA
OR736462.1,2010-08-30,USA,2010,USA
OR736463.1,2010-08-30,USA,2010,USA
OR736464.1,2010-08-30,USA,2010,USA
OR736465.1,2010-08-30,USA,2010,USA
MW189718.1,2010-09-24,USA,2010,USA
MW189719.1,2010-09-24,USA,2010,USA
MW189720.1,2010-09-24,USA,2010,USA
MW189721.1,2010-09-24,USA,2010,USA
MW189722.1,2010-09-24,USA,2010,USA
MW189724.1,2010-09-24,USA,2010,USA
MW189725.1,2010-09-24,USA,2010,USA
MW189726.1,2010-09-24,USA,2010,USA
MW189727.1,2010-09-24,USA,2010,USA
MW189728.1,2010-09-24,USA,2010,USA
MW189729.1,2010-09-24,USA,2010,USA
MW189597.1,2010-10-01,USA,2010,USA
MW189598.1,2010-10-01,USA,2010,USA
MW189599.1,2010-10-01,USA,2010,USA
MW189600.1,2010-10-01,USA,2010,USA
MW189601.1,2010-10-01,USA,2010,USA
MW189604.1,2010-10-01,USA,2010,USA
MW188925.1,2010-10-05,USA,2010,USA
MW188926.1,2010-10-05,USA,2010,USA
MW188927.1,2010-10-05,USA,2010,USA
MW188928.1,2010-10-05,USA,2010,USA
MW188929.1,2010-10-05,USA,2010,USA
MW188930.1,2010-10-05,USA,2010,USA
MW188931.1,2010-10-05,USA,2010,USA
MW188932.1,2010-10-05,USA,2010,USA
KM354505.1,2010-10-05,USA,2010,USA
KM354506.1,2010-10-05,USA,2010,USA
KM354507.1,2010-10-05,USA,2010,USA
KM354508.1,2010-10-05,USA,2010,USA
KM354509.1,2010-10-05,USA,2010,USA
KM354510.1,2010-10-05,USA,2010,USA
KM354511.1,2010-10-05,USA,2010,USA
KM354512.1,2010-10-05,USA,2010,USA
KM354513.1,2010-10-05,USA,2010,USA
KM354514.1,2010-10-05,USA,2010,USA
KM354515.1,2010-10-05,USA,2010,USA
KM354516.1,2010-10-05,USA,2010,USA
KM354517.1,2010-10-05,USA,2010,USA
KM354518.1,2010-10-05,USA,2010,USA
KM354519.1,2010-10-05,USA,2010,USA
KM354520.1,2010-10-05,USA,2010,USA
KM354521.1,2010-10-05,USA,2010,USA
KM354522.1,2010-10-05,USA,2010,USA
KM354523.1,2010-10-05,USA,2010,USA
KM354524.1,2010-10-05,USA,2010,USA
KM354525.1,2010-10-05,USA,2010,USA
KM354526.1,2010-10-05,USA,2010,USA
KM354527.1,2010-10-05,USA,2010,USA
KM354528.1,2010-10-05,USA,2010,USA
KM354529.1,2010-10-05,USA,2010,USA
KM354530.1,2010-10-05,USA,2010,USA
