name,date,unit,year,country
OP121405.1,2013-07-29,South Africa,2013,South Africa
OP121406.1,2013-07-29,South Africa,2013,South Africa
OP121407.1,2013-07-29,South Africa,2013,South Africa
OP121408.1,2013-07-29,South Africa,2013,South Africa
OP121409.1,2013-07-29,South Africa,2013,South Africa
OP121410.1,2013-07-29,South Africa,2013,South Africa
OP121411.1,2013-07-29,South Africa,2013,South Africa
OP121412.1,2013-07-29,South Africa,2013,South Africa
OP121413.1,2013-07-29,South Africa,2013,South Africa
PQ874268.1,2013-09-10,South Africa,2013,South Africa
PQ874269.1,2013-09-10,South Africa,2013,South Africa
PQ874270.1,2013-09-10,South Africa,2013,South Africa
PQ874271.1,2013-09-10,South Africa,2013,South Africa
PQ874272.1,2013-09-10,South Africa,2013,South Africa
PQ874273.1,2013-09-10,South Africa,2013,South Africa
PQ874274.1,2013-09-10,South Africa,2013,South Africa
PQ874275.1,2013-09-10,South Africa,2013,South Africa
PQ874276.1,2013-09-10,South Africa,2013,South Africa
PQ874277.1,2013-09-10,South Africa,2013,South Africa
PQ874278.1,2013-09-10,South Africa,2013,South Africa
PQ874279.1,2013-09-10,South Africa,2013,South Africa
PQ874280.1,2013-09-10,South Africa,2013,South Africa
PQ874281.1,2013-09-10,South Africa,2013,South Africa
PQ874282.1,2013-09-10,South Africa,2013,South Africa
PQ874283.1,2013-09-10,South Africa,2013,South Africa
PQ874284.1,2013-09-10,South Africa,2013,South Africa
PQ874285.1,2013-09-10,South Africa,2013,South Africa
PQ874286.1,2013-09-10,South Africa,2013,South Africa
PQ874287.1,2013-09-10,South Africa,2013,South Africa
OR131835.1,2013-09-10,South Africa,2013,South Africa
OR131836.1,2013-09-10,South Africa,2013,South Africa
OR131837.1,2013-09-10,South Africa,2013,South Africa
OR131838.1,2013-09-10,South Africa,2013,South Africa
OR131839.1,2013-09-10,South Africa,2013,South Africa
OR131840.1,2013-09-10,South Africa,2013,South Africa
OR131841.1,2013-09-10,South Africa,2013,South Africa
OR131842.1,2013-09-10,South Africa,2013,South Africa
OR131843.1,2013-09-10,South Africa,2013,South Africa
OR131844.1,2013-09-10,South Africa,2013,South Africa
OR131845.1,2013-09-10,South Africa,2013,South Africa
OR131846.1,2013-09-10,South Africa,2013,South Africa
OR131847.1,2013-09-10,South Africa,2013,South Africa
OR131848.1,2013-09-10,South Africa,2013,South Africa
OR131849.1,2013-09-10,South Africa,2013,South Africa
OR131850.1,2013-09-10,South Africa,2013,South Africa
OR131851.1,2013-09-10,South Africa,2013,South Africa
OR131852.1,2013-09-10,South Africa,2013,South Africa
OR131853.1,2013-09-10,South Africa,2013,South Africa
OR131875.1,2013-09-16,South Africa,2013,South Africa
PQ874425.1,2013-11-14,South Africa,2013,South Africa
PQ874426.1,2013-11-14,South Africa,2013,South Africa
PQ874427.1,2013-11-14,South Africa,2013,South Africa
PQ874428.1,2013-11-14,South Africa,2013,South Africa
PQ874429.1,2013-11-14,South Africa,2013,South Africa
PQ874430.1,2013-11-14,South Africa,2013,South Africa
PQ874431.1,2013-11-14,South Africa,2013,South Africa
PQ874432.1,2013-11-14,South Africa,2013,South Africa
OR132476.1,2013-11-22,South Africa,2013,South Africa
OR132477.1,2013-11-22,South Africa,2013,South Africa
OR132478.1,2013-11-22,South Africa,2013,South Africa
OR132479.1,2013-11-22,South Africa,2013,South Africa
OR132480.1,2013-11-22,South Africa,2013,South Africa
OR132481.1,2013-11-22,South Africa,2013,South Africa
OR132482.1,2013-11-22,South Africa,2013,South Africa
OR132728.1,2013-12-24,South Africa,2013,South Africa
OR132729.1,2013-12-24,South Africa,2013,South Africa
OR132730.1,2013-12-24,South Africa,2013,South Africa
OR132731.1,2013-12-24,South Africa,2013,South Africa
OR132732.1,2013-12-24,South Africa,2013,South Africa
OR132733.1,2013-12-24,South Africa,2013,South Africa
OR132734.1,2013-12-24,South Africa,2013,South Africa
OR132735.1,2013-12-24,South Africa,2013,South Africa
OR132736.1,2013-12-24,South Africa,2013,South Africa
OR132737.1,2013-12-24,South Africa,2013,South Africa
OR132738.1,2013-12-24,South Africa,2013,South Africa
OR132739.1,2013-12-24,South Africa,2013,South Africa
OR132740.1,2013-12-24,South Africa,2013,South Africa
OR132741.1,2013-12-24,South Africa,2013,South Africa
OR132742.1,2013-12-24,South Africa,2013,South Africa
OR132743.1,2013-12-24,South Africa,2013,South Africa
OR132744.1,2013-12-24,South Africa,2013,South Africa
OR132745.1,2013-12-24,South Africa,2013,South Africa
