name,date,unit,year,country
EF593298.1,2003-01-14,USA,2003,USA
EU577741.1,2003-01-15,USA,2003,USA
EU577742.1,2003-01-15,USA,2003,USA
EU577743.1,2003-01-15,USA,2003,USA
EU577744.1,2003-01-15,USA,2003,USA
EU577745.1,2003-01-15,USA,2003,USA
EU577746.1,2003-01-15,USA,2003,USA
EU577747.1,2003-01-15,USA,2003,USA
EU577748.1,2003-01-15,USA,2003,USA
EU577749.1,2003-01-15,USA,2003,USA
EU577750.1,2003-01-15,USA,2003,USA
EU577751.1,2003-01-15,USA,2003,USA
EU577752.1,2003-01-15,USA,2003,USA
EU577753.1,2003-01-15,USA,2003,USA
EU577754.1,2003-01-15,USA,2003,USA
EU577755.1,2003-01-15,USA,2003,USA
EU577756.1,2003-01-15,USA,2003,USA
EU577757.1,2003-01-15,USA,2003,USA
EU577758.1,2003-01-15,USA,2003,USA
EU577759.1,2003-01-15,USA,2003,USA
EU577760.1,2003-01-15,USA,2003,USA
EU577761.1,2003-01-15,USA,2003,USA
GU330396.1,2003-01-21,USA,2003,USA
GU330397.1,2003-01-21,USA,2003,USA
GU330398.1,2003-01-21,USA,2003,USA
GU330399.1,2003-01-21,USA,2003,USA
GU330400.1,2003-01-21,USA,2003,USA
GU330401.1,2003-01-21,USA,2003,USA
GU330402.1,2003-01-21,USA,2003,USA
GU330403.1,2003-01-21,USA,2003,USA
GU330404.1,2003-01-21,USA,2003,USA
GU330405.1,2003-01-21,USA,2003,USA
GU330406.1,2003-01-21,USA,2003,USA
GU330407.1,2003-01-21,USA,2003,USA
GU330408.1,2003-01-21,USA,2003,USA
GU330409.1,2003-01-21,USA,2003,USA
GU330410.1,2003-01-21,USA,2003,USA
GU330411.1,2003-01-21,USA,2003,USA
GU330412.1,2003-01-21,USA,2003,USA
GU330413.1,2003-01-21,USA,2003,USA
GU330414.1,2003-01-21,USA,2003,USA
GU330415.1,2003-01-21,USA,2003,USA
GU330416.1,2003-01-21,USA,2003,USA
GU330417.1,2003-01-21,USA,2003,USA
GU330418.1,2003-01-21,USA,2003,USA
GU330419.1,2003-01-21,USA,2003,USA
GU330420.1,2003-01-21,USA,2003,USA
GU330421.1,2003-01-21,USA,2003,USA
GU330422.1,2003-01-21,USA,2003,USA
GU330423.1,2003-01-21,USA,2003,USA
GU330424.1,2003-01-21,USA,2003,USA
GU330425.1,2003-01-21,USA,2003,USA
GU330426.1,2003-01-21,USA,2003,USA
GU330427.1,2003-01-21,USA,2003,USA
GU330428.1,2003-01-21,USA,2003,USA
GU330429.1,2003-01-21,USA,2003,USA
GU330430.1,2003-01-21,USA,2003,USA
GU330431.1,2003-01-21,USA,2003,USA
GU330432.1,2003-01-21,USA,2003,USA
GU330433.1,2003-01-21,USA,2003,USA
GU330434.1,2003-01-21,USA,2003,USA
GU330435.1,2003-01-21,USA,2003,USA
GU330436.1,2003-01-21,USA,2003,USA
GU330437.1,2003-01-21,USA,2003,USA
GU330438.1,2003-01-21,USA,2003,USA
GU330439.1,2003-01-21,USA,2003,USA
GU330440.1,2003-01-21,USA,2003,USA
GU330441.1,2003-01-21,USA,2003,USA
GU330442.1,2003-01-21,USA,2003,USA
GU330443.1,2003-01-21,USA,2003,USA
GU330444.1,2003-01-21,USA,2003,USA
GU330445.1,2003-01-21,USA,2003,USA
GU330446.1,2003-01-21,USA,2003,USA
GU330447.1,2003-01-21,USA,2003,USA
GU330448.1,2003-01-21,USA,2003,USA
GU330449.1,2003-01-21,USA,2003,USA
GU330450.1,2003-01-21,USA,2003,USA
GU330451.1,2003-01-21,USA,2003,USA
GU330452.1,2003-01-21,USA,2003,USA
GU330453.1,2003-01-21,USA,2003,USA
GU330454.1,2003-01-21,USA,2003,USA
GU330455.1,2003-01-21,USA,2003,USA
GU330456.1,2003-01-21,USA,2003,USA
GU330457.1,2003-01-21,USA,2003,USA
