name,date,unit,year,country
HM368252.1,1995-XX-XX,USA,1995,USA
HM368253.1,1995-XX-XX,USA,1995,USA
HM368254.1,1995-XX-XX,USA,1995,USA
HM368255.1,1995-XX-XX,USA,1995,USA
HM368256.1,1995-XX-XX,USA,1995,USA
HM368257.1,1995-XX-XX,USA,1995,USA
HM368258.1,1995-XX-XX,USA,1995,USA
JQ609870.1,1995-08-16,USA,1995,USA
JQ609871.1,1995-08-16,USA,1995,USA
JQ609872.1,1995-08-16,USA,1995,USA
JQ609873.1,1995-08-16,USA,1995,USA
JQ609874.1,1995-08-16,USA,1995,USA
JQ609875.1,1995-08-16,USA,1995,USA
JQ609876.1,1995-08-16,USA,1995,USA
JQ609877.1,1995-08-16,USA,1995,USA
JQ609878.1,1995-08-16,USA,1995,USA
JQ609879.1,1995-08-16,USA,1995,USA
JQ609880.1,1995-08-16,USA,1995,USA
JQ609881.1,1995-08-16,USA,1995,USA
JQ609882.1,1995-08-16,USA,1995,USA
JQ609883.1,1995-08-16,USA,1995,USA
JQ609884.1,1995-08-16,USA,1995,USA
JQ609885.1,1995-08-16,USA,1995,USA
JQ609886.1,1995-08-16,USA,1995,USA
JQ609887.1,1995-08-16,USA,1995,USA
JQ609888.1,1995-08-16,USA,1995,USA
JQ609889.1,1995-08-16,USA,1995,USA
JQ609890.1,1995-08-16,USA,1995,USA
JQ609891.1,1995-08-16,USA,1995,USA
JQ609892.1,1995-08-16,USA,1995,USA
JQ609893.1,1995-08-16,USA,1995,USA
JQ609894.1,1995-08-16,USA,1995,USA
JQ609895.1,1995-08-16,USA,1995,USA
JQ609896.1,1995-08-16,USA,1995,USA
JQ609897.1,1995-08-16,USA,1995,USA
JQ609898.1,1995-08-16,USA,1995,USA
JQ609899.1,1995-08-16,USA,1995,USA
JQ609900.1,1995-08-16,USA,1995,USA
JQ609901.1,1995-08-16,USA,1995,USA
JQ609902.1,1995-08-16,USA,1995,USA
JQ609903.1,1995-08-16,USA,1995,USA
JQ609904.1,1995-08-16,USA,1995,USA
JQ609905.1,1995-08-16,USA,1995,USA
JQ609906.1,1995-08-16,USA,1995,USA
JQ609908.1,1995-08-16,USA,1995,USA
EU576583.1,1995-09-11,USA,1995,USA
EU576584.1,1995-09-11,USA,1995,USA
EU576585.1,1995-09-11,USA,1995,USA
EU576586.1,1995-09-11,USA,1995,USA
EF593231.1,1995-11-09,USA,1995,USA
EU575513.1,1995-11-22,USA,1995,USA
EU575514.1,1995-11-22,USA,1995,USA
EU575515.1,1995-11-22,USA,1995,USA
EU575516.1,1995-11-22,USA,1995,USA
EU575518.1,1995-11-22,USA,1995,USA
EU575520.1,1995-11-22,USA,1995,USA
EU575521.1,1995-11-22,USA,1995,USA
EU575522.1,1995-11-22,USA,1995,USA
EU575523.1,1995-11-22,USA,1995,USA
EU575524.1,1995-11-22,USA,1995,USA
EU575525.1,1995-11-22,USA,1995,USA
EU575526.1,1995-11-22,USA,1995,USA
EU575527.1,1995-11-22,USA,1995,USA
EU575528.1,1995-11-22,USA,1995,USA
EU575529.1,1995-11-22,USA,1995,USA
