name,date,unit,year,country
JX239306.1,2005-01-26,Zambia,2005,Zambia
JX239307.1,2005-01-26,Zambia,2005,Zambia
JX239308.1,2005-01-26,Zambia,2005,Zambia
JX239309.1,2005-01-26,Zambia,2005,Zambia
JX239361.1,2005-03-03,Zambia,2005,Zambia
JX239362.1,2005-03-03,Zambia,2005,Zambia
JX239363.1,2005-03-03,Zambia,2005,Zambia
JX239313.1,2005-04-27,Zambia,2005,Zambia
JX239314.1,2005-04-27,Zambia,2005,Zambia
JX239315.1,2005-04-27,Zambia,2005,Zambia
GQ485439.1,2005-05-12,Zambia,2005,Zambia
GQ485440.1,2005-05-12,Zambia,2005,Zambia
GQ485441.1,2005-05-12,Zambia,2005,Zambia
GQ485442.1,2005-05-12,Zambia,2005,Zambia
JX239356.1,2005-05-26,Zambia,2005,Zambia
JX239357.1,2005-05-26,Zambia,2005,Zambia
JX239358.1,2005-05-26,Zambia,2005,Zambia
JX239359.1,2005-05-26,Zambia,2005,Zambia
JX239360.1,2005-05-26,Zambia,2005,Zambia
JX239422.1,2005-05-26,Zambia,2005,Zambia
JX239423.1,2005-05-26,Zambia,2005,Zambia
JX239424.1,2005-05-26,Zambia,2005,Zambia
JX239425.1,2005-05-26,Zambia,2005,Zambia
JX239426.1,2005-05-26,Zambia,2005,Zambia
JX239427.1,2005-05-26,Zambia,2005,Zambia
JX239428.1,2005-05-26,Zambia,2005,Zambia
JX239429.1,2005-05-26,Zambia,2005,Zambia
JX239430.1,2005-05-26,Zambia,2005,Zambia
JX239431.1,2005-05-26,Zambia,2005,Zambia
JX239432.1,2005-05-26,Zambia,2005,Zambia
JX239433.1,2005-05-26,Zambia,2005,Zambia
JX239434.1,2005-05-26,Zambia,2005,Zambia
JX239435.1,2005-05-26,Zambia,2005,Zambia
JX239436.1,2005-05-26,Zambia,2005,Zambia
JX239437.1,2005-05-26,Zambia,2005,Zambia
JX239272.1,2005-06-22,Zambia,2005,Zambia
GU329108.1,2005-XX-XX,Zambia,2005,Zambia
GU329184.1,2005-XX-XX,Zambia,2005,Zambia
GU329192.1,2005-XX-XX,Zambia,2005,Zambia
GU329283.1,2005-XX-XX,Zambia,2005,Zambia
GU329326.1,2005-XX-XX,Zambia,2005,Zambia
GU329390.1,2005-XX-XX,Zambia,2005,Zambia
JX239310.1,2005-07-26,Zambia,2005,Zambia
JX239311.1,2005-07-26,Zambia,2005,Zambia
JX239312.1,2005-07-26,Zambia,2005,Zambia
JX239372.1,2005-11-10,Zambia,2005,Zambia
JX239373.1,2005-11-10,Zambia,2005,Zambia
JX239374.1,2005-11-10,Zambia,2005,Zambia
JX239376.1,2005-11-10,Zambia,2005,Zambia
JX239377.1,2005-11-10,Zambia,2005,Zambia
JX239378.1,2005-11-10,Zambia,2005,Zambia
JX239379.1,2005-11-10,Zambia,2005,Zambia
JX239380.1,2005-11-10,Zambia,2005,Zambia
JX239381.1,2005-11-10,Zambia,2005,Zambia
JX239382.1,2005-11-10,Zambia,2005,Zambia
JX239383.1,2005-11-10,Zambia,2005,Zambia
JX239384.1,2005-11-10,Zambia,2005,Zambia
JX239385.1,2005-11-10,Zambia,2005,Zambia
