name,date,unit,year,country
FJ443240.1,2006-06-29,South Africa,2006,South Africa
FJ443241.1,2006-06-29,South Africa,2006,South Africa
FJ443242.1,2006-06-29,South Africa,2006,South Africa
FJ443243.1,2006-06-29,South Africa,2006,South Africa
FJ443244.1,2006-06-29,South Africa,2006,South Africa
FJ443245.1,2006-06-29,South Africa,2006,South Africa
FJ443246.1,2006-06-29,South Africa,2006,South Africa
FJ443247.1,2006-06-29,South Africa,2006,South Africa
FJ443248.1,2006-06-29,South Africa,2006,South Africa
FJ443249.1,2006-06-29,South Africa,2006,South Africa
FJ443250.1,2006-06-29,South Africa,2006,South Africa
FJ443251.1,2006-06-29,South Africa,2006,South Africa
FJ443252.1,2006-06-29,South Africa,2006,South Africa
FJ443496.1,2006-06-29,South Africa,2006,South Africa
FJ443497.1,2006-06-29,South Africa,2006,South Africa
FJ443498.1,2006-06-29,South Africa,2006,South Africa
JX976722.1,2006-XX-XX,South Africa,2006,South Africa
JX976723.1,2006-XX-XX,South Africa,2006,South Africa
JX976724.1,2006-XX-XX,South Africa,2006,South Africa
JX976725.1,2006-XX-XX,South Africa,2006,South Africa
JX976726.1,2006-XX-XX,South Africa,2006,South Africa
JX976728.1,2006-XX-XX,South Africa,2006,South Africa
JX131327.1,2006-XX-XX,South Africa,2006,South Africa
JQ754274.1,2006-XX-XX,South Africa,2006,South Africa
JQ754275.1,2006-XX-XX,South Africa,2006,South Africa
JQ754276.1,2006-XX-XX,South Africa,2006,South Africa
JQ754277.1,2006-XX-XX,South Africa,2006,South Africa
JQ754278.1,2006-XX-XX,South Africa,2006,South Africa
JQ754279.1,2006-XX-XX,South Africa,2006,South Africa
JQ754280.1,2006-XX-XX,South Africa,2006,South Africa
JQ754281.1,2006-XX-XX,South Africa,2006,South Africa
JQ754282.1,2006-XX-XX,South Africa,2006,South Africa
JQ754283.1,2006-XX-XX,South Africa,2006,South Africa
JQ754284.1,2006-XX-XX,South Africa,2006,South Africa
JQ754285.1,2006-XX-XX,South Africa,2006,South Africa
JQ754286.1,2006-XX-XX,South Africa,2006,South Africa
JN967790.1,2006-XX-XX,South Africa,2006,South Africa
JN967793.1,2006-XX-XX,South Africa,2006,South Africa
JN967794.1,2006-XX-XX,South Africa,2006,South Africa
JN967795.1,2006-XX-XX,South Africa,2006,South Africa
JN681223.1,2006-XX-XX,South Africa,2006,South Africa
JN681228.1,2006-XX-XX,South Africa,2006,South Africa
JN681230.1,2006-XX-XX,South Africa,2006,South Africa
JN681231.1,2006-XX-XX,South Africa,2006,South Africa
HQ615951.1,2006-XX-XX,South Africa,2006,South Africa
HQ615952.1,2006-XX-XX,South Africa,2006,South Africa
HQ615959.1,2006-XX-XX,South Africa,2006,South Africa
HQ595744.1,2006-XX-XX,South Africa,2006,South Africa
HQ595745.1,2006-XX-XX,South Africa,2006,South Africa
HQ595757.1,2006-XX-XX,South Africa,2006,South Africa
HQ540691.1,2006-XX-XX,South Africa,2006,South Africa
MK205450.1,2006-07-18,South Africa,2006,South Africa
MK206195.1,2006-07-18,South Africa,2006,South Africa
MK206197.1,2006-07-18,South Africa,2006,South Africa
MK206198.1,2006-07-18,South Africa,2006,South Africa
MK206199.1,2006-07-18,South Africa,2006,South Africa
