name,date,unit,year,country
OM824753.1,2011-XX-XX,Kenya,2011,Kenya
OM824754.1,2011-XX-XX,Kenya,2011,Kenya
OM824755.1,2011-XX-XX,Kenya,2011,Kenya
OM824756.1,2011-XX-XX,Kenya,2011,Kenya
OM824758.1,2011-XX-XX,Kenya,2011,Kenya
OM824759.1,2011-XX-XX,Kenya,2011,Kenya
OM824761.1,2011-XX-XX,Kenya,2011,Kenya
OM824763.1,2011-XX-XX,Kenya,2011,Kenya
OM824765.1,2011-XX-XX,Kenya,2011,Kenya
OM824766.1,2011-XX-XX,Kenya,2011,Kenya
OM824767.1,2011-XX-XX,Kenya,2011,Kenya
OM824768.1,2011-XX-XX,Kenya,2011,Kenya
OM824769.1,2011-XX-XX,Kenya,2011,Kenya
OM824770.1,2011-XX-XX,Kenya,2011,Kenya
OM824771.1,2011-XX-XX,Kenya,2011,Kenya
OM824773.1,2011-XX-XX,Kenya,2011,Kenya
OM824774.1,2011-XX-XX,Kenya,2011,Kenya
OM824775.1,2011-XX-XX,Kenya,2011,Kenya
OM824776.1,2011-XX-XX,Kenya,2011,Kenya
OM824777.1,2011-XX-XX,Kenya,2011,Kenya
OM824778.1,2011-XX-XX,Kenya,2011,Kenya
OM824779.1,2011-XX-XX,Kenya,2011,Kenya
OM824780.1,2011-XX-XX,Kenya,2011,Kenya
OM824781.1,2011-XX-XX,Kenya,2011,Kenya
OM824782.1,2011-XX-XX,Kenya,2011,Kenya
OM824783.1,2011-XX-XX,Kenya,2011,Kenya
OM824784.1,2011-XX-XX,Kenya,2011,Kenya
OM824785.1,2011-XX-XX,Kenya,2011,Kenya
OM824786.1,2011-XX-XX,Kenya,2011,Kenya
OM824787.1,2011-XX-XX,Kenya,2011,Kenya
OM824788.1,2011-XX-XX,Kenya,2011,Kenya
OM824789.1,2011-XX-XX,Kenya,2011,Kenya
OM824790.1,2011-XX-XX,Kenya,2011,Kenya
OM824792.1,2011-XX-XX,Kenya,2011,Kenya
OM824794.1,2011-XX-XX,Kenya,2011,Kenya
OM824795.1,2011-XX-XX,Kenya,2011,Kenya
OM824796.1,2011-XX-XX,Kenya,2011,Kenya
OM824797.1,2011-XX-XX,Kenya,2011,Kenya
OM824798.1,2011-XX-XX,Kenya,2011,Kenya
OM824799.1,2011-XX-XX,Kenya,2011,Kenya
OM824801.1,2011-XX-XX,Kenya,2011,Kenya
OM824802.1,2011-XX-XX,Kenya,2011,Kenya
OM824803.1,2011-XX-XX,Kenya,2011,Kenya
OM824804.1,2011-XX-XX,Kenya,2011,Kenya
OM824805.1,2011-XX-XX,Kenya,2011,Kenya
OM824806.1,2011-XX-XX,Kenya,2011,Kenya
OM824807.1,2011-XX-XX,Kenya,2011,Kenya
OM824808.1,2011-XX-XX,Kenya,2011,Kenya
OM824809.1,2011-XX-XX,Kenya,2011,Kenya
OM824811.1,2011-XX-XX,Kenya,2011,Kenya
OM824812.1,2011-XX-XX,Kenya,2011,Kenya
