name,date,unit,year,country
MH000310.1,2013-04-23,France,2013,France
MH000299.1,2013-05-02,France,2013,France
KY825538.1,2013-06-04,France,2013,France
KY825540.1,2013-06-04,France,2013,France
KY825542.1,2013-06-04,France,2013,France
KY825543.1,2013-06-04,France,2013,France
KY825544.1,2013-06-04,France,2013,France
KY825545.1,2013-06-04,France,2013,France
KY825546.1,2013-06-04,France,2013,France
KY825547.1,2013-06-04,France,2013,France
KY825548.1,2013-06-04,France,2013,France
KY825549.1,2013-06-04,France,2013,France
KY825550.1,2013-06-04,France,2013,France
KY825551.1,2013-06-04,France,2013,France
KY825552.1,2013-06-04,France,2013,France
KY825553.1,2013-06-04,France,2013,France
KY825554.1,2013-06-04,France,2013,France
KY825555.1,2013-06-04,France,2013,France
KY825556.1,2013-06-04,France,2013,France
KY825557.1,2013-06-04,France,2013,France
KY825558.1,2013-06-04,France,2013,France
KY825559.1,2013-06-04,France,2013,France
KY825560.1,2013-06-04,France,2013,France
KY825561.1,2013-06-04,France,2013,France
KY825562.1,2013-06-04,France,2013,France
KY825563.1,2013-06-04,France,2013,France
KY825564.1,2013-06-04,France,2013,France
KY825565.1,2013-06-04,France,2013,France
KY825359.1,2013-11-21,France,2013,France
KY825360.1,2013-11-21,France,2013,France
KY825361.1,2013-11-21,France,2013,France
KY825362.1,2013-11-21,France,2013,France
KY825363.1,2013-11-21,France,2013,France
KY825364.1,2013-11-21,France,2013,France
KY825365.1,2013-11-21,France,2013,France
KY825366.1,2013-11-21,France,2013,France
KY825367.1,2013-11-21,France,2013,France
KY825368.1,2013-11-21,France,2013,France
KY825369.1,2013-11-21,France,2013,France
KY825370.1,2013-11-21,France,2013,France
KY825371.1,2013-11-21,France,2013,France
KY825372.1,2013-11-21,France,2013,France
KY825373.1,2013-11-21,France,2013,France
KY825374.1,2013-11-21,France,2013,France
KY825375.1,2013-11-21,France,2013,France
KY825376.1,2013-11-21,France,2013,France
KY825377.1,2013-11-21,France,2013,France
KY825378.1,2013-11-21,France,2013,France
KY825380.1,2013-11-21,France,2013,France
KY825381.1,2013-11-21,France,2013,France
KY825382.1,2013-11-21,France,2013,France
KY825383.1,2013-11-21,France,2013,France
KY825384.1,2013-11-21,France,2013,France
KY825385.1,2013-11-21,France,2013,France
KY825386.1,2013-11-21,France,2013,France
KY825336.1,2013-11-23,France,2013,France
KY825337.1,2013-11-23,France,2013,France
KY825338.1,2013-11-23,France,2013,France
KY825339.1,2013-11-23,France,2013,France
KY825340.1,2013-11-23,France,2013,France
KY825341.1,2013-11-23,France,2013,France
KY825342.1,2013-11-23,France,2013,France
KY825343.1,2013-11-23,France,2013,France
KY825344.1,2013-11-23,France,2013,France
KY825345.1,2013-11-23,France,2013,France
KY825346.1,2013-11-23,France,2013,France
KY825347.1,2013-11-23,France,2013,France
KY825348.1,2013-11-23,France,2013,France
KY825349.1,2013-11-23,France,2013,France
KY825350.1,2013-11-23,France,2013,France
KY825351.1,2013-11-23,France,2013,France
KY825352.1,2013-11-23,France,2013,France
KY825353.1,2013-11-23,France,2013,France
KY825354.1,2013-11-23,France,2013,France
KY825355.1,2013-11-23,France,2013,France
KY825356.1,2013-11-23,France,2013,France
KY825357.1,2013-11-23,France,2013,France
KY825358.1,2013-11-23,France,2013,France
