name,date,unit,year,country
FJ443782.1,2007-01-19,Malawi,2007,Malawi
FJ443783.1,2007-01-19,Malawi,2007,Malawi
FJ443785.1,2007-01-19,Malawi,2007,Malawi
FJ443786.1,2007-01-19,Malawi,2007,Malawi
FJ443788.1,2007-01-19,Malawi,2007,Malawi
FJ443789.1,2007-01-19,Malawi,2007,Malawi
FJ443790.1,2007-01-19,Malawi,2007,Malawi
FJ443793.1,2007-01-19,Malawi,2007,Malawi
FJ443794.1,2007-01-19,Malawi,2007,Malawi
FJ443796.1,2007-01-19,Malawi,2007,Malawi
FJ443797.1,2007-01-19,Malawi,2007,Malawi
FJ443798.1,2007-01-19,Malawi,2007,Malawi
FJ443801.1,2007-01-19,Malawi,2007,Malawi
FJ443802.1,2007-01-19,Malawi,2007,Malawi
FJ443803.1,2007-01-19,Malawi,2007,Malawi
FJ443804.1,2007-01-19,Malawi,2007,Malawi
FJ443805.1,2007-01-19,Malawi,2007,Malawi
FJ443806.1,2007-01-19,Malawi,2007,Malawi
FJ443808.1,2007-01-19,Malawi,2007,Malawi
HQ615986.1,2007-03-01,Malawi,2007,Malawi
FJ443644.1,2007-03-15,Malawi,2007,Malawi
FJ443646.1,2007-03-15,Malawi,2007,Malawi
FJ443647.1,2007-03-15,Malawi,2007,Malawi
FJ443648.1,2007-03-15,Malawi,2007,Malawi
FJ443649.1,2007-03-15,Malawi,2007,Malawi
FJ443650.1,2007-03-15,Malawi,2007,Malawi
FJ443652.1,2007-03-15,Malawi,2007,Malawi
FJ443653.1,2007-03-15,Malawi,2007,Malawi
FJ443654.1,2007-03-15,Malawi,2007,Malawi
FJ443655.1,2007-03-15,Malawi,2007,Malawi
FJ443656.1,2007-03-15,Malawi,2007,Malawi
FJ443659.1,2007-03-15,Malawi,2007,Malawi
FJ443660.1,2007-03-15,Malawi,2007,Malawi
FJ443661.1,2007-03-15,Malawi,2007,Malawi
FJ443662.1,2007-03-15,Malawi,2007,Malawi
FJ443663.1,2007-03-15,Malawi,2007,Malawi
FJ443664.1,2007-03-15,Malawi,2007,Malawi
FJ443665.1,2007-03-15,Malawi,2007,Malawi
FJ443624.1,2007-03-23,Malawi,2007,Malawi
FJ443625.1,2007-03-23,Malawi,2007,Malawi
FJ443626.1,2007-03-23,Malawi,2007,Malawi
FJ443627.1,2007-03-23,Malawi,2007,Malawi
FJ443629.1,2007-03-23,Malawi,2007,Malawi
FJ443630.1,2007-03-23,Malawi,2007,Malawi
FJ443631.1,2007-03-23,Malawi,2007,Malawi
FJ443632.1,2007-03-23,Malawi,2007,Malawi
FJ443633.1,2007-03-23,Malawi,2007,Malawi
FJ443634.1,2007-03-23,Malawi,2007,Malawi
FJ443635.1,2007-03-23,Malawi,2007,Malawi
FJ443636.1,2007-03-23,Malawi,2007,Malawi
FJ443637.1,2007-03-23,Malawi,2007,Malawi
FJ443638.1,2007-03-23,Malawi,2007,Malawi
FJ443639.1,2007-03-23,Malawi,2007,Malawi
FJ443640.1,2007-03-23,Malawi,2007,Malawi
FJ443641.1,2007-03-23,Malawi,2007,Malawi
FJ443642.1,2007-03-23,Malawi,2007,Malawi
FJ443643.1,2007-03-23,Malawi,2007,Malawi
ON068563.1,2007-04-13,Malawi,2007,Malawi
ON068564.1,2007-04-13,Malawi,2007,Malawi
ON068565.1,2007-04-13,Malawi,2007,Malawi
ON068567.1,2007-04-13,Malawi,2007,Malawi
ON068568.1,2007-04-13,Malawi,2007,Malawi
ON068569.1,2007-04-13,Malawi,2007,Malawi
ON068570.1,2007-04-13,Malawi,2007,Malawi
ON068571.1,2007-04-13,Malawi,2007,Malawi
FJ443600.1,2007-05-08,Malawi,2007,Malawi
FJ443601.1,2007-05-08,Malawi,2007,Malawi
FJ443602.1,2007-05-08,Malawi,2007,Malawi
FJ443603.1,2007-05-08,Malawi,2007,Malawi
FJ443604.1,2007-05-08,Malawi,2007,Malawi
FJ443605.1,2007-05-08,Malawi,2007,Malawi
FJ443607.1,2007-05-08,Malawi,2007,Malawi
FJ443608.1,2007-05-08,Malawi,2007,Malawi
FJ443609.1,2007-05-08,Malawi,2007,Malawi
FJ443610.1,2007-05-08,Malawi,2007,Malawi
FJ443611.1,2007-05-08,Malawi,2007,Malawi
FJ443612.1,2007-05-08,Malawi,2007,Malawi
FJ443614.1,2007-05-08,Malawi,2007,Malawi
FJ443616.1,2007-05-08,Malawi,2007,Malawi
FJ443617.1,2007-05-08,Malawi,2007,Malawi
FJ443618.1,2007-05-08,Malawi,2007,Malawi
FJ443619.1,2007-05-08,Malawi,2007,Malawi
FJ443620.1,2007-05-08,Malawi,2007,Malawi
FJ443621.1,2007-05-08,Malawi,2007,Malawi
FJ443622.1,2007-05-08,Malawi,2007,Malawi
FJ443623.1,2007-05-08,Malawi,2007,Malawi
HQ615985.1,2007-05-17,Malawi,2007,Malawi
FJ443989.1,2007-05-18,Malawi,2007,Malawi
FJ443990.1,2007-05-18,Malawi,2007,Malawi
FJ443991.1,2007-05-18,Malawi,2007,Malawi
FJ443992.1,2007-05-18,Malawi,2007,Malawi
FJ443993.1,2007-05-18,Malawi,2007,Malawi
FJ443994.1,2007-05-18,Malawi,2007,Malawi
FJ443995.1,2007-05-18,Malawi,2007,Malawi
FJ443996.1,2007-05-18,Malawi,2007,Malawi
FJ443997.1,2007-05-18,Malawi,2007,Malawi
FJ443998.1,2007-05-18,Malawi,2007,Malawi
FJ443999.1,2007-05-18,Malawi,2007,Malawi
