name,date,unit,year,country
KF770396.1,2003-01-08,Botswana,2003,Botswana
KF770397.1,2003-01-08,Botswana,2003,Botswana
KF770398.1,2003-01-08,Botswana,2003,Botswana
KF770399.1,2003-01-08,Botswana,2003,Botswana
KF770400.1,2003-01-08,Botswana,2003,Botswana
KF770401.1,2003-01-08,Botswana,2003,Botswana
KF770402.1,2003-01-08,Botswana,2003,Botswana
KF770403.1,2003-01-08,Botswana,2003,Botswana
KF770404.1,2003-01-08,Botswana,2003,Botswana
KF770405.1,2003-01-08,Botswana,2003,Botswana
KF770406.1,2003-01-08,Botswana,2003,Botswana
KF770407.1,2003-01-08,Botswana,2003,Botswana
KF770408.1,2003-01-08,Botswana,2003,Botswana
KF770409.1,2003-01-08,Botswana,2003,Botswana
KF770410.1,2003-01-08,Botswana,2003,Botswana
KF770315.1,2003-01-14,Botswana,2003,Botswana
KF770316.1,2003-01-14,Botswana,2003,Botswana
KF770317.1,2003-01-14,Botswana,2003,Botswana
KF770318.1,2003-01-14,Botswana,2003,Botswana
KF770319.1,2003-01-14,Botswana,2003,Botswana
KF770320.1,2003-01-14,Botswana,2003,Botswana
KF770321.1,2003-01-14,Botswana,2003,Botswana
KF770322.1,2003-01-14,Botswana,2003,Botswana
KF770323.1,2003-01-14,Botswana,2003,Botswana
KF770324.1,2003-01-14,Botswana,2003,Botswana
KF770325.1,2003-01-14,Botswana,2003,Botswana
KF770265.1,2003-07-07,Botswana,2003,Botswana
KF770266.1,2003-07-07,Botswana,2003,Botswana
KF770267.1,2003-07-07,Botswana,2003,Botswana
KF770268.1,2003-07-07,Botswana,2003,Botswana
KF770269.1,2003-07-07,Botswana,2003,Botswana
KF770416.1,2003-07-07,Botswana,2003,Botswana
KF770417.1,2003-07-07,Botswana,2003,Botswana
KF770418.1,2003-07-07,Botswana,2003,Botswana
KF770277.1,2003-08-14,Botswana,2003,Botswana
KF770278.1,2003-08-14,Botswana,2003,Botswana
KF770279.1,2003-08-14,Botswana,2003,Botswana
KF770280.1,2003-08-14,Botswana,2003,Botswana
KF770385.1,2003-08-14,Botswana,2003,Botswana
KF770386.1,2003-08-14,Botswana,2003,Botswana
KF770387.1,2003-08-14,Botswana,2003,Botswana
KF770388.1,2003-08-14,Botswana,2003,Botswana
KF770389.1,2003-08-14,Botswana,2003,Botswana
KF770390.1,2003-08-14,Botswana,2003,Botswana
KF770391.1,2003-08-14,Botswana,2003,Botswana
KF770340.1,2003-09-18,Botswana,2003,Botswana
KF770341.1,2003-09-18,Botswana,2003,Botswana
KF770342.1,2003-09-18,Botswana,2003,Botswana
KF770343.1,2003-09-18,Botswana,2003,Botswana
KF770344.1,2003-09-18,Botswana,2003,Botswana
KF770345.1,2003-09-18,Botswana,2003,Botswana
KF770346.1,2003-09-18,Botswana,2003,Botswana
KF770347.1,2003-09-18,Botswana,2003,Botswana
KF770348.1,2003-09-18,Botswana,2003,Botswana
KF770349.1,2003-09-18,Botswana,2003,Botswana
KF770350.1,2003-09-18,Botswana,2003,Botswana
KF770351.1,2003-09-18,Botswana,2003,Botswana
KF770352.1,2003-09-18,Botswana,2003,Botswana
KF770430.1,2003-10-13,Botswana,2003,Botswana
KF770445.1,2003-10-13,Botswana,2003,Botswana
KF770446.1,2003-10-13,Botswana,2003,Botswana
KF770447.1,2003-10-13,Botswana,2003,Botswana
KF770448.1,2003-10-13,Botswana,2003,Botswana
KF770449.1,2003-10-13,Botswana,2003,Botswana
KF770450.1,2003-10-13,Botswana,2003,Botswana
KF770451.1,2003-10-13,Botswana,2003,Botswana
KF770452.1,2003-10-13,Botswana,2003,Botswana
