name,date,unit,year,country
OR327164.1,1993-01-XX,South Korea,1993,South Korea
ON568065.1,1993-01-XX,South Korea,1993,South Korea
PP271346.1,1993-02-XX,South Korea,1993,South Korea
OR327228.1,1993-02-XX,South Korea,1993,South Korea
OR327341.1,1993-02-XX,South Korea,1993,South Korea
OR327376.1,1993-02-XX,South Korea,1993,South Korea
OR327377.1,1993-02-XX,South Korea,1993,South Korea
OK075270.1,1993-02-XX,South Korea,1993,South Korea
OK075271.1,1993-02-XX,South Korea,1993,South Korea
KY820481.1,1993-02-XX,South Korea,1993,South Korea
KY820482.1,1993-02-XX,South Korea,1993,South Korea
KX960979.1,1993-02-XX,South Korea,1993,South Korea
KU896060.1,1993-02-XX,South Korea,1993,South Korea
KU896101.1,1993-02-XX,South Korea,1993,South Korea
OR327145.1,1993-03-XX,South Korea,1993,South Korea
OR327262.1,1993-03-XX,South Korea,1993,South Korea
OR327263.1,1993-03-XX,South Korea,1993,South Korea
OR327269.1,1993-03-XX,South Korea,1993,South Korea
OR327270.1,1993-03-XX,South Korea,1993,South Korea
OR327271.1,1993-03-XX,South Korea,1993,South Korea
OR327288.1,1993-03-XX,South Korea,1993,South Korea
ON568019.1,1993-03-XX,South Korea,1993,South Korea
KY820489.1,1993-03-XX,South Korea,1993,South Korea
KY820490.1,1993-03-XX,South Korea,1993,South Korea
KX960972.1,1993-03-XX,South Korea,1993,South Korea
KX960975.1,1993-03-XX,South Korea,1993,South Korea
KU869564.1,1993-03-XX,South Korea,1993,South Korea
KU869565.1,1993-03-XX,South Korea,1993,South Korea
KU869588.1,1993-03-XX,South Korea,1993,South Korea
OR327116.1,1993-04-XX,South Korea,1993,South Korea
OR327117.1,1993-04-XX,South Korea,1993,South Korea
OR327118.1,1993-04-XX,South Korea,1993,South Korea
OR327252.1,1993-04-XX,South Korea,1993,South Korea
OR327254.1,1993-04-XX,South Korea,1993,South Korea
ON568014.1,1993-04-XX,South Korea,1993,South Korea
ON568015.1,1993-04-XX,South Korea,1993,South Korea
ON568016.1,1993-04-XX,South Korea,1993,South Korea
KU869566.1,1993-04-XX,South Korea,1993,South Korea
KU869568.1,1993-04-XX,South Korea,1993,South Korea
KU869601.1,1993-04-XX,South Korea,1993,South Korea
KU896124.1,1993-04-XX,South Korea,1993,South Korea
KU869583.1,1993-05-XX,South Korea,1993,South Korea
KU869587.1,1993-05-XX,South Korea,1993,South Korea
KU869597.2,1993-05-XX,South Korea,1993,South Korea
KU896103.1,1993-05-XX,South Korea,1993,South Korea
OR327227.1,1993-06-XX,South Korea,1993,South Korea
OR327419.1,1993-06-XX,South Korea,1993,South Korea
OR327420.1,1993-06-XX,South Korea,1993,South Korea
KU896122.1,1993-06-XX,South Korea,1993,South Korea
KU896123.1,1993-06-XX,South Korea,1993,South Korea
OR327132.1,1993-07-XX,South Korea,1993,South Korea
OR327133.1,1993-07-XX,South Korea,1993,South Korea
KU869543.2,1993-08-XX,South Korea,1993,South Korea
KU869544.1,1993-08-XX,South Korea,1993,South Korea
OR327128.1,1993-09-XX,South Korea,1993,South Korea
OR327277.1,1993-09-XX,South Korea,1993,South Korea
ON567888.1,1993-09-XX,South Korea,1993,South Korea
PP271350.1,1993-10-XX,South Korea,1993,South Korea
ON568101.1,1993-10-XX,South Korea,1993,South Korea
ON568102.1,1993-10-XX,South Korea,1993,South Korea
MW405300.1,1993-10-XX,South Korea,1993,South Korea
KU869540.1,1993-10-XX,South Korea,1993,South Korea
KU869558.1,1993-10-XX,South Korea,1993,South Korea
KU869618.1,1993-10-XX,South Korea,1993,South Korea
KU896106.2,1993-10-XX,South Korea,1993,South Korea
OR327272.1,1993-11-XX,South Korea,1993,South Korea
OR327273.1,1993-11-XX,South Korea,1993,South Korea
OR327346.1,1993-11-XX,South Korea,1993,South Korea
