name,date,unit,year,country
MF957353.1,2011-XX-XX,Thailand,2011,Thailand
MF957354.1,2011-XX-XX,Thailand,2011,Thailand
MF957355.1,2011-XX-XX,Thailand,2011,Thailand
MF957356.1,2011-XX-XX,Thailand,2011,Thailand
MF957357.1,2011-XX-XX,Thailand,2011,Thailand
MF957358.1,2011-XX-XX,Thailand,2011,Thailand
MF957359.1,2011-XX-XX,Thailand,2011,Thailand
MF957360.1,2011-XX-XX,Thailand,2011,Thailand
MF957361.1,2011-XX-XX,Thailand,2011,Thailand
MF957362.1,2011-XX-XX,Thailand,2011,Thailand
MF957363.1,2011-XX-XX,Thailand,2011,Thailand
MF957364.1,2011-XX-XX,Thailand,2011,Thailand
MF957454.1,2011-XX-XX,Thailand,2011,Thailand
MF957455.1,2011-XX-XX,Thailand,2011,Thailand
MF957456.1,2011-XX-XX,Thailand,2011,Thailand
MF957457.1,2011-XX-XX,Thailand,2011,Thailand
MF957458.1,2011-XX-XX,Thailand,2011,Thailand
MF957459.1,2011-XX-XX,Thailand,2011,Thailand
MF957460.1,2011-XX-XX,Thailand,2011,Thailand
MF957462.1,2011-XX-XX,Thailand,2011,Thailand
MF957644.1,2011-XX-XX,Thailand,2011,Thailand
MF957645.1,2011-XX-XX,Thailand,2011,Thailand
MF957646.1,2011-XX-XX,Thailand,2011,Thailand
MF957647.1,2011-XX-XX,Thailand,2011,Thailand
MF957663.1,2011-XX-XX,Thailand,2011,Thailand
MF957664.1,2011-XX-XX,Thailand,2011,Thailand
MF957665.1,2011-XX-XX,Thailand,2011,Thailand
MF957666.1,2011-XX-XX,Thailand,2011,Thailand
MF957667.1,2011-XX-XX,Thailand,2011,Thailand
MF957668.1,2011-XX-XX,Thailand,2011,Thailand
MF957669.1,2011-XX-XX,Thailand,2011,Thailand
MF957670.1,2011-XX-XX,Thailand,2011,Thailand
MF957671.1,2011-XX-XX,Thailand,2011,Thailand
MF957672.1,2011-XX-XX,Thailand,2011,Thailand
MF957673.1,2011-XX-XX,Thailand,2011,Thailand
MF957674.1,2011-XX-XX,Thailand,2011,Thailand
MF957675.1,2011-XX-XX,Thailand,2011,Thailand
MF957677.1,2011-XX-XX,Thailand,2011,Thailand
JN388090.1,2011-XX-XX,Thailand,2011,Thailand
JN388100.1,2011-XX-XX,Thailand,2011,Thailand
JN388110.1,2011-XX-XX,Thailand,2011,Thailand
JN388120.1,2011-XX-XX,Thailand,2011,Thailand
JN388150.1,2011-XX-XX,Thailand,2011,Thailand
JN388160.1,2011-XX-XX,Thailand,2011,Thailand
JN388170.1,2011-XX-XX,Thailand,2011,Thailand
JN388180.1,2011-XX-XX,Thailand,2011,Thailand
JN388190.1,2011-XX-XX,Thailand,2011,Thailand
JN388200.1,2011-XX-XX,Thailand,2011,Thailand
JN388210.1,2011-XX-XX,Thailand,2011,Thailand
JN388220.1,2011-XX-XX,Thailand,2011,Thailand
JN388230.1,2011-XX-XX,Thailand,2011,Thailand
OQ286422.1,2011-07-29,Thailand,2011,Thailand
OQ286423.1,2011-07-29,Thailand,2011,Thailand
OQ286424.1,2011-07-29,Thailand,2011,Thailand
OQ286425.1,2011-07-29,Thailand,2011,Thailand
OQ286426.1,2011-07-29,Thailand,2011,Thailand
OQ286427.1,2011-07-29,Thailand,2011,Thailand
OQ286428.1,2011-07-29,Thailand,2011,Thailand
OQ286429.1,2011-07-29,Thailand,2011,Thailand
OQ286430.1,2011-07-29,Thailand,2011,Thailand
OQ286431.1,2011-07-29,Thailand,2011,Thailand
OQ286432.1,2011-07-29,Thailand,2011,Thailand
OQ286433.1,2011-07-29,Thailand,2011,Thailand
OQ286434.1,2011-10-20,Thailand,2011,Thailand
OQ286437.1,2011-10-20,Thailand,2011,Thailand
OQ286438.1,2011-10-20,Thailand,2011,Thailand
OQ286439.1,2011-10-20,Thailand,2011,Thailand
OQ286440.1,2011-10-20,Thailand,2011,Thailand
OQ286441.1,2011-10-20,Thailand,2011,Thailand
OQ286442.1,2011-10-20,Thailand,2011,Thailand
OQ286443.1,2011-10-20,Thailand,2011,Thailand
OQ286444.1,2011-10-20,Thailand,2011,Thailand
OQ286445.1,2011-10-20,Thailand,2011,Thailand
OQ286446.1,2011-10-20,Thailand,2011,Thailand
