name,date,unit,year,country
KC187247.1,2010-01-20,Malawi,2010,Malawi
KC187248.1,2010-01-20,Malawi,2010,Malawi
KC187249.1,2010-01-20,Malawi,2010,Malawi
KC187250.1,2010-01-20,Malawi,2010,Malawi
KC187251.1,2010-01-20,Malawi,2010,Malawi
KC187252.1,2010-01-20,Malawi,2010,Malawi
KC187253.1,2010-01-20,Malawi,2010,Malawi
KC187254.1,2010-01-20,Malawi,2010,Malawi
KC187255.1,2010-01-20,Malawi,2010,Malawi
KC187256.1,2010-01-20,Malawi,2010,Malawi
KC187257.1,2010-01-20,Malawi,2010,Malawi
KC187258.1,2010-01-20,Malawi,2010,Malawi
KC187259.1,2010-01-20,Malawi,2010,Malawi
KC187260.1,2010-01-20,Malawi,2010,Malawi
KC187261.1,2010-01-20,Malawi,2010,Malawi
KC187262.1,2010-01-20,Malawi,2010,Malawi
KC187263.1,2010-01-20,Malawi,2010,Malawi
KC187264.1,2010-01-20,Malawi,2010,Malawi
KC187265.1,2010-01-20,Malawi,2010,Malawi
KC187266.1,2010-01-20,Malawi,2010,Malawi
KC187267.1,2010-01-20,Malawi,2010,Malawi
KC187268.1,2010-01-20,Malawi,2010,Malawi
KC187269.1,2010-01-20,Malawi,2010,Malawi
KC187270.1,2010-01-20,Malawi,2010,Malawi
KC187271.1,2010-01-20,Malawi,2010,Malawi
KC187272.1,2010-01-20,Malawi,2010,Malawi
KC187273.1,2010-01-20,Malawi,2010,Malawi
KC187274.1,2010-01-20,Malawi,2010,Malawi
KC187275.1,2010-01-20,Malawi,2010,Malawi
KC187276.1,2010-01-20,Malawi,2010,Malawi
KC187277.1,2010-01-20,Malawi,2010,Malawi
KC187278.1,2010-01-20,Malawi,2010,Malawi
KC187279.1,2010-01-20,Malawi,2010,Malawi
KC186421.1,2010-02-16,Malawi,2010,Malawi
KC186422.1,2010-02-16,Malawi,2010,Malawi
KC186423.1,2010-02-16,Malawi,2010,Malawi
KC186424.1,2010-02-16,Malawi,2010,Malawi
KC186425.1,2010-02-16,Malawi,2010,Malawi
KC186426.1,2010-02-16,Malawi,2010,Malawi
KC186427.1,2010-02-16,Malawi,2010,Malawi
KC186428.1,2010-02-16,Malawi,2010,Malawi
KC186429.1,2010-02-16,Malawi,2010,Malawi
KC186430.1,2010-02-16,Malawi,2010,Malawi
KC186431.1,2010-02-16,Malawi,2010,Malawi
KC186432.1,2010-02-16,Malawi,2010,Malawi
KC186433.1,2010-02-16,Malawi,2010,Malawi
KC186434.1,2010-02-16,Malawi,2010,Malawi
KC186435.1,2010-02-16,Malawi,2010,Malawi
KC186436.1,2010-02-16,Malawi,2010,Malawi
KC186437.1,2010-02-16,Malawi,2010,Malawi
KC186438.1,2010-02-16,Malawi,2010,Malawi
KC186439.1,2010-02-16,Malawi,2010,Malawi
KC186440.1,2010-02-16,Malawi,2010,Malawi
KC186441.1,2010-02-16,Malawi,2010,Malawi
KC186442.1,2010-02-16,Malawi,2010,Malawi
KC186443.1,2010-02-16,Malawi,2010,Malawi
KC186444.1,2010-02-16,Malawi,2010,Malawi
KC186445.1,2010-02-16,Malawi,2010,Malawi
KC186446.1,2010-02-16,Malawi,2010,Malawi
KC186447.1,2010-02-16,Malawi,2010,Malawi
KC186448.1,2010-02-16,Malawi,2010,Malawi
KC186449.1,2010-02-16,Malawi,2010,Malawi
KC186450.1,2010-02-16,Malawi,2010,Malawi
KC186451.1,2010-02-16,Malawi,2010,Malawi
KC186452.1,2010-02-16,Malawi,2010,Malawi
KC186453.1,2010-02-16,Malawi,2010,Malawi
KC186454.1,2010-02-16,Malawi,2010,Malawi
KC186455.1,2010-02-16,Malawi,2010,Malawi
KC186456.1,2010-02-16,Malawi,2010,Malawi
KC186577.1,2010-02-16,Malawi,2010,Malawi
KC186578.1,2010-02-16,Malawi,2010,Malawi
KC186579.1,2010-02-16,Malawi,2010,Malawi
KC186580.1,2010-02-16,Malawi,2010,Malawi
KC186581.1,2010-02-16,Malawi,2010,Malawi
KC186582.1,2010-02-16,Malawi,2010,Malawi
KC186583.1,2010-02-16,Malawi,2010,Malawi
KC186584.1,2010-02-16,Malawi,2010,Malawi
KC186585.1,2010-02-16,Malawi,2010,Malawi
KC186586.1,2010-02-16,Malawi,2010,Malawi
KC186587.1,2010-02-16,Malawi,2010,Malawi
KC186588.1,2010-02-16,Malawi,2010,Malawi
KC186589.1,2010-02-16,Malawi,2010,Malawi
KC186590.1,2010-02-16,Malawi,2010,Malawi
KC186591.1,2010-02-16,Malawi,2010,Malawi
KC186592.1,2010-02-16,Malawi,2010,Malawi
KC186593.1,2010-02-16,Malawi,2010,Malawi
KC186594.1,2010-02-16,Malawi,2010,Malawi
KC186595.1,2010-02-16,Malawi,2010,Malawi
KC186596.1,2010-02-16,Malawi,2010,Malawi
KC186597.1,2010-02-16,Malawi,2010,Malawi
KC186598.1,2010-02-16,Malawi,2010,Malawi
KC186599.1,2010-02-16,Malawi,2010,Malawi
KC186600.1,2010-02-16,Malawi,2010,Malawi
KC186601.1,2010-02-16,Malawi,2010,Malawi
KC186602.1,2010-02-16,Malawi,2010,Malawi
KC186603.1,2010-02-16,Malawi,2010,Malawi
KC186604.1,2010-02-16,Malawi,2010,Malawi
KC186605.1,2010-02-16,Malawi,2010,Malawi
KC186606.1,2010-02-16,Malawi,2010,Malawi
KC186607.1,2010-02-16,Malawi,2010,Malawi
KC186608.1,2010-02-16,Malawi,2010,Malawi
KC186609.1,2010-02-16,Malawi,2010,Malawi
KC186610.1,2010-02-16,Malawi,2010,Malawi
KC186544.1,2010-02-23,Malawi,2010,Malawi
KC186545.1,2010-02-23,Malawi,2010,Malawi
