name,date,unit,year,country
OM825184.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825185.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825186.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825187.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825188.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825189.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825190.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825192.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825193.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825194.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825195.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825196.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825197.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825198.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825199.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825200.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825201.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825202.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825203.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825205.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825206.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825207.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825208.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825209.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825210.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825211.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825212.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825213.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825486.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825487.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825488.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825489.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825490.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825491.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825492.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825493.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825494.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825495.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825496.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825498.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825499.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825500.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825501.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825504.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825506.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825507.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825509.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825510.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825511.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825513.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825514.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825515.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825516.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825517.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825518.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825519.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825520.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825521.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825522.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825523.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825524.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825525.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825526.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825527.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825528.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825529.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825530.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825531.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825532.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825533.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825534.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825535.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825537.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825538.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825539.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825540.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825541.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825542.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825543.1,2013-XX-XX,Tanzania,2013,Tanzania
OM825545.1,2013-XX-XX,Tanzania,2013,Tanzania
