name,date,unit,year,country
KM218119.1,2008-01-18,China,2008,China
KM218120.1,2008-01-18,China,2008,China
KM218121.1,2008-01-18,China,2008,China
KM218122.1,2008-01-18,China,2008,China
KM218124.1,2008-01-18,China,2008,China
KM218127.1,2008-01-18,China,2008,China
KM218128.1,2008-01-18,China,2008,China
KM218129.1,2008-01-18,China,2008,China
KM218130.1,2008-01-18,China,2008,China
KM218131.1,2008-01-18,China,2008,China
KM218132.1,2008-01-18,China,2008,China
KM218133.1,2008-01-18,China,2008,China
KM218134.1,2008-01-18,China,2008,China
KM218135.1,2008-01-18,China,2008,China
KM218136.1,2008-01-18,China,2008,China
KM218137.1,2008-01-18,China,2008,China
KM218156.1,2008-02-26,China,2008,China
MK054022.1,2008-03-07,China,2008,China
MK054023.1,2008-03-07,China,2008,China
MK054024.1,2008-03-07,China,2008,China
MK054025.1,2008-03-07,China,2008,China
MK054026.1,2008-03-07,China,2008,China
MK054027.1,2008-03-07,China,2008,China
MK054028.1,2008-03-07,China,2008,China
MK054029.1,2008-03-07,China,2008,China
MK054030.1,2008-03-07,China,2008,China
MK054031.1,2008-03-07,China,2008,China
MK054032.1,2008-03-07,China,2008,China
MK054033.1,2008-03-07,China,2008,China
MK054034.1,2008-03-07,China,2008,China
MK054035.1,2008-03-07,China,2008,China
MK054036.1,2008-03-07,China,2008,China
MK054037.1,2008-03-07,China,2008,China
MK054038.1,2008-03-07,China,2008,China
MK054039.1,2008-03-07,China,2008,China
MK054040.1,2008-03-07,China,2008,China
MK054041.1,2008-03-07,China,2008,China
MK054042.1,2008-03-07,China,2008,China
MK054043.1,2008-03-07,China,2008,China
MK054044.1,2008-03-07,China,2008,China
MK054045.1,2008-03-07,China,2008,China
MK054046.1,2008-03-07,China,2008,China
MK054047.1,2008-03-07,China,2008,China
MK054048.1,2008-03-07,China,2008,China
MK054049.1,2008-03-07,China,2008,China
MK054050.1,2008-03-07,China,2008,China
MK054051.1,2008-03-07,China,2008,China
MK054052.1,2008-03-07,China,2008,China
GU475023.1,2008-03-XX,China,2008,China
KM218163.1,2008-04-29,China,2008,China
KM218169.1,2008-04-29,China,2008,China
KM218170.1,2008-04-29,China,2008,China
KM218178.1,2008-04-29,China,2008,China
KM218179.1,2008-04-29,China,2008,China
KM218180.1,2008-04-29,China,2008,China
KM218181.1,2008-04-29,China,2008,China
KM218182.1,2008-04-29,China,2008,China
KM218183.1,2008-04-29,China,2008,China
JF346917.1,2008-04-29,China,2008,China
GU475032.1,2008-06-XX,China,2008,China
GU475033.1,2008-06-XX,China,2008,China
GU475034.1,2008-06-XX,China,2008,China
JN106043.1,2008-XX-XX,China,2008,China
HM215394.1,2008-XX-XX,China,2008,China
HM215395.1,2008-XX-XX,China,2008,China
GU475029.1,2008-08-XX,China,2008,China
GU475013.1,2008-09-XX,China,2008,China
GU475014.1,2008-09-XX,China,2008,China
GU475016.1,2008-09-XX,China,2008,China
GU475018.1,2008-09-XX,China,2008,China
GU475019.1,2008-09-XX,China,2008,China
GU475021.1,2008-09-XX,China,2008,China
GU475027.1,2008-09-XX,China,2008,China
GU475035.1,2008-09-XX,China,2008,China
GU475038.1,2008-09-XX,China,2008,China
GU475039.1,2008-09-XX,China,2008,China
GU475044.1,2008-09-XX,China,2008,China
JF346918.1,2008-11-12,China,2008,China
MF591646.1,2008-11-18,China,2008,China
MF591647.1,2008-11-18,China,2008,China
MF591648.1,2008-11-18,China,2008,China
MF591649.1,2008-11-18,China,2008,China
MF591650.1,2008-11-18,China,2008,China
MF591651.1,2008-11-18,China,2008,China
MF591652.1,2008-11-18,China,2008,China
MF591653.1,2008-11-18,China,2008,China
MF591654.1,2008-11-18,China,2008,China
MF591655.1,2008-11-18,China,2008,China
MF591656.1,2008-11-18,China,2008,China
MF591657.1,2008-11-18,China,2008,China
MF591658.1,2008-11-18,China,2008,China
MF591659.1,2008-11-18,China,2008,China
MF591660.1,2008-11-18,China,2008,China
MF591661.1,2008-11-18,China,2008,China
MF591662.1,2008-11-18,China,2008,China
MF591663.1,2008-11-18,China,2008,China
MF591664.1,2008-11-18,China,2008,China
MF591665.1,2008-11-18,China,2008,China
MF591666.1,2008-11-18,China,2008,China
MF591667.1,2008-11-18,China,2008,China
MF591668.1,2008-11-18,China,2008,China
MF591669.1,2008-11-18,China,2008,China
MF591670.1,2008-11-18,China,2008,China
MF591671.1,2008-11-18,China,2008,China
MF591672.1,2008-11-18,China,2008,China
MF591673.1,2008-11-18,China,2008,China
MF591674.1,2008-11-18,China,2008,China
MF591675.1,2008-11-18,China,2008,China
MF591676.1,2008-11-18,China,2008,China
MF591677.1,2008-11-18,China,2008,China
MF591678.1,2008-11-18,China,2008,China
MF591679.1,2008-11-18,China,2008,China
JF346919.1,2008-11-19,China,2008,China
