name,date,unit,season,country
CY056367.1,2009-10-10,Spain,2009-2010,Spain
CY056369.1,2009-10-15,Spain,2009-2010,Spain
CY056372.1,2009-10-23,Spain,2009-2010,Spain
HQ121411.1,2009-10-24,Spain,2009-2010,Spain
HQ121412.1,2009-10-24,Spain,2009-2010,Spain
CY056374.1,2009-10-30,Spain,2009-2010,Spain
CY066831.1,2009-11-03,Spain,2009-2010,Spain
CY056376.1,2009-11-03,Spain,2009-2010,Spain
CY056378.1,2009-11-03,Spain,2009-2010,Spain
CY056380.1,2009-11-04,Spain,2009-2010,Spain
CY066839.1,2009-11-11,Spain,2009-2010,Spain
CY067643.1,2009-11-12,Spain,2009-2010,Spain
CY083677.2,2009-11-13,Spain,2009-2010,Spain
CY083713.1,2009-11-13,Spain,2009-2010,Spain
CY066847.1,2009-11-13,Spain,2009-2010,Spain
CY062675.1,2009-11-13,Spain,2009-2010,Spain
CY056383.1,2009-11-13,Spain,2009-2010,Spain
KF860845.1,2009-11-14,Spain,2009-2010,Spain
CY069114.1,2009-11-17,Spain,2009-2010,Spain
CY066719.1,2009-11-17,Spain,2009-2010,Spain
CY056385.1,2009-11-18,Spain,2009-2010,Spain
CY062747.1,2009-11-19,Spain,2009-2010,Spain
CY083737.1,2009-11-20,Spain,2009-2010,Spain
CY071247.1,2009-11-24,Spain,2009-2010,Spain
CY069122.1,2009-11-24,Spain,2009-2010,Spain
CY066655.1,2009-11-24,Spain,2009-2010,Spain
CY069130.1,2009-11-26,Spain,2009-2010,Spain
CY062755.1,2009-11-26,Spain,2009-2010,Spain
CY083690.1,2009-11-30,Spain,2009-2010,Spain
CY069138.1,2009-11-30,Spain,2009-2010,Spain
CY062763.1,2009-12-02,Spain,2009-2010,Spain
CY073765.2,2009-12-03,Spain,2009-2010,Spain
CY062771.1,2009-12-04,Spain,2009-2010,Spain
CY083745.1,2009-12-11,Spain,2009-2010,Spain
CY071095.1,2009-12-11,Spain,2009-2010,Spain
CY063019.1,2009-12-15,Spain,2009-2010,Spain
CY071255.1,2009-12-16,Spain,2009-2010,Spain
CY062939.1,2009-12-16,Spain,2009-2010,Spain
CY083805.1,2009-12-17,Spain,2009-2010,Spain
CY062947.1,2009-12-17,Spain,2009-2010,Spain
CY062963.1,2009-12-23,Spain,2009-2010,Spain
CY062955.1,2009-12-24,Spain,2009-2010,Spain
CY064780.1,2009-12-29,Spain,2009-2010,Spain
CY063027.1,2009-12-30,Spain,2009-2010,Spain
CY063035.1,2009-12-30,Spain,2009-2010,Spain
KX651862.1,2010-01-02,Spain,2009-2010,Spain
KX651863.1,2010-01-07,Spain,2009-2010,Spain
KF860846.1,2010-01-29,Spain,2009-2010,Spain
KX651871.1,2010-03-25,Spain,2009-2010,Spain
KX651872.1,2010-03-27,Spain,2009-2010,Spain
KX651873.1,2010-03-30,Spain,2009-2010,Spain
KX651874.1,2010-04-01,Spain,2009-2010,Spain
KX651875.1,2010-04-04,Spain,2009-2010,Spain
KX651876.1,2010-04-06,Spain,2009-2010,Spain
KX651877.1,2010-04-09,Spain,2009-2010,Spain
