name,date,unit,season,country
MK080167.1,2009-10-02,India,2009-2010,India
KP317209.1,2009-10-04,India,2009-2010,India
MK080168.1,2009-10-05,India,2009-2010,India
KP317210.1,2009-10-06,India,2009-2010,India
CY075886.1,2009-10-06,India,2009-2010,India
CY075887.1,2009-10-06,India,2009-2010,India
CY075898.1,2009-10-06,India,2009-2010,India
KM203128.1,2009-10-07,India,2009-2010,India
KR861653.1,2009-10-07,India,2009-2010,India
GU944825.1,2009-10-08,India,2009-2010,India
KP317215.1,2009-10-10,India,2009-2010,India
AB740219.1,2009-10-12,India,2009-2010,India
HQ415594.1,2009-10-13,India,2009-2010,India
MK080169.1,2009-10-14,India,2009-2010,India
KM219064.1,2009-10-14,India,2009-2010,India
JN600356.1,2009-10-14,India,2009-2010,India
MK080170.1,2009-10-15,India,2009-2010,India
KM219026.1,2009-10-15,India,2009-2010,India
CY075891.1,2009-10-15,India,2009-2010,India
MK080171.1,2009-10-16,India,2009-2010,India
MK080172.1,2009-10-16,India,2009-2010,India
KU310633.1,2009-10-19,India,2009-2010,India
KM203129.1,2009-10-20,India,2009-2010,India
KR861654.1,2009-10-20,India,2009-2010,India
KR861655.1,2009-10-20,India,2009-2010,India
KR861656.1,2009-10-26,India,2009-2010,India
KU310627.1,2009-10-28,India,2009-2010,India
KU310626.1,2009-10-29,India,2009-2010,India
HQ385961.1,2009-10-30,India,2009-2010,India
HQ415595.1,2009-11-03,India,2009-2010,India
HQ385962.1,2009-11-04,India,2009-2010,India
KU310628.1,2009-11-06,India,2009-2010,India
KP317216.1,2009-11-06,India,2009-2010,India
HQ385963.1,2009-11-10,India,2009-2010,India
AB742516.1,2009-11-13,India,2009-2010,India
HQ385964.1,2009-11-16,India,2009-2010,India
KP317211.1,2009-11-26,India,2009-2010,India
KP317213.1,2009-11-26,India,2009-2010,India
KR861657.1,2009-11-28,India,2009-2010,India
KT241013.1,2009-11-30,India,2009-2010,India
KM203130.1,2009-12-01,India,2009-2010,India
KR861658.1,2009-12-03,India,2009-2010,India
KR861659.1,2009-12-03,India,2009-2010,India
MF535109.1,2009-12-04,India,2009-2010,India
KP317217.1,2009-12-04,India,2009-2010,India
KP317208.1,2009-12-06,India,2009-2010,India
KP317218.1,2009-12-08,India,2009-2010,India
