name,date,unit,season,country
MT080950.1,2019-01-05,Italy,2018-2019,Italy
MT080951.1,2019-01-06,Italy,2018-2019,Italy
MK576858.1,2019-01-10,Italy,2018-2019,Italy
MK576866.1,2019-01-10,Italy,2018-2019,Italy
MK576874.1,2019-01-10,Italy,2018-2019,Italy
MK576882.1,2019-01-10,Italy,2018-2019,Italy
MK576229.1,2019-01-11,Italy,2018-2019,Italy
MT080952.1,2019-01-15,Italy,2018-2019,Italy
MT080953.1,2019-01-16,Italy,2018-2019,Italy
MT080955.1,2019-01-16,Italy,2018-2019,Italy
MK839699.1,2019-01-17,Italy,2018-2019,Italy
MK839715.1,2019-01-17,Italy,2018-2019,Italy
MT080954.1,2019-01-18,Italy,2018-2019,Italy
MT080956.1,2019-01-23,Italy,2018-2019,Italy
MT080957.1,2019-01-23,Italy,2018-2019,Italy
MT080958.1,2019-01-23,Italy,2018-2019,Italy
MK927218.1,2019-01-23,Italy,2018-2019,Italy
MK927220.1,2019-01-23,Italy,2018-2019,Italy
MK927216.1,2019-01-24,Italy,2018-2019,Italy
MK839285.1,2019-01-24,Italy,2018-2019,Italy
MK839763.1,2019-01-24,Italy,2018-2019,Italy
MK839771.1,2019-01-24,Italy,2018-2019,Italy
MK839779.1,2019-01-24,Italy,2018-2019,Italy
MK839787.1,2019-01-24,Italy,2018-2019,Italy
MK839795.1,2019-01-24,Italy,2018-2019,Italy
MK927212.1,2019-01-25,Italy,2018-2019,Italy
MK927217.1,2019-01-25,Italy,2018-2019,Italy
MK927818.1,2019-01-25,Italy,2018-2019,Italy
MK785447.1,2019-01-25,Italy,2018-2019,Italy
MK927214.1,2019-01-26,Italy,2018-2019,Italy
MT080959.1,2019-01-27,Italy,2018-2019,Italy
MK927213.1,2019-01-27,Italy,2018-2019,Italy
MT080973.1,2019-01-28,Italy,2018-2019,Italy
MK868700.1,2019-01-28,Italy,2018-2019,Italy
MT080964.1,2019-01-29,Italy,2018-2019,Italy
MT080960.1,2019-01-30,Italy,2018-2019,Italy
MT080961.1,2019-01-30,Italy,2018-2019,Italy
MK927211.1,2019-01-30,Italy,2018-2019,Italy
MK927222.1,2019-01-30,Italy,2018-2019,Italy
MK912742.1,2019-01-31,Italy,2018-2019,Italy
MK927208.1,2019-02-04,Italy,2018-2019,Italy
MK927221.1,2019-02-04,Italy,2018-2019,Italy
MK927204.1,2019-02-05,Italy,2018-2019,Italy
MT080962.1,2019-02-06,Italy,2018-2019,Italy
MT080963.1,2019-02-06,Italy,2018-2019,Italy
MK927205.1,2019-02-06,Italy,2018-2019,Italy
MK912726.1,2019-02-06,Italy,2018-2019,Italy
MT080965.1,2019-02-07,Italy,2018-2019,Italy
MN169600.1,2019-02-07,Italy,2018-2019,Italy
MK927206.1,2019-02-07,Italy,2018-2019,Italy
MK927207.1,2019-02-07,Italy,2018-2019,Italy
MK912734.1,2019-02-07,Italy,2018-2019,Italy
MT080966.1,2019-02-08,Italy,2018-2019,Italy
MT080968.1,2019-02-09,Italy,2018-2019,Italy
MT080967.1,2019-02-11,Italy,2018-2019,Italy
MN169139.1,2019-02-13,Italy,2018-2019,Italy
MN169616.1,2019-02-14,Italy,2018-2019,Italy
MT080971.1,2019-02-18,Italy,2018-2019,Italy
MT080969.1,2019-02-20,Italy,2018-2019,Italy
MT080970.1,2019-02-20,Italy,2018-2019,Italy
MT638114.1,2019-02-20,Italy,2018-2019,Italy
MT080972.1,2019-02-21,Italy,2018-2019,Italy
MK912694.1,2019-02-21,Italy,2018-2019,Italy
MT638113.1,2019-02-22,Italy,2018-2019,Italy
MN169640.1,2019-02-22,Italy,2018-2019,Italy
MK960125.1,2019-02-22,Italy,2018-2019,Italy
MK912710.1,2019-03-05,Italy,2018-2019,Italy
MK960127.1,2019-03-06,Italy,2018-2019,Italy
MT638116.1,2019-03-07,Italy,2018-2019,Italy
MT638117.1,2019-03-07,Italy,2018-2019,Italy
