name,date,unit,season,country
CY056387.1,2009-06-01,Nicaragua: Managua,2008-2009,Nicaragua
CY054691.1,2009-06-01,Nicaragua: Managua,2008-2009,Nicaragua
CY072910.1,2009-06-05,Nicaragua: Managua,2008-2009,Nicaragua
CY072966.1,2009-06-05,Nicaragua: Managua,2008-2009,Nicaragua
CY058524.1,2009-06-05,Nicaragua: Managua,2008-2009,Nicaragua
CY058164.1,2009-06-05,Nicaragua: Managua,2008-2009,Nicaragua
CY083471.1,2009-06-06,Nicaragua: Managua,2008-2009,Nicaragua
CY083599.1,2009-06-06,Nicaragua: Managua,2008-2009,Nicaragua
CY058084.1,2009-06-06,Nicaragua: Managua,2008-2009,Nicaragua
CY058076.1,2009-06-07,Nicaragua: Managua,2008-2009,Nicaragua
CY058132.1,2009-06-08,Nicaragua: Managua,2008-2009,Nicaragua
CY058100.1,2009-06-09,Nicaragua: Managua,2008-2009,Nicaragua
CY057206.1,2009-06-11,Nicaragua: Managua,2008-2009,Nicaragua
CY058092.1,2009-06-12,Nicaragua: Managua,2008-2009,Nicaragua
CY058212.1,2009-06-12,Nicaragua: Managua,2008-2009,Nicaragua
CY083503.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY083607.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058108.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058116.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058148.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058172.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058220.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058228.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY057214.1,2009-06-13,Nicaragua: Managua,2008-2009,Nicaragua
CY058548.1,2009-06-15,Nicaragua: Managua,2008-2009,Nicaragua
CY058124.1,2009-06-15,Nicaragua: Managua,2008-2009,Nicaragua
CY058156.1,2009-06-16,Nicaragua: Managua,2008-2009,Nicaragua
CY072982.1,2009-06-20,Nicaragua: Managua,2008-2009,Nicaragua
CY058532.1,2009-06-21,Nicaragua: Managua,2008-2009,Nicaragua
CY058140.1,2009-06-22,Nicaragua: Managua,2008-2009,Nicaragua
CY058204.1,2009-06-25,Nicaragua: Managua,2008-2009,Nicaragua
CY057222.1,2009-06-25,Nicaragua: Managua,2008-2009,Nicaragua
CY058540.1,2009-06-26,Nicaragua: Managua,2008-2009,Nicaragua
CY058180.1,2009-06-29,Nicaragua: Managua,2008-2009,Nicaragua
CY058196.1,2009-06-29,Nicaragua: Managua,2008-2009,Nicaragua
CY058188.1,2009-06-30,Nicaragua: Managua,2008-2009,Nicaragua
CY072758.1,2009-07-02,Nicaragua: Managua,2008-2009,Nicaragua
CY072774.1,2009-07-02,Nicaragua: Managua,2008-2009,Nicaragua
CY072566.1,2009-07-06,Nicaragua: Managua,2008-2009,Nicaragua
CY069250.1,2009-07-06,Nicaragua: Managua,2008-2009,Nicaragua
CY073885.1,2009-07-07,Nicaragua: Managua,2008-2009,Nicaragua
CY072878.1,2009-07-12,Nicaragua: Managua,2008-2009,Nicaragua
CY072958.1,2009-07-12,Nicaragua: Managua,2008-2009,Nicaragua
CY073697.1,2009-07-14,Nicaragua: Managua,2008-2009,Nicaragua
CY072838.1,2009-07-16,Nicaragua: Managua,2008-2009,Nicaragua
CY072894.1,2009-07-16,Nicaragua: Managua,2008-2009,Nicaragua
CY072854.1,2009-07-21,Nicaragua: Managua,2008-2009,Nicaragua
CY069258.1,2009-07-21,Nicaragua: Managua,2008-2009,Nicaragua
CY073617.1,2009-07-22,Nicaragua: Managua,2008-2009,Nicaragua
CY073641.1,2009-07-22,Nicaragua: Managua,2008-2009,Nicaragua
CY073649.1,2009-07-22,Nicaragua: Managua,2008-2009,Nicaragua
CY073593.1,2009-07-23,Nicaragua: Managua,2008-2009,Nicaragua
CY072574.1,2009-07-24,Nicaragua: Managua,2008-2009,Nicaragua
CY069282.1,2009-07-24,Nicaragua: Managua,2008-2009,Nicaragua
CY069290.1,2009-07-24,Nicaragua: Managua,2008-2009,Nicaragua
CY069266.1,2009-07-25,Nicaragua: Managua,2008-2009,Nicaragua
CY073529.1,2009-07-27,Nicaragua: Managua,2008-2009,Nicaragua
CY073657.1,2009-07-27,Nicaragua: Managua,2008-2009,Nicaragua
CY072622.1,2009-07-27,Nicaragua: Managua,2008-2009,Nicaragua
CY072726.1,2009-07-27,Nicaragua: Managua,2008-2009,Nicaragua
CY073633.1,2009-07-28,Nicaragua: Managua,2008-2009,Nicaragua
