name,date,unit,season,country
KP637638.1,2009-01-16,Thailand,2008-2009,Thailand
KP637782.1,2009-01-29,Thailand,2008-2009,Thailand
KP637518.1,2009-02-11,Thailand,2008-2009,Thailand
KP637646.1,2009-02-16,Thailand,2008-2009,Thailand
GQ179933.1,2009-05-06,Thailand,2008-2009,Thailand
GQ169382.1,2009-05-06,Thailand,2008-2009,Thailand
GQ179930.1,2009-05-10,Thailand,2008-2009,Thailand
HM752492.1,2009-05-XX,Thailand,2008-2009,Thailand
CY039986.1,2009-05-XX,Thailand,2008-2009,Thailand
KF849771.1,2009-06-09,Thailand,2008-2009,Thailand
KF849772.1,2009-06-09,Thailand,2008-2009,Thailand
HM752465.1,2009-06-11,Thailand,2008-2009,Thailand
HM752470.1,2009-06-13,Thailand,2008-2009,Thailand
GQ866951.1,2009-06-13,Thailand,2008-2009,Thailand
CY096807.1,2009-06-XX,Thailand,2008-2009,Thailand
CY096808.1,2009-06-XX,Thailand,2008-2009,Thailand
HM802501.1,2009-06-15,Thailand,2008-2009,Thailand
HM752471.1,2009-06-15,Thailand,2008-2009,Thailand
HM752472.1,2009-06-15,Thailand,2008-2009,Thailand
HM752491.1,2009-06-16,Thailand,2008-2009,Thailand
GQ902801.1,2009-06-16,Thailand,2008-2009,Thailand
GQ866959.1,2009-06-17,Thailand,2008-2009,Thailand
GQ902833.1,2009-06-18,Thailand,2008-2009,Thailand
GU271950.1,2009-06-22,Thailand,2008-2009,Thailand
KF849767.1,2009-06-23,Thailand,2008-2009,Thailand
KF849768.1,2009-06-23,Thailand,2008-2009,Thailand
KF849769.1,2009-06-23,Thailand,2008-2009,Thailand
KF849770.1,2009-06-23,Thailand,2008-2009,Thailand
HM752469.1,2009-06-23,Thailand,2008-2009,Thailand
HM752468.1,2009-06-24,Thailand,2008-2009,Thailand
HM802500.1,2009-06-30,Thailand,2008-2009,Thailand
CY075827.1,2009-06-30,Thailand,2008-2009,Thailand
KP637526.1,2009-07-01,Thailand,2008-2009,Thailand
CY075833.2,2009-07-01,Thailand,2008-2009,Thailand
CY075839.1,2009-07-01,Thailand,2008-2009,Thailand
KP637790.1,2009-07-02,Thailand,2008-2009,Thailand
CY075672.1,2009-07-02,Thailand,2008-2009,Thailand
CY075845.1,2009-07-02,Thailand,2008-2009,Thailand
GU271958.1,2009-07-02,Thailand,2008-2009,Thailand
CY075678.1,2009-07-03,Thailand,2008-2009,Thailand
CY075684.1,2009-07-04,Thailand,2008-2009,Thailand
CY075690.2,2009-07-04,Thailand,2008-2009,Thailand
CY075696.1,2009-07-06,Thailand,2008-2009,Thailand
CY075702.1,2009-07-06,Thailand,2008-2009,Thailand
CY075708.2,2009-07-06,Thailand,2008-2009,Thailand
CY075714.1,2009-07-06,Thailand,2008-2009,Thailand
CY075720.1,2009-07-06,Thailand,2008-2009,Thailand
CY075726.1,2009-07-07,Thailand,2008-2009,Thailand
CY075732.2,2009-07-07,Thailand,2008-2009,Thailand
CY075738.1,2009-07-07,Thailand,2008-2009,Thailand
CY075744.1,2009-07-07,Thailand,2008-2009,Thailand
CY075750.2,2009-07-07,Thailand,2008-2009,Thailand
KP637718.1,2009-07-09,Thailand,2008-2009,Thailand
KP637798.1,2009-07-09,Thailand,2008-2009,Thailand
GU183799.1,2009-07-10,Thailand,2008-2009,Thailand
GU183807.1,2009-07-12,Thailand,2008-2009,Thailand
KP637654.1,2009-07-13,Thailand,2008-2009,Thailand
CY075756.2,2009-07-13,Thailand,2008-2009,Thailand
CY075761.1,2009-07-13,Thailand,2008-2009,Thailand
CY054603.1,2009-07-13,Thailand,2008-2009,Thailand
CY054604.1,2009-07-13,Thailand,2008-2009,Thailand
HM802490.1,2009-07-14,Thailand,2008-2009,Thailand
HM752466.1,2009-07-14,Thailand,2008-2009,Thailand
CY075767.1,2009-07-15,Thailand,2008-2009,Thailand
CY054605.1,2009-07-15,Thailand,2008-2009,Thailand
CY054606.1,2009-07-15,Thailand,2008-2009,Thailand
CY054607.1,2009-07-15,Thailand,2008-2009,Thailand
GQ866928.1,2009-07-XX,Thailand,2008-2009,Thailand
GQ866929.1,2009-07-XX,Thailand,2008-2009,Thailand
GQ150342.1,2009-XX-XX,Thailand,2008-2009,Thailand
GQ132184.1,2009-XX-XX,Thailand,2008-2009,Thailand
CY054608.1,2009-07-16,Thailand,2008-2009,Thailand
CY054609.1,2009-07-16,Thailand,2008-2009,Thailand
GU183815.1,2009-07-16,Thailand,2008-2009,Thailand
CY075773.1,2009-07-17,Thailand,2008-2009,Thailand
HM802489.1,2009-07-19,Thailand,2008-2009,Thailand
KP637398.1,2009-07-20,Thailand,2008-2009,Thailand
CY054610.1,2009-07-20,Thailand,2008-2009,Thailand
CY054611.1,2009-07-20,Thailand,2008-2009,Thailand
CY054612.1,2009-07-20,Thailand,2008-2009,Thailand
CY054613.1,2009-07-21,Thailand,2008-2009,Thailand
CY054602.1,2009-07-22,Thailand,2008-2009,Thailand
CY054614.1,2009-07-22,Thailand,2008-2009,Thailand
CY054615.1,2009-07-22,Thailand,2008-2009,Thailand
KP637454.1,2009-07-24,Thailand,2008-2009,Thailand
KP637662.1,2009-07-24,Thailand,2008-2009,Thailand
HM752482.1,2009-07-26,Thailand,2008-2009,Thailand
CY075779.1,2009-07-26,Thailand,2008-2009,Thailand
HM752481.1,2009-07-27,Thailand,2008-2009,Thailand
CY075785.1,2009-07-27,Thailand,2008-2009,Thailand
CY054616.1,2009-07-27,Thailand,2008-2009,Thailand
CY054617.1,2009-07-27,Thailand,2008-2009,Thailand
CY054618.1,2009-07-28,Thailand,2008-2009,Thailand
CY054619.1,2009-07-28,Thailand,2008-2009,Thailand
CY054620.1,2009-07-28,Thailand,2008-2009,Thailand
CY054621.1,2009-07-28,Thailand,2008-2009,Thailand
KP637534.1,2009-07-29,Thailand,2008-2009,Thailand
HM752480.1,2009-07-29,Thailand,2008-2009,Thailand
CY075791.1,2009-07-29,Thailand,2008-2009,Thailand
CY054622.1,2009-07-29,Thailand,2008-2009,Thailand
CY054623.1,2009-07-29,Thailand,2008-2009,Thailand
KP637326.1,2009-07-30,Thailand,2008-2009,Thailand
KM013725.1,2009-07-30,Thailand,2008-2009,Thailand
KM013731.1,2009-07-30,Thailand,2008-2009,Thailand
HM752478.1,2009-07-30,Thailand,2008-2009,Thailand
HM752479.1,2009-07-31,Thailand,2008-2009,Thailand
CY075821.1,2009-08-01,Thailand,2008-2009,Thailand
CY054601.1,2009-08-02,Thailand,2008-2009,Thailand
CY054624.1,2009-08-03,Thailand,2008-2009,Thailand
HM752483.1,2009-08-06,Thailand,2008-2009,Thailand
CY054625.1,2009-08-07,Thailand,2008-2009,Thailand
CY075797.1,2009-08-08,Thailand,2008-2009,Thailand
CY054626.1,2009-08-10,Thailand,2008-2009,Thailand
HM752463.1,2009-08-11,Thailand,2008-2009,Thailand
KP637830.1,2009-08-14,Thailand,2008-2009,Thailand
CY075803.1,2009-08-14,Thailand,2008-2009,Thailand
HM446345.1,2009-08-XX,Thailand,2008-2009,Thailand
GQ866930.1,2009-08-XX,Thailand,2008-2009,Thailand
GQ866931.1,2009-08-XX,Thailand,2008-2009,Thailand
HM752484.1,2009-08-16,Thailand,2008-2009,Thailand
CY075809.1,2009-08-19,Thailand,2008-2009,Thailand
CY075815.1,2009-08-20,Thailand,2008-2009,Thailand
HM752464.1,2009-08-23,Thailand,2008-2009,Thailand
HM752461.1,2009-08-26,Thailand,2008-2009,Thailand
CY074974.1,2009-08-26,Thailand,2008-2009,Thailand
KP637846.1,2009-08-29,Thailand,2008-2009,Thailand
GU271966.1,2009-09-02,Thailand,2008-2009,Thailand
KP637542.1,2009-09-18,Thailand,2008-2009,Thailand
HM752485.1,2009-12-XX,Thailand,2008-2009,Thailand
HM752486.1,2009-12-XX,Thailand,2008-2009,Thailand
