name,date,unit,season,country
KF928610.1,2012-10-02,USA,2012-2013,USA
KF648206.1,2012-10-02,USA,2012-2013,USA
KF648261.1,2012-10-02,USA,2012-2013,USA
CY130173.1,2012-10-03,USA,2012-2013,USA
CY130176.1,2012-10-04,USA,2012-2013,USA
KF648213.1,2012-10-15,USA,2012-2013,USA
KF647933.1,2012-10-18,USA,2012-2013,USA
KF647927.1,2012-10-19,USA,2012-2013,USA
KF648244.1,2012-10-22,USA,2012-2013,USA
KF647920.1,2012-10-29,USA,2012-2013,USA
KF648240.1,2012-10-31,USA,2012-2013,USA
KF647941.1,2012-11-08,USA,2012-2013,USA
KF648274.1,2012-11-13,USA,2012-2013,USA
KF647924.1,2012-11-14,USA,2012-2013,USA
KF648115.1,2012-11-20,USA,2012-2013,USA
KF647938.1,2012-11-23,USA,2012-2013,USA
KF648010.1,2012-11-24,USA,2012-2013,USA
KF648005.1,2012-11-25,USA,2012-2013,USA
CY134631.1,2012-11-26,USA,2012-2013,USA
KF648023.1,2012-12-02,USA,2012-2013,USA
KF647925.1,2012-12-04,USA,2012-2013,USA
KF648092.1,2012-12-04,USA,2012-2013,USA
KF648276.1,2012-12-05,USA,2012-2013,USA
CY135108.1,2012-12-06,USA,2012-2013,USA
CY135116.1,2012-12-06,USA,2012-2013,USA
CY171159.1,2012-12-07,USA,2012-2013,USA
CY134632.1,2012-12-07,USA,2012-2013,USA
KF648063.1,2012-12-08,USA,2012-2013,USA
CY182713.1,2012-12-12,USA,2012-2013,USA
KF647994.1,2012-12-12,USA,2012-2013,USA
CY134634.1,2012-12-12,USA,2012-2013,USA
KF647996.1,2012-12-13,USA,2012-2013,USA
CY134633.1,2012-12-13,USA,2012-2013,USA
KF648100.1,2012-12-15,USA,2012-2013,USA
KF648144.1,2012-12-16,USA,2012-2013,USA
KF648091.1,2012-12-17,USA,2012-2013,USA
KF648075.1,2012-12-18,USA,2012-2013,USA
KF648095.1,2012-12-18,USA,2012-2013,USA
CY168535.1,2012-12-19,USA,2012-2013,USA
KF648073.1,2012-12-19,USA,2012-2013,USA
KF648094.1,2012-12-19,USA,2012-2013,USA
KF648182.1,2012-12-20,USA,2012-2013,USA
CY148316.1,2012-12-23,USA,2012-2013,USA
CY168807.1,2012-12-25,USA,2012-2013,USA
KF648180.1,2012-12-25,USA,2012-2013,USA
CY168879.1,2012-12-26,USA,2012-2013,USA
KF648122.1,2012-12-26,USA,2012-2013,USA
KF648089.1,2012-12-27,USA,2012-2013,USA
CY182929.1,2012-12-28,USA,2012-2013,USA
KF648140.1,2012-12-28,USA,2012-2013,USA
CY171543.1,2012-12-30,USA,2012-2013,USA
KF648105.1,2013-01-02,USA,2012-2013,USA
KF648106.1,2013-01-02,USA,2012-2013,USA
KF648114.1,2013-01-02,USA,2012-2013,USA
KF648147.1,2013-01-02,USA,2012-2013,USA
KF648254.1,2013-01-04,USA,2012-2013,USA
KF648265.1,2013-01-04,USA,2012-2013,USA
KF648178.1,2013-01-05,USA,2012-2013,USA
KF648067.1,2013-01-06,USA,2012-2013,USA
KF648272.1,2013-01-06,USA,2012-2013,USA
CY170255.1,2013-01-07,USA,2012-2013,USA
KF886307.1,2013-01-07,USA,2012-2013,USA
KF648110.1,2013-01-07,USA,2012-2013,USA
CY141233.1,2013-01-07,USA,2012-2013,USA
KT734947.1,2013-01-08,USA,2012-2013,USA
CY183145.1,2013-01-08,USA,2012-2013,USA
CY170671.1,2013-01-08,USA,2012-2013,USA
CY170679.1,2013-01-08,USA,2012-2013,USA
KF648104.1,2013-01-08,USA,2012-2013,USA
CY183217.1,2013-01-09,USA,2012-2013,USA
KF648183.1,2013-01-09,USA,2012-2013,USA
CY168095.1,2013-01-10,USA,2012-2013,USA
CY141272.1,2013-01-10,USA,2012-2013,USA
CY141273.1,2013-01-11,USA,2012-2013,USA
KF648219.1,2013-01-12,USA,2012-2013,USA
KF648049.1,2013-01-14,USA,2012-2013,USA
KF648273.1,2013-01-14,USA,2012-2013,USA
CY183329.1,2013-01-15,USA,2012-2013,USA
CY170695.1,2013-01-15,USA,2012-2013,USA
KF886345.1,2013-01-15,USA,2012-2013,USA
CY141217.1,2013-01-15,USA,2012-2013,USA
CY141275.1,2013-01-15,USA,2012-2013,USA
CY141198.1,2013-01-16,USA,2012-2013,USA
CY147201.1,2013-01-17,USA,2012-2013,USA
KF647987.1,2013-01-18,USA,2012-2013,USA
KF648252.1,2013-01-18,USA,2012-2013,USA
CY141236.1,2013-01-18,USA,2012-2013,USA
CY170839.1,2013-01-19,USA,2012-2013,USA
KF648149.1,2013-01-20,USA,2012-2013,USA
CY141237.1,2013-01-20,USA,2012-2013,USA
CY141238.1,2013-01-20,USA,2012-2013,USA
CY186067.1,2013-01-21,USA,2012-2013,USA
CY169863.1,2013-01-21,USA,2012-2013,USA
KF648136.1,2013-01-22,USA,2012-2013,USA
KF648255.1,2013-01-22,USA,2012-2013,USA
KF648256.1,2013-01-22,USA,2012-2013,USA
CY147202.1,2013-01-22,USA,2012-2013,USA
KF886313.1,2013-01-23,USA,2012-2013,USA
KF648138.1,2013-01-23,USA,2012-2013,USA
