name,date,unit,season,country
CY050444.1,2009-05-10,USA: SE Wisconsin,2008-2009,USA
CY050328.1,2009-05-12,USA: SE Wisconsin,2008-2009,USA
CY050372.1,2009-05-13,USA: SE Wisconsin,2008-2009,USA
CY050380.1,2009-05-15,USA: SE Wisconsin,2008-2009,USA
CY050388.1,2009-05-15,USA: SE Wisconsin,2008-2009,USA
CY050396.1,2009-05-17,USA: SE Wisconsin,2008-2009,USA
CY050412.1,2009-05-19,USA: SE Wisconsin,2008-2009,USA
CY089872.1,2009-05-21,USA: SE Wisconsin,2008-2009,USA
CY050404.1,2009-05-23,USA: SE Wisconsin,2008-2009,USA
CY050420.1,2009-05-23,USA: SE Wisconsin,2008-2009,USA
CY050428.1,2009-05-25,USA: SE Wisconsin,2008-2009,USA
CY051247.1,2009-05-26,USA: SE Wisconsin,2008-2009,USA
CY050895.1,2009-05-27,USA: SE Wisconsin,2008-2009,USA
CY050436.1,2009-05-27,USA: SE Wisconsin,2008-2009,USA
CY050903.1,2009-05-28,USA: SE Wisconsin,2008-2009,USA
CY050911.1,2009-05-28,USA: SE Wisconsin,2008-2009,USA
CY050919.1,2009-05-29,USA: SE Wisconsin,2008-2009,USA
CY050927.1,2009-05-29,USA: SE Wisconsin,2008-2009,USA
CY050935.1,2009-05-29,USA: SE Wisconsin,2008-2009,USA
CY051255.1,2009-05-29,USA: SE Wisconsin,2008-2009,USA
CY089880.1,2009-05-30,USA: SE Wisconsin,2008-2009,USA
CY089888.1,2009-06-01,USA: SE Wisconsin,2008-2009,USA
CY050943.1,2009-06-01,USA: SE Wisconsin,2008-2009,USA
CY050951.1,2009-06-01,USA: SE Wisconsin,2008-2009,USA
CY050959.1,2009-06-01,USA: SE Wisconsin,2008-2009,USA
CY050967.1,2009-06-01,USA: SE Wisconsin,2008-2009,USA
CY050975.1,2009-06-02,USA: SE Wisconsin,2008-2009,USA
CY050983.1,2009-06-02,USA: SE Wisconsin,2008-2009,USA
