name,date,unit,season,country
KX651919.1,2010-10-01,Australia,2010-2011,Australia
CY092670.1,2010-10-02,Australia,2010-2011,Australia
CY092848.1,2010-10-03,Australia,2010-2011,Australia
CY092606.1,2010-10-03,Australia,2010-2011,Australia
CY092718.1,2010-10-05,Australia,2010-2011,Australia
CY092816.1,2010-10-06,Australia,2010-2011,Australia
CY092393.1,2010-10-06,Australia,2010-2011,Australia
CY092614.1,2010-10-07,Australia,2010-2011,Australia
CY093149.1,2010-10-08,Australia,2010-2011,Australia
CY092598.1,2010-10-09,Australia,2010-2011,Australia
CY092622.1,2010-10-10,Australia,2010-2011,Australia
CY092630.1,2010-10-10,Australia,2010-2011,Australia
CY092726.1,2010-10-11,Australia,2010-2011,Australia
CY092590.1,2010-10-12,Australia,2010-2011,Australia
CY092582.1,2010-10-16,Australia,2010-2011,Australia
CY092385.1,2010-10-17,Australia,2010-2011,Australia
CY093101.1,2010-10-19,Australia,2010-2011,Australia
CY093109.1,2010-10-22,Australia,2010-2011,Australia
CY092856.1,2011-01-10,Australia,2010-2011,Australia
CY092864.1,2011-01-18,Australia,2010-2011,Australia
CY176602.1,2011-06-24,Australia,2010-2011,Australia
JQ624641.1,2011-06-28,Australia,2010-2011,Australia
JQ624643.1,2011-06-30,Australia,2010-2011,Australia
JQ624644.1,2011-07-03,Australia,2010-2011,Australia
CY176506.1,2011-07-07,Australia,2010-2011,Australia
CY176650.1,2011-07-12,Australia,2010-2011,Australia
JQ624655.1,2011-07-12,Australia,2010-2011,Australia
CY129750.1,2011-07-13,Australia,2010-2011,Australia
JQ624637.1,2011-07-13,Australia,2010-2011,Australia
CY176498.1,2011-07-15,Australia,2010-2011,Australia
CY176610.1,2011-07-19,Australia,2010-2011,Australia
JQ624638.1,2011-07-19,Australia,2010-2011,Australia
CY176618.1,2011-07-21,Australia,2010-2011,Australia
CY176626.1,2011-07-21,Australia,2010-2011,Australia
CY176642.1,2011-07-21,Australia,2010-2011,Australia
CY176634.1,2011-07-25,Australia,2010-2011,Australia
CY176658.1,2011-07-25,Australia,2010-2011,Australia
CY176666.1,2011-07-25,Australia,2010-2011,Australia
CY129742.1,2011-07-27,Australia,2010-2011,Australia
JQ624639.1,2011-07-27,Australia,2010-2011,Australia
JQ624642.1,2011-08-03,Australia,2010-2011,Australia
KX651921.1,2011-08-06,Australia,2010-2011,Australia
KX651908.1,2011-08-09,Australia,2010-2011,Australia
CY176490.1,2011-08-11,Australia,2010-2011,Australia
CY176674.1,2011-08-11,Australia,2010-2011,Australia
KX651909.1,2011-08-12,Australia,2010-2011,Australia
KX651910.1,2011-08-14,Australia,2010-2011,Australia
CY176514.1,2011-08-19,Australia,2010-2011,Australia
JQ624635.1,2011-08-22,Australia,2010-2011,Australia
KX651911.1,2011-08-25,Australia,2010-2011,Australia
JQ624636.1,2011-08-26,Australia,2010-2011,Australia
