name,date,unit,season,country
KX406227.1,2016-01-08,USA,2015-2016,USA
KX004517.1,2016-01-08,USA,2015-2016,USA
KX004946.1,2016-01-08,USA,2015-2016,USA
KX005235.1,2016-01-08,USA,2015-2016,USA
KX005602.1,2016-01-08,USA,2015-2016,USA
KX005674.1,2016-01-08,USA,2015-2016,USA
KX005702.1,2016-01-08,USA,2015-2016,USA
KX006047.1,2016-01-08,USA,2015-2016,USA
KX006269.1,2016-01-08,USA,2015-2016,USA
KY044975.1,2016-01-09,USA,2015-2016,USA
KX406115.1,2016-01-09,USA,2015-2016,USA
KX406123.1,2016-01-09,USA,2015-2016,USA
KX004938.1,2016-01-09,USA,2015-2016,USA
KX005466.1,2016-01-09,USA,2015-2016,USA
KY487698.1,2016-01-10,USA,2015-2016,USA
KY044950.1,2016-01-10,USA,2015-2016,USA
KX408635.1,2016-01-10,USA,2015-2016,USA
KX004930.1,2016-01-10,USA,2015-2016,USA
KX005090.1,2016-01-10,USA,2015-2016,USA
KX005202.1,2016-01-10,USA,2015-2016,USA
KX005785.1,2016-01-10,USA,2015-2016,USA
KX006018.1,2016-01-10,USA,2015-2016,USA
KY044687.1,2016-01-11,USA,2015-2016,USA
KY044692.1,2016-01-11,USA,2015-2016,USA
KX408283.1,2016-01-11,USA,2015-2016,USA
KX408859.1,2016-01-11,USA,2015-2016,USA
KX004643.1,2016-01-11,USA,2015-2016,USA
KX005219.1,2016-01-11,USA,2015-2016,USA
KX005534.1,2016-01-11,USA,2015-2016,USA
KX005761.1,2016-01-11,USA,2015-2016,USA
KX005833.1,2016-01-11,USA,2015-2016,USA
KX005849.1,2016-01-11,USA,2015-2016,USA
KX006221.1,2016-01-11,USA,2015-2016,USA
KX408243.1,2016-01-12,USA,2015-2016,USA
KX408251.1,2016-01-12,USA,2015-2016,USA
KX004794.1,2016-01-12,USA,2015-2016,USA
KX004954.1,2016-01-12,USA,2015-2016,USA
KX004978.1,2016-01-12,USA,2015-2016,USA
KX005242.1,2016-01-12,USA,2015-2016,USA
KY045029.1,2016-01-13,USA,2015-2016,USA
KX918476.1,2016-01-13,USA,2015-2016,USA
KX918948.1,2016-01-13,USA,2015-2016,USA
KX406027.1,2016-01-13,USA,2015-2016,USA
KX406275.1,2016-01-13,USA,2015-2016,USA
KX406611.1,2016-01-13,USA,2015-2016,USA
KX408867.1,2016-01-13,USA,2015-2016,USA
KX409131.1,2016-01-13,USA,2015-2016,USA
KX004986.1,2016-01-13,USA,2015-2016,USA
KX005074.1,2016-01-13,USA,2015-2016,USA
KX006042.1,2016-01-13,USA,2015-2016,USA
KX406139.1,2016-01-14,USA,2015-2016,USA
KX406467.1,2016-01-14,USA,2015-2016,USA
KX408387.1,2016-01-14,USA,2015-2016,USA
KX408643.1,2016-01-14,USA,2015-2016,USA
KX005170.1,2016-01-14,USA,2015-2016,USA
KX005330.1,2016-01-14,USA,2015-2016,USA
KX005506.1,2016-01-14,USA,2015-2016,USA
KX006229.1,2016-01-14,USA,2015-2016,USA
KY044655.1,2016-01-15,USA,2015-2016,USA
KY044988.1,2016-01-15,USA,2015-2016,USA
KY044994.1,2016-01-15,USA,2015-2016,USA
KX406179.1,2016-01-15,USA,2015-2016,USA
KX406187.1,2016-01-15,USA,2015-2016,USA
KX408675.1,2016-01-15,USA,2015-2016,USA
KX005194.1,2016-01-15,USA,2015-2016,USA
KX006010.1,2016-01-15,USA,2015-2016,USA
KX006034.1,2016-01-15,USA,2015-2016,USA
KY950126.1,2016-01-16,USA,2015-2016,USA
KX919540.1,2016-01-16,USA,2015-2016,USA
