name,date,unit,season,country
PX346430.1,2014-02-XX,New Zealand,2013-2014,New Zealand
PX323827.1,2014-04-XX,New Zealand,2013-2014,New Zealand
PX318630.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX318634.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX323831.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX326472.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX326476.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX329275.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX329279.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX331724.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX331728.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX331732.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX334740.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX334744.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX337648.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX340213.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX340217.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX343830.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX346434.1,2014-06-XX,New Zealand,2013-2014,New Zealand
PX318649.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX318672.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX318676.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX318680.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX318683.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323663.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323667.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323671.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323678.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323682.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323686.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323835.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323839.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323842.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323846.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX323850.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX326491.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX326510.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX326514.1,2014-07-XX,New Zealand,2013-2014,New Zealand
PX326518.1,2014-07-XX,New Zealand,2013-2014,New Zealand
