name,date,unit,season,country
KU821059.1,2015-12-12,Canada: Alberta,2015-2016,Canada
KU821060.1,2015-12-18,Canada: Alberta,2015-2016,Canada
KU821061.1,2016-01-05,Canada: Alberta,2015-2016,Canada
KU821062.1,2016-01-07,Canada: Alberta,2015-2016,Canada
KU821063.1,2016-01-08,Canada: Alberta,2015-2016,Canada
KU821064.1,2016-01-09,Canada: Alberta,2015-2016,Canada
KU821065.1,2016-01-11,Canada: Alberta,2015-2016,Canada
MF195302.1,2016-01-18,Canada: Alberta,2015-2016,Canada
MF195303.1,2016-01-19,Canada: Alberta,2015-2016,Canada
MF195304.1,2016-01-20,Canada: Alberta,2015-2016,Canada
MF195305.1,2016-01-20,Canada: Alberta,2015-2016,Canada
MF195306.1,2016-01-22,Canada: Alberta,2015-2016,Canada
KU821066.1,2016-01-26,Canada: Alberta,2015-2016,Canada
KU821067.1,2016-01-28,Canada: Alberta,2015-2016,Canada
KU821068.1,2016-01-29,Canada: Alberta,2015-2016,Canada
KU821069.1,2016-02-01,Canada: Alberta,2015-2016,Canada
KU821070.1,2016-02-01,Canada: Alberta,2015-2016,Canada
MF195307.1,2016-02-02,Canada: Alberta,2015-2016,Canada
KU821071.1,2016-02-04,Canada: Alberta,2015-2016,Canada
KU821072.1,2016-02-05,Canada: Alberta,2015-2016,Canada
MF195308.1,2016-02-08,Canada: Alberta,2015-2016,Canada
MF195309.1,2016-02-08,Canada: Alberta,2015-2016,Canada
MF195310.1,2016-02-08,Canada: Alberta,2015-2016,Canada
KU821073.1,2016-02-08,Canada: Alberta,2015-2016,Canada
MF195311.1,2016-02-09,Canada: Alberta,2015-2016,Canada
MF195312.1,2016-02-09,Canada: Alberta,2015-2016,Canada
MF195313.1,2016-02-09,Canada: Alberta,2015-2016,Canada
MF195314.1,2016-02-09,Canada: Alberta,2015-2016,Canada
MF195315.1,2016-02-10,Canada: Alberta,2015-2016,Canada
MF195316.1,2016-02-11,Canada: Alberta,2015-2016,Canada
MF195317.1,2016-02-11,Canada: Alberta,2015-2016,Canada
MF195318.1,2016-02-11,Canada: Alberta,2015-2016,Canada
MF195319.1,2016-02-11,Canada: Alberta,2015-2016,Canada
MF195320.1,2016-02-12,Canada: Alberta,2015-2016,Canada
MF195321.1,2016-02-13,Canada: Alberta,2015-2016,Canada
MF195322.1,2016-02-16,Canada: Alberta,2015-2016,Canada
MF195323.1,2016-02-16,Canada: Alberta,2015-2016,Canada
MF195324.1,2016-02-16,Canada: Alberta,2015-2016,Canada
MF195325.1,2016-02-16,Canada: Alberta,2015-2016,Canada
MF195328.1,2016-02-16,Canada: Alberta,2015-2016,Canada
MF195326.1,2016-02-17,Canada: Alberta,2015-2016,Canada
MF195327.1,2016-02-17,Canada: Alberta,2015-2016,Canada
MF195329.1,2016-02-18,Canada: Alberta,2015-2016,Canada
MF195332.1,2016-02-21,Canada: Alberta,2015-2016,Canada
MF195330.1,2016-02-22,Canada: Alberta,2015-2016,Canada
MF195331.1,2016-02-22,Canada: Alberta,2015-2016,Canada
MF195333.1,2016-02-23,Canada: Alberta,2015-2016,Canada
MF195334.1,2016-02-23,Canada: Alberta,2015-2016,Canada
MF195335.1,2016-02-24,Canada: Alberta,2015-2016,Canada
MF195336.1,2016-02-24,Canada: Alberta,2015-2016,Canada
MF195337.1,2016-02-25,Canada: Alberta,2015-2016,Canada
MF195338.1,2016-02-25,Canada: Alberta,2015-2016,Canada
MF195340.1,2016-02-27,Canada: Alberta,2015-2016,Canada
MF195341.1,2016-02-28,Canada: Alberta,2015-2016,Canada
MF195339.1,2016-02-29,Canada: Alberta,2015-2016,Canada
MF195342.1,2016-03-01,Canada: Alberta,2015-2016,Canada
MF195343.1,2016-03-01,Canada: Alberta,2015-2016,Canada
MF195344.1,2016-03-07,Canada: Alberta,2015-2016,Canada
MF195345.1,2016-03-07,Canada: Alberta,2015-2016,Canada
MF195346.1,2016-03-09,Canada: Alberta,2015-2016,Canada
MF195347.1,2016-03-09,Canada: Alberta,2015-2016,Canada
MF195348.1,2016-03-09,Canada: Alberta,2015-2016,Canada
MF195349.1,2016-03-10,Canada: Alberta,2015-2016,Canada
MF195350.1,2016-03-10,Canada: Alberta,2015-2016,Canada
MF195351.1,2016-03-11,Canada: Alberta,2015-2016,Canada
MF195352.1,2016-03-14,Canada: Alberta,2015-2016,Canada
MF195353.1,2016-03-14,Canada: Alberta,2015-2016,Canada
MF195354.1,2016-03-15,Canada: Alberta,2015-2016,Canada
MF195355.1,2016-03-15,Canada: Alberta,2015-2016,Canada
MF195356.1,2016-03-17,Canada: Alberta,2015-2016,Canada
MF195357.1,2016-03-17,Canada: Alberta,2015-2016,Canada
MF195358.1,2016-03-17,Canada: Alberta,2015-2016,Canada
MF195359.1,2016-03-17,Canada: Alberta,2015-2016,Canada
MF195360.1,2016-03-22,Canada: Alberta,2015-2016,Canada
MF195361.1,2016-03-28,Canada: Alberta,2015-2016,Canada
MF195362.1,2016-03-28,Canada: Alberta,2015-2016,Canada
MF195363.1,2016-03-31,Canada: Alberta,2015-2016,Canada
MF195364.1,2016-04-01,Canada: Alberta,2015-2016,Canada
MF195365.1,2016-04-08,Canada: Alberta,2015-2016,Canada
MF195366.1,2016-04-15,Canada: Alberta,2015-2016,Canada
