name,date,unit,season,country
KR052622.1,2014-10-20,India,2014-2015,India
KR052623.1,2014-12-15,India,2014-2015,India
KR052621.1,2014-12-30,India,2014-2015,India
KX759427.1,2015-01-03,India,2014-2015,India
KX792370.1,2015-01-09,India,2014-2015,India
MK080176.1,2015-01-12,India,2014-2015,India
KY888149.1,2015-01-14,India,2014-2015,India
KT241019.1,2015-01-15,India,2014-2015,India
KX792386.1,2015-01-20,India,2014-2015,India
KT946852.1,2015-01-20,India,2014-2015,India
KX792392.1,2015-01-22,India,2014-2015,India
KX792391.1,2015-01-23,India,2014-2015,India
KR052625.1,2015-01-23,India,2014-2015,India
KY888297.1,2015-01-24,India,2014-2015,India
KY888298.1,2015-01-26,India,2014-2015,India
KX792390.1,2015-01-26,India,2014-2015,India
MK080177.1,2015-01-27,India,2014-2015,India
MK080178.1,2015-01-27,India,2014-2015,India
KY888299.1,2015-01-27,India,2014-2015,India
KR052626.1,2015-01-27,India,2014-2015,India
KR052627.1,2015-01-27,India,2014-2015,India
KX792388.1,2015-01-28,India,2014-2015,India
KX792389.1,2015-01-28,India,2014-2015,India
KR052624.1,2015-01-28,India,2014-2015,India
KR052635.1,2015-01-28,India,2014-2015,India
KT426698.1,2015-01-28,India,2014-2015,India
KX792341.1,2015-01-31,India,2014-2015,India
KR052629.1,2015-02-01,India,2014-2015,India
KY888300.1,2015-02-02,India,2014-2015,India
KR052628.1,2015-02-02,India,2014-2015,India
KT946853.1,2015-02-02,India,2014-2015,India
KT946854.1,2015-02-02,India,2014-2015,India
KR140128.1,2015-02-02,India,2014-2015,India
KY888148.1,2015-02-03,India,2014-2015,India
KX792340.1,2015-02-03,India,2014-2015,India
KX759438.1,2015-02-03,India,2014-2015,India
KR052631.1,2015-02-03,India,2014-2015,India
KX792369.1,2015-02-04,India,2014-2015,India
KX759439.1,2015-02-04,India,2014-2015,India
KT936477.1,2015-02-04,India,2014-2015,India
KT936478.1,2015-02-04,India,2014-2015,India
KT241020.1,2015-02-04,India,2014-2015,India
MF535111.1,2015-02-05,India,2014-2015,India
KX792385.1,2015-02-05,India,2014-2015,India
KR140129.1,2015-02-05,India,2014-2015,India
KX792365.1,2015-02-06,India,2014-2015,India
KT946855.1,2015-02-06,India,2014-2015,India
KX759428.1,2015-02-07,India,2014-2015,India
KX759429.1,2015-02-07,India,2014-2015,India
KX759440.1,2015-02-07,India,2014-2015,India
KT426699.1,2015-02-07,India,2014-2015,India
KX792363.1,2015-02-08,India,2014-2015,India
KX792364.1,2015-02-08,India,2014-2015,India
MF535108.1,2015-02-09,India,2014-2015,India
MF535115.1,2015-02-09,India,2014-2015,India
KX792339.1,2015-02-09,India,2014-2015,India
KU922545.1,2015-02-10,India,2014-2015,India
KX759430.1,2015-02-10,India,2014-2015,India
KX759441.1,2015-02-10,India,2014-2015,India
KR140130.1,2015-02-10,India,2014-2015,India
KR140131.1,2015-02-10,India,2014-2015,India
KT946856.1,2015-02-11,India,2014-2015,India
KX792384.1,2015-02-12,India,2014-2015,India
KX759420.1,2015-02-12,India,2014-2015,India
KR140132.1,2015-02-12,India,2014-2015,India
KX792383.1,2015-02-13,India,2014-2015,India
KT946857.1,2015-02-13,India,2014-2015,India
KT936479.1,2015-02-13,India,2014-2015,India
KT936480.1,2015-02-13,India,2014-2015,India
KR140133.1,2015-02-13,India,2014-2015,India
KR140134.1,2015-02-13,India,2014-2015,India
KR140135.1,2015-02-13,India,2014-2015,India
KT946858.1,2015-02-14,India,2014-2015,India
KT936481.1,2015-02-14,India,2014-2015,India
KR140136.1,2015-02-14,India,2014-2015,India
KX792380.1,2015-02-16,India,2014-2015,India
KX792381.1,2015-02-16,India,2014-2015,India
KX792382.1,2015-02-16,India,2014-2015,India
KT946860.1,2015-02-16,India,2014-2015,India
KT946859.1,2015-02-17,India,2014-2015,India
KT241021.1,2015-02-17,India,2014-2015,India
KR140137.1,2015-02-17,India,2014-2015,India
KX792331.1,2015-02-18,India,2014-2015,India
KX792332.1,2015-02-18,India,2014-2015,India
KT946861.1,2015-02-18,India,2014-2015,India
KT936482.1,2015-02-18,India,2014-2015,India
KT936483.1,2015-02-18,India,2014-2015,India
KT369721.1,2015-02-18,India,2014-2015,India
KX792379.1,2015-02-19,India,2014-2015,India
KT946862.1,2015-02-19,India,2014-2015,India
KT936484.1,2015-02-19,India,2014-2015,India
KT936487.1,2015-02-19,India,2014-2015,India
KX792378.1,2015-02-20,India,2014-2015,India
KR052630.1,2015-02-20,India,2014-2015,India
KT946863.1,2015-02-20,India,2014-2015,India
KT936485.1,2015-02-20,India,2014-2015,India
KT936486.1,2015-02-20,India,2014-2015,India
KT873530.1,2015-02-20,India,2014-2015,India
KT369722.1,2015-02-20,India,2014-2015,India
KR140138.1,2015-02-20,India,2014-2015,India
KX759431.1,2015-02-21,India,2014-2015,India
KX759432.1,2015-02-21,India,2014-2015,India
KT873531.1,2015-02-21,India,2014-2015,India
KR140139.1,2015-02-21,India,2014-2015,India
KR140140.1,2015-02-21,India,2014-2015,India
KT873521.1,2015-02-22,India,2014-2015,India
KR140141.1,2015-02-22,India,2014-2015,India
KX759421.1,2015-02-23,India,2014-2015,India
KT946864.1,2015-02-23,India,2014-2015,India
KT369723.1,2015-02-23,India,2014-2015,India
KR140142.1,2015-02-23,India,2014-2015,India
KX792377.1,2015-02-24,India,2014-2015,India
KT873523.1,2015-02-24,India,2014-2015,India
KR140143.1,2015-02-24,India,2014-2015,India
KR140144.1,2015-02-24,India,2014-2015,India
KT946865.1,2015-02-25,India,2014-2015,India
KT946866.1,2015-02-25,India,2014-2015,India
KT369727.1,2015-02-25,India,2014-2015,India
KT946867.1,2015-02-26,India,2014-2015,India
KX792362.1,2015-02-27,India,2014-2015,India
KX792376.1,2015-02-27,India,2014-2015,India
KR052632.1,2015-02-27,India,2014-2015,India
KR052633.1,2015-02-27,India,2014-2015,India
KT369728.1,2015-03-01,India,2014-2015,India
KX792330.1,2015-03-02,India,2014-2015,India
KX792366.1,2015-03-02,India,2014-2015,India
KT369724.1,2015-03-02,India,2014-2015,India
KX792374.1,2015-03-03,India,2014-2015,India
KX792375.1,2015-03-03,India,2014-2015,India
KX759433.1,2015-03-03,India,2014-2015,India
KT369725.1,2015-03-03,India,2014-2015,India
KY888301.1,2015-03-04,India,2014-2015,India
KX792329.1,2015-03-04,India,2014-2015,India
KX759434.1,2015-03-04,India,2014-2015,India
KX759435.1,2015-03-04,India,2014-2015,India
KR052634.1,2015-03-04,India,2014-2015,India
KX078501.1,2015-03-05,India,2014-2015,India
KT936488.1,2015-03-05,India,2014-2015,India
MK080179.1,2015-03-06,India,2014-2015,India
MK080180.1,2015-03-06,India,2014-2015,India
MK080181.1,2015-03-06,India,2014-2015,India
MK080182.1,2015-03-06,India,2014-2015,India
MK080183.1,2015-03-06,India,2014-2015,India
MK080184.1,2015-03-06,India,2014-2015,India
MK080185.1,2015-03-06,India,2014-2015,India
KX792328.1,2015-03-06,India,2014-2015,India
KX789457.1,2015-03-06,India,2014-2015,India
KX759422.1,2015-03-07,India,2014-2015,India
KT867221.1,2015-03-07,India,2014-2015,India
KX759423.1,2015-03-08,India,2014-2015,India
KX759424.1,2015-03-08,India,2014-2015,India
KX759425.1,2015-03-08,India,2014-2015,India
KX789458.1,2015-03-08,India,2014-2015,India
KT867219.1,2015-03-08,India,2014-2015,India
KT867223.1,2015-03-08,India,2014-2015,India
KT936490.1,2015-03-08,India,2014-2015,India
KX078493.1,2015-03-09,India,2014-2015,India
KX759426.1,2015-03-09,India,2014-2015,India
KX759436.1,2015-03-09,India,2014-2015,India
KX759437.1,2015-03-09,India,2014-2015,India
KX789459.1,2015-03-09,India,2014-2015,India
KU310637.1,2015-03-09,India,2014-2015,India
KT936489.1,2015-03-09,India,2014-2015,India
KY888302.1,2015-03-10,India,2014-2015,India
KX792373.1,2015-03-10,India,2014-2015,India
KT873529.1,2015-03-10,India,2014-2015,India
KR140145.1,2015-03-10,India,2014-2015,India
KR140146.1,2015-03-10,India,2014-2015,India
KX789460.1,2015-03-11,India,2014-2015,India
KT867224.1,2015-03-11,India,2014-2015,India
KT369726.1,2015-03-12,India,2014-2015,India
KR140147.1,2015-03-12,India,2014-2015,India
KX759442.1,2015-03-13,India,2014-2015,India
KX789461.1,2015-03-13,India,2014-2015,India
KX078509.1,2015-03-14,India,2014-2015,India
KX789417.1,2015-03-14,India,2014-2015,India
KR140148.1,2015-03-14,India,2014-2015,India
KR140149.1,2015-03-14,India,2014-2015,India
KT867220.1,2015-03-15,India,2014-2015,India
KT873522.1,2015-03-16,India,2014-2015,India
KX078485.1,2015-03-17,India,2014-2015,India
KX792371.1,2015-03-17,India,2014-2015,India
KX792372.1,2015-03-17,India,2014-2015,India
KT369729.1,2015-03-17,India,2014-2015,India
KX078517.1,2015-03-18,India,2014-2015,India
KT867222.1,2015-03-18,India,2014-2015,India
KR140150.1,2015-03-19,India,2014-2015,India
KX759419.1,2015-03-21,India,2014-2015,India
KX789425.1,2015-03-21,India,2014-2015,India
KX789462.1,2015-03-21,India,2014-2015,India
KT873532.1,2015-03-21,India,2014-2015,India
KR140151.1,2015-03-21,India,2014-2015,India
