name,date,unit,season,country
CY065150.1,2009-04-24,United Kingdom,2008-2009,United Kingdom
CY065142.1,2009-04-25,United Kingdom,2008-2009,United Kingdom
CY069773.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY065190.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY065198.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY065222.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY065238.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY065246.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY070671.1,2009-04-27,United Kingdom,2008-2009,United Kingdom
CY065230.1,2009-04-28,United Kingdom,2008-2009,United Kingdom
GQ166661.1,2009-04-28,United Kingdom,2008-2009,United Kingdom
CY065342.1,2009-04-29,United Kingdom,2008-2009,United Kingdom
HM567552.1,2009-04-29,United Kingdom,2008-2009,United Kingdom
CY065270.1,2009-04-30,United Kingdom,2008-2009,United Kingdom
HM567560.1,2009-04-30,United Kingdom,2008-2009,United Kingdom
CY065302.1,2009-05-02,United Kingdom,2008-2009,United Kingdom
CY065334.1,2009-05-02,United Kingdom,2008-2009,United Kingdom
HM567568.1,2009-05-02,United Kingdom,2008-2009,United Kingdom
CY065294.1,2009-05-03,United Kingdom,2008-2009,United Kingdom
CY065350.1,2009-05-03,United Kingdom,2008-2009,United Kingdom
HM567576.1,2009-05-05,United Kingdom,2008-2009,United Kingdom
CY065398.1,2009-05-07,United Kingdom,2008-2009,United Kingdom
CY070672.1,2009-05-07,United Kingdom,2008-2009,United Kingdom
CY065430.1,2009-05-08,United Kingdom,2008-2009,United Kingdom
CY070674.1,2009-05-09,United Kingdom,2008-2009,United Kingdom
CY065422.1,2009-05-10,United Kingdom,2008-2009,United Kingdom
CY065486.1,2009-05-12,United Kingdom,2008-2009,United Kingdom
CY065494.1,2009-05-12,United Kingdom,2008-2009,United Kingdom
CY070677.1,2009-05-12,United Kingdom,2008-2009,United Kingdom
CY107185.1,2009-05-XX,United Kingdom,2008-2009,United Kingdom
CY107558.1,2009-05-XX,United Kingdom,2008-2009,United Kingdom
CY070286.1,2009-05-17,United Kingdom,2008-2009,United Kingdom
CY070681.1,2009-05-23,United Kingdom,2008-2009,United Kingdom
CY070682.1,2009-05-23,United Kingdom,2008-2009,United Kingdom
CY070683.1,2009-05-23,United Kingdom,2008-2009,United Kingdom
CY070684.1,2009-05-23,United Kingdom,2008-2009,United Kingdom
CY070685.1,2009-05-24,United Kingdom,2008-2009,United Kingdom
