name,date,unit,season,country
MK245854.1,2018-10-05,USA: Utah,2018-2019,USA
MK557697.1,2018-10-25,USA: Utah,2018-2019,USA
MK292587.1,2018-10-25,USA: Utah,2018-2019,USA
MK557705.1,2018-11-01,USA: Utah,2018-2019,USA
MK364296.1,2018-11-01,USA: Utah,2018-2019,USA
MK557713.1,2018-11-19,USA: Utah,2018-2019,USA
MK399176.1,2018-11-19,USA: Utah,2018-2019,USA
MK399208.1,2018-11-21,USA: Utah,2018-2019,USA
MK773448.1,2018-12-05,USA: Utah,2018-2019,USA
MK475326.1,2018-12-05,USA: Utah,2018-2019,USA
MK475486.1,2018-12-07,USA: Utah,2018-2019,USA
MK626453.1,2018-12-08,USA: Utah,2018-2019,USA
MK626461.1,2018-12-08,USA: Utah,2018-2019,USA
MK635630.1,2018-12-27,USA: Utah,2018-2019,USA
MK623821.1,2018-12-27,USA: Utah,2018-2019,USA
MK623813.1,2019-01-01,USA: Utah,2018-2019,USA
MK576288.1,2019-01-08,USA: Utah,2018-2019,USA
MK743874.1,2019-01-10,USA: Utah,2018-2019,USA
MK743882.1,2019-01-10,USA: Utah,2018-2019,USA
MK631642.1,2019-01-10,USA: Utah,2018-2019,USA
MK743890.1,2019-01-11,USA: Utah,2018-2019,USA
MK631650.1,2019-01-13,USA: Utah,2018-2019,USA
MK743898.1,2019-01-15,USA: Utah,2018-2019,USA
MK742979.1,2019-01-16,USA: Utah,2018-2019,USA
MK763024.1,2019-01-22,USA: Utah,2018-2019,USA
MK763025.1,2019-01-22,USA: Utah,2018-2019,USA
MK763936.1,2019-01-23,USA: Utah,2018-2019,USA
MK763026.1,2019-01-28,USA: Utah,2018-2019,USA
MK716130.1,2019-01-28,USA: Utah,2018-2019,USA
MK716138.1,2019-01-29,USA: Utah,2018-2019,USA
MK785487.1,2019-01-30,USA: Utah,2018-2019,USA
MK785488.1,2019-01-30,USA: Utah,2018-2019,USA
MK839312.1,2019-01-31,USA: Utah,2018-2019,USA
MK839313.1,2019-02-04,USA: Utah,2018-2019,USA
MK839314.1,2019-02-05,USA: Utah,2018-2019,USA
MK839315.1,2019-02-05,USA: Utah,2018-2019,USA
MK868741.1,2019-02-06,USA: Utah,2018-2019,USA
MK869683.1,2019-02-06,USA: Utah,2018-2019,USA
MK856245.1,2019-02-06,USA: Utah,2018-2019,USA
MK773429.1,2019-02-12,USA: Utah,2018-2019,USA
MK773437.1,2019-02-14,USA: Utah,2018-2019,USA
MN004554.1,2019-02-23,USA: Utah,2018-2019,USA
MK856253.1,2019-03-01,USA: Utah,2018-2019,USA
MK913246.1,2019-03-07,USA: Utah,2018-2019,USA
MK999842.1,2019-03-11,USA: Utah,2018-2019,USA
MN004570.1,2019-03-11,USA: Utah,2018-2019,USA
MK999850.1,2019-03-12,USA: Utah,2018-2019,USA
MN004577.1,2019-03-12,USA: Utah,2018-2019,USA
MN004562.1,2019-03-22,USA: Utah,2018-2019,USA
MN074954.1,2019-04-01,USA: Utah,2018-2019,USA
MN074986.1,2019-04-04,USA: Utah,2018-2019,USA
MN074994.1,2019-04-08,USA: Utah,2018-2019,USA
MN078731.1,2019-04-11,USA: Utah,2018-2019,USA
MN083908.1,2019-04-18,USA: Utah,2018-2019,USA
MN552995.1,2019-07-31,USA: Utah,2018-2019,USA
MN553003.1,2019-08-05,USA: Utah,2018-2019,USA
MN581311.1,2019-08-19,USA: Utah,2018-2019,USA
