name,date,unit,season,country
PX319787.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX319807.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX319814.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX327634.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX327661.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX330323.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX332872.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX332880.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX332888.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX332915.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX335901.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX335936.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX341373.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX341385.1,2019-05-XX,New Zealand,2018-2019,New Zealand
PX324873.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX324881.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX324908.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330327.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330346.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330350.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330362.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330370.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330378.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX330394.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX332961.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX336049.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX338700.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX338755.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX338771.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX341520.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344867.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344882.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344886.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344897.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344905.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344933.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344937.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX344949.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX347481.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX347500.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX347508.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX347532.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX347536.1,2019-06-XX,New Zealand,2018-2019,New Zealand
PX319958.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX319985.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX324996.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX327799.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX327812.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX330460.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX336140.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX338785.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX338789.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX341529.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX341533.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX341555.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX344978.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX345027.1,2019-07-XX,New Zealand,2018-2019,New Zealand
PX327846.1,2019-08-XX,New Zealand,2018-2019,New Zealand
PX338866.1,2019-08-XX,New Zealand,2018-2019,New Zealand
PX345041.1,2019-08-XX,New Zealand,2018-2019,New Zealand
PX325044.1,2019-09-XX,New Zealand,2018-2019,New Zealand
PX325048.1,2019-09-XX,New Zealand,2018-2019,New Zealand
PX345045.1,2019-09-XX,New Zealand,2018-2019,New Zealand
