name,date,unit,season,country
CY089131.1,2009-01-14,USA: Boston,2008-2009,USA
CY080945.1,2009-01-20,USA: Boston,2008-2009,USA
CY089139.1,2009-01-22,USA: Boston,2008-2009,USA
CY089830.1,2009-01-28,USA: Boston,2008-2009,USA
CY089147.1,2009-01-29,USA: Boston,2008-2009,USA
CY088577.1,2009-01-29,USA: Boston,2008-2009,USA
CY080626.1,2009-01-29,USA: Boston,2008-2009,USA
CY089155.1,2009-01-30,USA: Boston,2008-2009,USA
CY080602.2,2009-01-30,USA: Boston,2008-2009,USA
CY080634.1,2009-01-31,USA: Boston,2008-2009,USA
CY089035.1,2009-02-02,USA: Boston,2008-2009,USA
CY089043.1,2009-02-04,USA: Boston,2008-2009,USA
CY089163.1,2009-02-04,USA: Boston,2008-2009,USA
CY080642.1,2009-02-08,USA: Boston,2008-2009,USA
CY080681.1,2009-02-09,USA: Boston,2008-2009,USA
CY080953.1,2009-02-09,USA: Boston,2008-2009,USA
CY080650.1,2009-02-10,USA: Boston,2008-2009,USA
CY080673.1,2009-02-10,USA: Boston,2008-2009,USA
CY089709.1,2009-02-11,USA: Boston,2008-2009,USA
CY080658.1,2009-02-11,USA: Boston,2008-2009,USA
CY080689.1,2009-02-11,USA: Boston,2008-2009,USA
CY080697.1,2009-02-11,USA: Boston,2008-2009,USA
CY080961.1,2009-02-11,USA: Boston,2008-2009,USA
CY093125.1,2009-02-12,USA: Boston,2008-2009,USA
CY080969.1,2009-02-12,USA: Boston,2008-2009,USA
CY089091.1,2009-02-13,USA: Boston,2008-2009,USA
CY080825.1,2009-02-13,USA: Boston,2008-2009,USA
CY080833.1,2009-02-13,USA: Boston,2008-2009,USA
CY080841.1,2009-02-13,USA: Boston,2008-2009,USA
CY080977.1,2009-02-13,USA: Boston,2008-2009,USA
CY089757.1,2009-02-14,USA: Boston,2008-2009,USA
CY080849.1,2009-02-14,USA: Boston,2008-2009,USA
CY089059.1,2009-02-18,USA: Boston,2008-2009,USA
CY080705.1,2009-02-18,USA: Boston,2008-2009,USA
CY089051.1,2009-02-19,USA: Boston,2008-2009,USA
CY080594.2,2009-02-19,USA: Boston,2008-2009,USA
CY080985.1,2009-02-19,USA: Boston,2008-2009,USA
CY089781.1,2009-02-20,USA: Boston,2008-2009,USA
CY089067.1,2009-02-20,USA: Boston,2008-2009,USA
CY080713.1,2009-02-20,USA: Boston,2008-2009,USA
CY080721.1,2009-02-20,USA: Boston,2008-2009,USA
CY080737.1,2009-02-20,USA: Boston,2008-2009,USA
CY081009.1,2009-02-20,USA: Boston,2008-2009,USA
CY080729.1,2009-02-21,USA: Boston,2008-2009,USA
CY089099.1,2009-02-22,USA: Boston,2008-2009,USA
CY081001.1,2009-02-22,USA: Boston,2008-2009,USA
CY080745.1,2009-02-23,USA: Boston,2008-2009,USA
CY080753.1,2009-02-23,USA: Boston,2008-2009,USA
CY080993.1,2009-02-23,USA: Boston,2008-2009,USA
CY080761.1,2009-02-24,USA: Boston,2008-2009,USA
CY080769.1,2009-02-24,USA: Boston,2008-2009,USA
CY080777.1,2009-02-25,USA: Boston,2008-2009,USA
CY080785.1,2009-02-26,USA: Boston,2008-2009,USA
CY080793.1,2009-02-27,USA: Boston,2008-2009,USA
CY080857.1,2009-02-27,USA: Boston,2008-2009,USA
CY089107.1,2009-02-28,USA: Boston,2008-2009,USA
CY089115.1,2009-02-28,USA: Boston,2008-2009,USA
CY080865.1,2009-02-28,USA: Boston,2008-2009,USA
CY089083.1,2009-03-01,USA: Boston,2008-2009,USA
CY080801.1,2009-03-01,USA: Boston,2008-2009,USA
CY080809.1,2009-03-01,USA: Boston,2008-2009,USA
CY080873.1,2009-03-01,USA: Boston,2008-2009,USA
CY089075.1,2009-03-03,USA: Boston,2008-2009,USA
CY080817.1,2009-03-03,USA: Boston,2008-2009,USA
CY080881.1,2009-03-03,USA: Boston,2008-2009,USA
CY080889.1,2009-03-09,USA: Boston,2008-2009,USA
CY080897.1,2009-03-09,USA: Boston,2008-2009,USA
CY080905.1,2009-03-10,USA: Boston,2008-2009,USA
CY080913.1,2009-03-10,USA: Boston,2008-2009,USA
CY089171.1,2009-03-13,USA: Boston,2008-2009,USA
CY080921.1,2009-03-13,USA: Boston,2008-2009,USA
CY081017.1,2009-03-17,USA: Boston,2008-2009,USA
CY089123.1,2009-03-21,USA: Boston,2008-2009,USA
CY080929.1,2009-03-23,USA: Boston,2008-2009,USA
CY080937.1,2009-03-24,USA: Boston,2008-2009,USA
CY080610.2,2009-04-01,USA: Boston,2008-2009,USA
CY080618.2,2009-04-27,USA: Boston,2008-2009,USA
CY063486.1,2009-06-11,USA: Boston,2008-2009,USA
CY064460.1,2009-06-13,USA: Boston,2008-2009,USA
CY064500.1,2009-06-13,USA: Boston,2008-2009,USA
CY063494.1,2009-06-13,USA: Boston,2008-2009,USA
CY089717.1,2009-06-15,USA: Boston,2008-2009,USA
CY064468.1,2009-06-15,USA: Boston,2008-2009,USA
CY064476.1,2009-06-15,USA: Boston,2008-2009,USA
CY064492.1,2009-06-15,USA: Boston,2008-2009,USA
CY063502.1,2009-06-15,USA: Boston,2008-2009,USA
CY064484.1,2009-06-16,USA: Boston,2008-2009,USA
CY089725.1,2009-06-17,USA: Boston,2008-2009,USA
CY064572.1,2009-06-17,USA: Boston,2008-2009,USA
CY064588.1,2009-06-17,USA: Boston,2008-2009,USA
CY064556.1,2009-06-18,USA: Boston,2008-2009,USA
CY064628.1,2009-06-18,USA: Boston,2008-2009,USA
CY064644.1,2009-06-18,USA: Boston,2008-2009,USA
CY064660.1,2009-06-18,USA: Boston,2008-2009,USA
CY064532.1,2009-06-19,USA: Boston,2008-2009,USA
CY064540.1,2009-06-19,USA: Boston,2008-2009,USA
CY064620.1,2009-06-19,USA: Boston,2008-2009,USA
CY064524.1,2009-06-20,USA: Boston,2008-2009,USA
CY064580.1,2009-06-20,USA: Boston,2008-2009,USA
CY064652.1,2009-06-20,USA: Boston,2008-2009,USA
CY064604.1,2009-06-21,USA: Boston,2008-2009,USA
CY064548.1,2009-06-22,USA: Boston,2008-2009,USA
CY064596.1,2009-06-22,USA: Boston,2008-2009,USA
CY064668.1,2009-06-22,USA: Boston,2008-2009,USA
CY064612.1,2009-06-24,USA: Boston,2008-2009,USA
CY064676.1,2009-06-25,USA: Boston,2008-2009,USA
CY064895.1,2009-06-26,USA: Boston,2008-2009,USA
CY064516.1,2009-06-26,USA: Boston,2008-2009,USA
CY064564.1,2009-06-26,USA: Boston,2008-2009,USA
CY064636.1,2009-06-26,USA: Boston,2008-2009,USA
CY064508.1,2009-06-29,USA: Boston,2008-2009,USA
CY063558.1,2009-06-29,USA: Boston,2008-2009,USA
CY064684.1,2009-06-30,USA: Boston,2008-2009,USA
CY063518.1,2009-07-01,USA: Boston,2008-2009,USA
CY063542.1,2009-07-01,USA: Boston,2008-2009,USA
CY063550.1,2009-07-06,USA: Boston,2008-2009,USA
CY063534.1,2009-07-07,USA: Boston,2008-2009,USA
CY064692.1,2009-07-08,USA: Boston,2008-2009,USA
CY066183.1,2009-07-09,USA: Boston,2008-2009,USA
CY063510.1,2009-07-09,USA: Boston,2008-2009,USA
CY063526.1,2009-07-09,USA: Boston,2008-2009,USA
CY063566.1,2009-07-15,USA: Boston,2008-2009,USA
CY063574.1,2009-08-18,USA: Boston,2008-2009,USA
