name,date,unit,season,country
OR873855.1,2010-10-12,Kenya,2010-2011,Kenya
OR873861.1,2010-10-12,Kenya,2010-2011,Kenya
OR873862.1,2010-10-12,Kenya,2010-2011,Kenya
OR873863.1,2010-10-15,Kenya,2010-2011,Kenya
OR873856.1,2010-10-18,Kenya,2010-2011,Kenya
OR873927.1,2010-10-18,Kenya,2010-2011,Kenya
OR873928.1,2010-10-22,Kenya,2010-2011,Kenya
OR873857.1,2010-10-25,Kenya,2010-2011,Kenya
OR873858.1,2010-10-29,Kenya,2010-2011,Kenya
OR873792.1,2010-11-04,Kenya,2010-2011,Kenya
OR873860.1,2010-11-05,Kenya,2010-2011,Kenya
OR873969.1,2010-11-05,Kenya,2010-2011,Kenya
OR873676.1,2010-11-09,Kenya,2010-2011,Kenya
OR873929.1,2010-11-09,Kenya,2010-2011,Kenya
OR873677.1,2010-11-10,Kenya,2010-2011,Kenya
OR873678.1,2010-11-10,Kenya,2010-2011,Kenya
OR873930.1,2010-11-10,Kenya,2010-2011,Kenya
OR873679.1,2010-11-11,Kenya,2010-2011,Kenya
OR873931.1,2010-11-15,Kenya,2010-2011,Kenya
OR873970.1,2010-11-16,Kenya,2010-2011,Kenya
OR873680.1,2010-11-17,Kenya,2010-2011,Kenya
OR873681.1,2010-11-17,Kenya,2010-2011,Kenya
OR873864.1,2010-11-17,Kenya,2010-2011,Kenya
OR873971.1,2010-11-18,Kenya,2010-2011,Kenya
OR873682.1,2010-11-23,Kenya,2010-2011,Kenya
OR873683.1,2010-11-23,Kenya,2010-2011,Kenya
OR873865.1,2010-11-24,Kenya,2010-2011,Kenya
OR873866.1,2010-11-24,Kenya,2010-2011,Kenya
OR873972.1,2010-11-24,Kenya,2010-2011,Kenya
OR873867.1,2010-11-25,Kenya,2010-2011,Kenya
OR873868.1,2010-11-25,Kenya,2010-2011,Kenya
OR874013.1,2010-11-27,Kenya,2010-2011,Kenya
OR873973.1,2010-11-28,Kenya,2010-2011,Kenya
OR874014.1,2010-11-28,Kenya,2010-2011,Kenya
OR873684.1,2010-11-29,Kenya,2010-2011,Kenya
OR873755.1,2010-11-29,Kenya,2010-2011,Kenya
OR873790.1,2010-11-29,Kenya,2010-2011,Kenya
OR873685.1,2010-11-30,Kenya,2010-2011,Kenya
OR873869.1,2010-12-01,Kenya,2010-2011,Kenya
OR873870.1,2010-12-02,Kenya,2010-2011,Kenya
JQ396217.1,2010-12-03,Kenya,2010-2011,Kenya
OR873686.1,2010-12-07,Kenya,2010-2011,Kenya
OR873754.1,2010-12-08,Kenya,2010-2011,Kenya
OR873687.1,2010-12-10,Kenya,2010-2011,Kenya
OR874015.1,2010-12-13,Kenya,2010-2011,Kenya
OR873791.1,2010-12-16,Kenya,2010-2011,Kenya
JQ396218.1,2010-12-21,Kenya,2010-2011,Kenya
OR874016.1,2010-12-28,Kenya,2010-2011,Kenya
OR873932.1,2011-01-04,Kenya,2010-2011,Kenya
OR874017.1,2011-01-07,Kenya,2010-2011,Kenya
OR873974.1,2011-01-25,Kenya,2010-2011,Kenya
OR874018.1,2011-01-27,Kenya,2010-2011,Kenya
OR873975.1,2011-02-08,Kenya,2010-2011,Kenya
OR873976.1,2011-02-10,Kenya,2010-2011,Kenya
OR874019.1,2011-02-10,Kenya,2010-2011,Kenya
OR873933.1,2011-02-14,Kenya,2010-2011,Kenya
OR873978.1,2011-02-15,Kenya,2010-2011,Kenya
OR873977.1,2011-02-16,Kenya,2010-2011,Kenya
OR873979.1,2011-02-16,Kenya,2010-2011,Kenya
OR873756.1,2011-02-17,Kenya,2010-2011,Kenya
OR873689.1,2011-02-21,Kenya,2010-2011,Kenya
OR873757.1,2011-02-21,Kenya,2010-2011,Kenya
OR873980.1,2011-02-21,Kenya,2010-2011,Kenya
OR873981.1,2011-02-21,Kenya,2010-2011,Kenya
OR873934.1,2011-02-22,Kenya,2010-2011,Kenya
OR873690.1,2011-02-23,Kenya,2010-2011,Kenya
OR873758.1,2011-02-24,Kenya,2010-2011,Kenya
OR873759.1,2011-02-24,Kenya,2010-2011,Kenya
OR873935.1,2011-02-24,Kenya,2010-2011,Kenya
OR873760.1,2011-02-25,Kenya,2010-2011,Kenya
OR874020.1,2011-02-27,Kenya,2010-2011,Kenya
OR873761.1,2011-02-28,Kenya,2010-2011,Kenya
OR873982.1,2011-02-28,Kenya,2010-2011,Kenya
OR873984.1,2011-02-28,Kenya,2010-2011,Kenya
OR873762.1,2011-03-01,Kenya,2010-2011,Kenya
OR873983.1,2011-03-01,Kenya,2010-2011,Kenya
JQ396236.1,2011-03-01,Kenya,2010-2011,Kenya
OR873763.1,2011-03-03,Kenya,2010-2011,Kenya
OR873764.1,2011-03-04,Kenya,2010-2011,Kenya
OR873765.1,2011-03-07,Kenya,2010-2011,Kenya
OR873985.1,2011-03-07,Kenya,2010-2011,Kenya
OR873766.1,2011-03-08,Kenya,2010-2011,Kenya
OR873767.1,2011-03-08,Kenya,2010-2011,Kenya
JQ396224.1,2011-03-09,Kenya,2010-2011,Kenya
OR873986.1,2011-03-10,Kenya,2010-2011,Kenya
JQ396220.1,2011-03-10,Kenya,2010-2011,Kenya
OR873987.1,2011-03-11,Kenya,2010-2011,Kenya
OR873988.1,2011-03-11,Kenya,2010-2011,Kenya
OR873989.1,2011-03-11,Kenya,2010-2011,Kenya
JQ396225.1,2011-03-11,Kenya,2010-2011,Kenya
OR873688.1,2011-03-14,Kenya,2010-2011,Kenya
OR873768.1,2011-03-14,Kenya,2010-2011,Kenya
OR873996.1,2011-03-14,Kenya,2010-2011,Kenya
OR873997.1,2011-03-14,Kenya,2010-2011,Kenya
JQ396237.1,2011-03-15,Kenya,2010-2011,Kenya
OR873998.1,2011-03-16,Kenya,2010-2011,Kenya
JQ396226.1,2011-03-17,Kenya,2010-2011,Kenya
OR873891.1,2011-03-22,Kenya,2010-2011,Kenya
OR873885.1,2011-03-24,Kenya,2010-2011,Kenya
OR873769.1,2011-03-25,Kenya,2010-2011,Kenya
JQ396227.1,2011-03-31,Kenya,2010-2011,Kenya
JQ396228.1,2011-03-31,Kenya,2010-2011,Kenya
OR873892.1,2011-04-05,Kenya,2010-2011,Kenya
JQ396238.1,2011-04-05,Kenya,2010-2011,Kenya
JQ396231.1,2011-04-08,Kenya,2010-2011,Kenya
JQ396219.1,2011-04-12,Kenya,2010-2011,Kenya
JQ396221.1,2011-04-12,Kenya,2010-2011,Kenya
OR873990.1,2011-04-13,Kenya,2010-2011,Kenya
OR873936.1,2011-04-18,Kenya,2010-2011,Kenya
JQ396239.1,2011-04-18,Kenya,2010-2011,Kenya
OR874033.1,2011-05-02,Kenya,2010-2011,Kenya
JQ396234.1,2011-05-12,Kenya,2010-2011,Kenya
JQ396240.1,2011-05-19,Kenya,2010-2011,Kenya
JQ396241.1,2011-05-20,Kenya,2010-2011,Kenya
OR874021.1,2011-05-22,Kenya,2010-2011,Kenya
OR873691.1,2011-05-23,Kenya,2010-2011,Kenya
JQ396222.1,2011-05-30,Kenya,2010-2011,Kenya
JQ396229.1,2011-06-09,Kenya,2010-2011,Kenya
JQ396242.1,2011-06-10,Kenya,2010-2011,Kenya
OR873893.1,2011-06-20,Kenya,2010-2011,Kenya
JQ396235.1,2011-06-21,Kenya,2010-2011,Kenya
OR873692.1,2011-06-23,Kenya,2010-2011,Kenya
OR873888.1,2011-06-27,Kenya,2010-2011,Kenya
OR873894.1,2011-06-27,Kenya,2010-2011,Kenya
OR873889.1,2011-06-28,Kenya,2010-2011,Kenya
OR873895.1,2011-06-28,Kenya,2010-2011,Kenya
OR873693.1,2011-06-29,Kenya,2010-2011,Kenya
OR873694.1,2011-06-29,Kenya,2010-2011,Kenya
OR874022.1,2011-06-29,Kenya,2010-2011,Kenya
JQ396232.1,2011-07-04,Kenya,2010-2011,Kenya
OR873695.1,2011-07-05,Kenya,2010-2011,Kenya
JQ396243.1,2011-07-05,Kenya,2010-2011,Kenya
JQ396244.1,2011-07-05,Kenya,2010-2011,Kenya
OR873937.1,2011-07-06,Kenya,2010-2011,Kenya
OR873696.1,2011-07-07,Kenya,2010-2011,Kenya
OR873697.1,2011-07-08,Kenya,2010-2011,Kenya
JQ396230.1,2011-07-08,Kenya,2010-2011,Kenya
OR873698.1,2011-07-11,Kenya,2010-2011,Kenya
OR873890.1,2011-07-11,Kenya,2010-2011,Kenya
JQ396223.1,2011-07-11,Kenya,2010-2011,Kenya
OR873699.1,2011-07-12,Kenya,2010-2011,Kenya
OR873700.1,2011-07-12,Kenya,2010-2011,Kenya
OR873938.1,2011-07-13,Kenya,2010-2011,Kenya
OR873701.1,2011-07-14,Kenya,2010-2011,Kenya
OR873702.1,2011-07-14,Kenya,2010-2011,Kenya
OR873703.1,2011-07-14,Kenya,2010-2011,Kenya
KX431201.1,2011-XX-XX,Kenya,2010-2011,Kenya
KX431202.1,2011-XX-XX,Kenya,2010-2011,Kenya
KX431203.1,2011-XX-XX,Kenya,2010-2011,Kenya
OR873704.1,2011-07-19,Kenya,2010-2011,Kenya
OR873939.1,2011-07-20,Kenya,2010-2011,Kenya
OR873705.1,2011-07-21,Kenya,2010-2011,Kenya
OR873706.1,2011-07-22,Kenya,2010-2011,Kenya
OR873707.1,2011-07-22,Kenya,2010-2011,Kenya
OR873940.1,2011-07-22,Kenya,2010-2011,Kenya
OR873941.1,2011-07-29,Kenya,2010-2011,Kenya
JQ396233.1,2011-08-01,Kenya,2010-2011,Kenya
OR873708.1,2011-08-05,Kenya,2010-2011,Kenya
