name,date,unit,season,country
KP457517.1,2009-01-02,Australia,2008-2009,Australia
KP459152.1,2009-01-03,Australia,2008-2009,Australia
KP456607.1,2009-01-08,Australia,2008-2009,Australia
KP458430.1,2009-01-29,Australia,2008-2009,Australia
KP458306.1,2009-02-04,Australia,2008-2009,Australia
KP457481.1,2009-02-06,Australia,2008-2009,Australia
KP459289.1,2009-02-12,Australia,2008-2009,Australia
KP458621.1,2009-02-13,Australia,2008-2009,Australia
KP458249.1,2009-03-23,Australia,2008-2009,Australia
GQ160611.1,2009-05-07,Australia,2008-2009,Australia
GQ258462.1,2009-05-XX,Australia,2008-2009,Australia
GQ243751.1,2009-05-19,Australia,2008-2009,Australia
GQ243761.1,2009-05-21,Australia,2008-2009,Australia
GQ243755.1,2009-05-26,Australia,2008-2009,Australia
GQ243757.1,2009-05-29,Australia,2008-2009,Australia
HQ898658.1,2009-06-11,Australia,2008-2009,Australia
HQ898659.1,2009-06-11,Australia,2008-2009,Australia
HQ898660.1,2009-06-11,Australia,2008-2009,Australia
HQ898661.1,2009-06-11,Australia,2008-2009,Australia
HQ898662.1,2009-06-12,Australia,2008-2009,Australia
HQ898663.1,2009-06-12,Australia,2008-2009,Australia
HQ898664.1,2009-06-12,Australia,2008-2009,Australia
HQ898665.1,2009-06-12,Australia,2008-2009,Australia
HQ898666.1,2009-06-12,Australia,2008-2009,Australia
HQ898667.1,2009-06-12,Australia,2008-2009,Australia
HQ898668.1,2009-06-14,Australia,2008-2009,Australia
CY055526.1,2009-07-16,Australia,2008-2009,Australia
CY055059.1,2009-07-17,Australia,2008-2009,Australia
CY055067.1,2009-07-17,Australia,2008-2009,Australia
CY055534.1,2009-07-18,Australia,2008-2009,Australia
CY055075.1,2009-07-18,Australia,2008-2009,Australia
CY055542.1,2009-07-20,Australia,2008-2009,Australia
CY055550.1,2009-07-20,Australia,2008-2009,Australia
CY055558.1,2009-07-20,Australia,2008-2009,Australia
CY055565.1,2009-07-20,Australia,2008-2009,Australia
CY055573.1,2009-07-20,Australia,2008-2009,Australia
CY055581.1,2009-07-20,Australia,2008-2009,Australia
CY055589.1,2009-07-20,Australia,2008-2009,Australia
CY092185.1,2009-07-21,Australia,2008-2009,Australia
CY055597.1,2009-07-21,Australia,2008-2009,Australia
CY055605.1,2009-07-21,Australia,2008-2009,Australia
CY055613.1,2009-07-21,Australia,2008-2009,Australia
CY055629.1,2009-07-21,Australia,2008-2009,Australia
CY055621.1,2009-07-22,Australia,2008-2009,Australia
CY055637.1,2009-07-22,Australia,2008-2009,Australia
CY055645.1,2009-07-22,Australia,2008-2009,Australia
CY055653.1,2009-07-22,Australia,2008-2009,Australia
HQ898651.1,2009-07-23,Australia,2008-2009,Australia
CY055661.1,2009-07-23,Australia,2008-2009,Australia
CY055668.1,2009-07-23,Australia,2008-2009,Australia
CY055676.1,2009-07-23,Australia,2008-2009,Australia
CY055684.1,2009-07-23,Australia,2008-2009,Australia
CY092193.1,2009-07-24,Australia,2008-2009,Australia
HM754655.1,2009-07-24,Australia,2008-2009,Australia
CY055692.1,2009-07-24,Australia,2008-2009,Australia
CY055700.1,2009-07-24,Australia,2008-2009,Australia
CY055708.1,2009-07-24,Australia,2008-2009,Australia
CY055716.1,2009-07-24,Australia,2008-2009,Australia
CY055724.1,2009-07-24,Australia,2008-2009,Australia
CY055732.1,2009-07-25,Australia,2008-2009,Australia
HQ898652.1,2009-07-26,Australia,2008-2009,Australia
CY055740.1,2009-07-26,Australia,2008-2009,Australia
CY055748.1,2009-07-26,Australia,2008-2009,Australia
CY055756.1,2009-07-27,Australia,2008-2009,Australia
CY055764.1,2009-07-27,Australia,2008-2009,Australia
CY055772.1,2009-07-27,Australia,2008-2009,Australia
CY055780.1,2009-07-28,Australia,2008-2009,Australia
CY055788.1,2009-07-29,Australia,2008-2009,Australia
CY055804.1,2009-07-30,Australia,2008-2009,Australia
CY055812.1,2009-08-01,Australia,2008-2009,Australia
CY055820.1,2009-08-01,Australia,2008-2009,Australia
CY055828.1,2009-08-02,Australia,2008-2009,Australia
CY055836.1,2009-08-02,Australia,2008-2009,Australia
HQ898653.1,2009-08-03,Australia,2008-2009,Australia
HQ898654.1,2009-08-03,Australia,2008-2009,Australia
CY055844.1,2009-08-03,Australia,2008-2009,Australia
CY055852.1,2009-08-03,Australia,2008-2009,Australia
CY055860.1,2009-08-03,Australia,2008-2009,Australia
CY055868.1,2009-08-03,Australia,2008-2009,Australia
CY055876.1,2009-08-04,Australia,2008-2009,Australia
CY055884.1,2009-08-05,Australia,2008-2009,Australia
HQ898655.1,2009-08-06,Australia,2008-2009,Australia
HQ898656.1,2009-08-06,Australia,2008-2009,Australia
CY055892.1,2009-08-06,Australia,2008-2009,Australia
HQ898657.1,2009-08-07,Australia,2008-2009,Australia
HM624085.1,2009-08-07,Australia,2008-2009,Australia
CY055900.1,2009-08-10,Australia,2008-2009,Australia
CY055908.1,2009-08-12,Australia,2008-2009,Australia
HM624086.1,2009-08-13,Australia,2008-2009,Australia
CY055796.1,2009-08-16,Australia,2008-2009,Australia
HM624087.1,2009-08-17,Australia,2008-2009,Australia
CY055916.1,2009-08-20,Australia,2008-2009,Australia
CY055924.1,2009-08-26,Australia,2008-2009,Australia
HQ712184.1,2009-08-27,Australia,2008-2009,Australia
HQ712183.1,2009-08-28,Australia,2008-2009,Australia
CY055932.1,2009-09-02,Australia,2008-2009,Australia
CY055940.1,2009-09-02,Australia,2008-2009,Australia
