name,date,unit,season,country
CY057072.1,2009-11-25,United Kingdom,2009-2010,United Kingdom
CY070637.1,2009-11-26,United Kingdom,2009-2010,United Kingdom
CY070638.1,2009-11-26,United Kingdom,2009-2010,United Kingdom
CY070639.1,2009-11-26,United Kingdom,2009-2010,United Kingdom
CY070612.1,2009-11-30,United Kingdom,2009-2010,United Kingdom
CY070645.1,2009-12-01,United Kingdom,2009-2010,United Kingdom
HM568120.1,2009-12-02,United Kingdom,2009-2010,United Kingdom
CY070646.1,2009-12-04,United Kingdom,2009-2010,United Kingdom
CY070649.1,2009-12-07,United Kingdom,2009-2010,United Kingdom
LN846550.1,2009-12-08,United Kingdom,2009-2010,United Kingdom
LN845782.1,2009-12-08,United Kingdom,2009-2010,United Kingdom
CY070647.1,2009-12-08,United Kingdom,2009-2010,United Kingdom
CY070648.1,2009-12-09,United Kingdom,2009-2010,United Kingdom
CY070652.1,2009-12-09,United Kingdom,2009-2010,United Kingdom
CY070656.1,2009-12-10,United Kingdom,2009-2010,United Kingdom
CY070650.1,2009-12-11,United Kingdom,2009-2010,United Kingdom
CY070653.1,2009-12-11,United Kingdom,2009-2010,United Kingdom
CY070664.1,2009-12-13,United Kingdom,2009-2010,United Kingdom
CY107418.1,2009-12-14,United Kingdom,2009-2010,United Kingdom
CY070654.1,2009-12-14,United Kingdom,2009-2010,United Kingdom
CY070655.1,2009-12-15,United Kingdom,2009-2010,United Kingdom
CY070657.1,2009-12-15,United Kingdom,2009-2010,United Kingdom
CY070658.1,2009-12-15,United Kingdom,2009-2010,United Kingdom
CY070662.1,2009-12-15,United Kingdom,2009-2010,United Kingdom
CY070663.1,2009-12-15,United Kingdom,2009-2010,United Kingdom
CY070661.1,2009-12-16,United Kingdom,2009-2010,United Kingdom
CY070665.1,2009-12-18,United Kingdom,2009-2010,United Kingdom
CY070659.1,2009-12-19,United Kingdom,2009-2010,United Kingdom
CY107425.1,2009-12-20,United Kingdom,2009-2010,United Kingdom
CY107432.1,2009-12-21,United Kingdom,2009-2010,United Kingdom
CY070667.1,2009-12-21,United Kingdom,2009-2010,United Kingdom
CY070669.1,2009-12-22,United Kingdom,2009-2010,United Kingdom
LN867652.1,2009-12-23,United Kingdom,2009-2010,United Kingdom
CY107439.1,2009-12-23,United Kingdom,2009-2010,United Kingdom
CY070643.1,2009-12-23,United Kingdom,2009-2010,United Kingdom
CY070670.1,2009-12-29,United Kingdom,2009-2010,United Kingdom
CY070733.1,2009-12-29,United Kingdom,2009-2010,United Kingdom
LN846367.1,2009-12-30,United Kingdom,2009-2010,United Kingdom
HM568128.1,2009-12-30,United Kingdom,2009-2010,United Kingdom
CY107446.1,2009-12-31,United Kingdom,2009-2010,United Kingdom
CY070734.1,2009-12-31,United Kingdom,2009-2010,United Kingdom
CY070735.1,2009-12-31,United Kingdom,2009-2010,United Kingdom
LN867804.1,2010-01-14,United Kingdom,2009-2010,United Kingdom
LN846438.1,2010-01-18,United Kingdom,2009-2010,United Kingdom
LN850030.1,2010-02-04,United Kingdom,2009-2010,United Kingdom
LN846494.1,2010-02-04,United Kingdom,2009-2010,United Kingdom
CY107453.1,2010-02-04,United Kingdom,2009-2010,United Kingdom
LN867349.1,2010-02-20,United Kingdom,2009-2010,United Kingdom
LN867373.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867397.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867423.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867486.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867676.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867780.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867820.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN850125.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN850337.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN850345.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN850421.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN850078.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN850102.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN846787.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN846510.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN846534.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN846590.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN845774.1,2010-03-18,United Kingdom,2009-2010,United Kingdom
LN867389.1,2010-03-26,United Kingdom,2009-2010,United Kingdom
LN867756.1,2010-04-15,United Kingdom,2009-2010,United Kingdom
JX625630.1,2010-08-06,United Kingdom,2009-2010,United Kingdom
JX625638.1,2010-08-07,United Kingdom,2009-2010,United Kingdom
JX625646.1,2010-08-17,United Kingdom,2009-2010,United Kingdom
