name,date,unit,season,country
KT274211.1,2013-10-02,USA,2013-2014,USA
KM409280.1,2013-10-02,USA,2013-2014,USA
KM408943.1,2013-10-03,USA,2013-2014,USA
KT274236.1,2013-10-05,USA,2013-2014,USA
KT274226.1,2013-10-06,USA,2013-2014,USA
KT274237.1,2013-10-07,USA,2013-2014,USA
KM408949.1,2013-10-07,USA,2013-2014,USA
KM408952.1,2013-10-07,USA,2013-2014,USA
KM409286.1,2013-10-07,USA,2013-2014,USA
KT274238.1,2013-10-10,USA,2013-2014,USA
KT274249.1,2013-10-10,USA,2013-2014,USA
KM408946.1,2013-10-10,USA,2013-2014,USA
KM408958.1,2013-10-12,USA,2013-2014,USA
KM408961.1,2013-10-12,USA,2013-2014,USA
KT274322.1,2013-10-14,USA,2013-2014,USA
KT274243.1,2013-10-15,USA,2013-2014,USA
KT274269.1,2013-10-15,USA,2013-2014,USA
KM408955.1,2013-10-16,USA,2013-2014,USA
KT274312.1,2013-10-21,USA,2013-2014,USA
KM408964.1,2013-10-21,USA,2013-2014,USA
KM408967.1,2013-10-21,USA,2013-2014,USA
KM409289.1,2013-10-21,USA,2013-2014,USA
KM409295.1,2013-10-22,USA,2013-2014,USA
KT274326.1,2013-10-23,USA,2013-2014,USA
KJ538514.1,2013-10-23,USA,2013-2014,USA
KT274241.1,2013-10-24,USA,2013-2014,USA
CY163466.1,2013-10-24,USA,2013-2014,USA
KT274248.1,2013-10-25,USA,2013-2014,USA
KM408970.1,2013-10-28,USA,2013-2014,USA
KT274396.1,2013-10-30,USA,2013-2014,USA
KM408973.1,2013-11-01,USA,2013-2014,USA
KT274524.1,2013-11-03,USA,2013-2014,USA
KT274323.1,2013-11-04,USA,2013-2014,USA
KT274505.1,2013-11-04,USA,2013-2014,USA
CY163468.1,2013-11-04,USA,2013-2014,USA
KM409292.1,2013-11-05,USA,2013-2014,USA
CY163467.1,2013-11-05,USA,2013-2014,USA
CY163469.1,2013-11-05,USA,2013-2014,USA
CY163470.1,2013-11-05,USA,2013-2014,USA
CY163471.1,2013-11-05,USA,2013-2014,USA
CY163472.1,2013-11-05,USA,2013-2014,USA
CY163473.1,2013-11-05,USA,2013-2014,USA
CY163474.1,2013-11-05,USA,2013-2014,USA
CY163475.1,2013-11-05,USA,2013-2014,USA
CY163476.1,2013-11-05,USA,2013-2014,USA
CY163477.1,2013-11-05,USA,2013-2014,USA
KT274373.1,2013-11-06,USA,2013-2014,USA
KT274376.1,2013-11-06,USA,2013-2014,USA
KT274402.1,2013-11-06,USA,2013-2014,USA
CY188817.1,2013-11-09,USA,2013-2014,USA
KT274523.1,2013-11-10,USA,2013-2014,USA
KM408985.1,2013-11-10,USA,2013-2014,USA
KM409298.1,2013-11-10,USA,2013-2014,USA
KT274374.1,2013-11-12,USA,2013-2014,USA
KT274564.1,2013-11-12,USA,2013-2014,USA
KT274583.1,2013-11-12,USA,2013-2014,USA
KM409301.1,2013-11-12,USA,2013-2014,USA
KT274401.1,2013-11-13,USA,2013-2014,USA
KM408991.1,2013-11-13,USA,2013-2014,USA
KM408994.1,2013-11-13,USA,2013-2014,USA
KT274572.1,2013-11-14,USA,2013-2014,USA
KM408997.1,2013-11-14,USA,2013-2014,USA
KM409000.1,2013-11-14,USA,2013-2014,USA
