name,date,unit,season,country
OQ837052.1,2017-10-04,USA,2017-2018,USA
OQ837069.1,2017-10-19,USA,2017-2018,USA
CY261758.1,2017-10-23,USA,2017-2018,USA
CY258604.1,2017-10-23,USA,2017-2018,USA
OQ837082.1,2017-10-25,USA,2017-2018,USA
MH637478.1,2017-11-17,USA,2017-2018,USA
MH084248.1,2017-12-04,USA,2017-2018,USA
CY263366.1,2017-12-04,USA,2017-2018,USA
MH084256.1,2017-12-05,USA,2017-2018,USA
CY263374.1,2017-12-05,USA,2017-2018,USA
MG978632.1,2017-12-13,USA,2017-2018,USA
MH294906.1,2017-12-20,USA,2017-2018,USA
MH083605.1,2017-12-27,USA,2017-2018,USA
MG978640.1,2017-12-27,USA,2017-2018,USA
MH637435.1,2018-01-03,USA,2017-2018,USA
MH779036.1,2018-01-04,USA,2017-2018,USA
MH084237.1,2018-01-04,USA,2017-2018,USA
MH083595.1,2018-01-07,USA,2017-2018,USA
MH083661.1,2018-01-08,USA,2017-2018,USA
MH885209.1,2018-01-12,USA,2017-2018,USA
MH126290.1,2018-01-12,USA,2017-2018,USA
MH126299.1,2018-01-12,USA,2017-2018,USA
MH083669.1,2018-01-12,USA,2017-2018,USA
MT423008.1,2018-01-XX,USA,2017-2018,USA
MT423009.1,2018-01-XX,USA,2017-2018,USA
MT423013.1,2018-01-XX,USA,2017-2018,USA
MH084149.1,2018-01-15,USA,2017-2018,USA
MH637702.1,2018-01-17,USA,2017-2018,USA
MH125914.1,2018-01-17,USA,2017-2018,USA
MH637529.1,2018-01-18,USA,2017-2018,USA
MH885210.1,2018-01-19,USA,2017-2018,USA
MH637686.1,2018-01-22,USA,2017-2018,USA
MH779038.1,2018-01-23,USA,2017-2018,USA
OQ837101.1,2018-01-24,USA,2017-2018,USA
MH637776.1,2018-01-24,USA,2017-2018,USA
MH125967.1,2018-01-24,USA,2017-2018,USA
MH125467.1,2018-01-27,USA,2017-2018,USA
MH637665.1,2018-01-28,USA,2017-2018,USA
OQ837111.1,2018-01-29,USA,2017-2018,USA
MH184029.1,2018-01-29,USA,2017-2018,USA
MH184036.1,2018-01-31,USA,2017-2018,USA
MH125919.1,2018-01-31,USA,2017-2018,USA
MH125930.1,2018-01-31,USA,2017-2018,USA
MH637784.1,2018-02-01,USA,2017-2018,USA
