name,date,unit,season,country
MN636362.1,2016-11-02,China,2016-2017,China
MN636363.1,2016-11-03,China,2016-2017,China
MN636364.1,2016-11-04,China,2016-2017,China
MN636365.1,2016-11-04,China,2016-2017,China
MN636366.1,2016-11-05,China,2016-2017,China
MN636367.1,2016-11-07,China,2016-2017,China
MN636368.1,2016-11-10,China,2016-2017,China
MN636369.1,2016-11-10,China,2016-2017,China
MN636370.1,2016-11-11,China,2016-2017,China
MN636371.1,2016-11-11,China,2016-2017,China
MN636372.1,2016-11-12,China,2016-2017,China
MN636373.1,2016-11-13,China,2016-2017,China
MN636420.1,2016-11-14,China,2016-2017,China
MN636374.1,2016-11-18,China,2016-2017,China
MN636375.1,2016-11-18,China,2016-2017,China
MN636376.1,2016-11-18,China,2016-2017,China
MN636377.1,2016-11-18,China,2016-2017,China
MN636378.1,2016-11-19,China,2016-2017,China
MN636379.1,2016-11-20,China,2016-2017,China
MN636380.1,2016-11-20,China,2016-2017,China
MN636381.1,2016-11-21,China,2016-2017,China
MN636382.1,2016-11-21,China,2016-2017,China
MN636421.1,2016-11-21,China,2016-2017,China
MN636383.1,2016-11-22,China,2016-2017,China
MN636384.1,2016-12-02,China,2016-2017,China
MN636385.1,2016-12-08,China,2016-2017,China
MN636386.1,2016-12-15,China,2016-2017,China
MN636387.1,2016-12-20,China,2016-2017,China
PZ152158.1,2017-01-10,China,2016-2017,China
MN559732.1,2017-02-08,China,2016-2017,China
MG982609.1,2017-02-11,China,2016-2017,China
MG982610.1,2017-02-11,China,2016-2017,China
MG982612.1,2017-03-04,China,2016-2017,China
MG982611.1,2017-03-07,China,2016-2017,China
MN559730.1,2017-03-08,China,2016-2017,China
MW571088.1,2017-03-XX,China,2016-2017,China
MW571089.1,2017-03-XX,China,2016-2017,China
MW571090.1,2017-03-XX,China,2016-2017,China
MW571091.1,2017-03-XX,China,2016-2017,China
MN559728.1,2017-03-21,China,2016-2017,China
MG982613.1,2017-03-29,China,2016-2017,China
MG982614.1,2017-03-30,China,2016-2017,China
MG982615.1,2017-04-01,China,2016-2017,China
MG982616.1,2017-04-06,China,2016-2017,China
MG982617.1,2017-04-06,China,2016-2017,China
MG982618.1,2017-04-12,China,2016-2017,China
MG982619.1,2017-04-13,China,2016-2017,China
MW571092.1,2017-04-XX,China,2016-2017,China
MW571093.1,2017-04-XX,China,2016-2017,China
PZ152161.1,2017-04-24,China,2016-2017,China
PZ152162.1,2017-04-24,China,2016-2017,China
PZ152159.1,2017-05-02,China,2016-2017,China
PZ152160.1,2017-05-02,China,2016-2017,China
MT540616.1,2017-05-02,China,2016-2017,China
MT540621.1,2017-05-02,China,2016-2017,China
MT540629.1,2017-05-08,China,2016-2017,China
MT540630.1,2017-05-08,China,2016-2017,China
MT540631.1,2017-05-08,China,2016-2017,China
MT540620.1,2017-05-13,China,2016-2017,China
MT540632.1,2017-05-13,China,2016-2017,China
MT540633.1,2017-05-13,China,2016-2017,China
MT540634.1,2017-05-13,China,2016-2017,China
MW571094.1,2017-05-XX,China,2016-2017,China
MT540617.1,2017-05-27,China,2016-2017,China
MT540622.1,2017-05-27,China,2016-2017,China
MT540619.1,2017-05-28,China,2016-2017,China
MT540623.1,2017-05-28,China,2016-2017,China
MT540624.1,2017-05-28,China,2016-2017,China
MT540626.1,2017-05-29,China,2016-2017,China
MT540627.1,2017-05-30,China,2016-2017,China
MT540628.1,2017-05-30,China,2016-2017,China
MW571095.1,2017-06-XX,China,2016-2017,China
PZ152163.1,2017-06-26,China,2016-2017,China
MT540615.1,2017-08-16,China,2016-2017,China
MT540618.1,2017-08-16,China,2016-2017,China
MT540625.1,2017-09-27,China,2016-2017,China
MN853449.1,2017-12-XX,China,2016-2017,China
MN853450.1,2017-12-XX,China,2016-2017,China
MN853451.1,2017-12-XX,China,2016-2017,China
MN853452.1,2017-12-XX,China,2016-2017,China
