name,date,unit,season,country
CY072099.1,2009-10-04,USA: Texas,2009-2010,USA
CY072100.1,2009-10-04,USA: Texas,2009-2010,USA
CY072101.1,2009-10-04,USA: Texas,2009-2010,USA
CY072102.1,2009-10-04,USA: Texas,2009-2010,USA
CY072103.1,2009-10-04,USA: Texas,2009-2010,USA
CY072104.1,2009-10-04,USA: Texas,2009-2010,USA
CY072105.1,2009-10-04,USA: Texas,2009-2010,USA
CY072106.1,2009-10-04,USA: Texas,2009-2010,USA
CY072107.1,2009-10-04,USA: Texas,2009-2010,USA
CY072108.1,2009-10-04,USA: Texas,2009-2010,USA
CY072109.1,2009-10-04,USA: Texas,2009-2010,USA
CY072110.1,2009-10-04,USA: Texas,2009-2010,USA
CY072111.1,2009-10-04,USA: Texas,2009-2010,USA
CY072112.1,2009-10-04,USA: Texas,2009-2010,USA
CY072113.1,2009-10-04,USA: Texas,2009-2010,USA
CY072114.1,2009-10-11,USA: Texas,2009-2010,USA
CY072115.1,2009-10-11,USA: Texas,2009-2010,USA
CY072116.1,2009-10-11,USA: Texas,2009-2010,USA
CY072117.1,2009-10-11,USA: Texas,2009-2010,USA
CY072118.1,2009-10-11,USA: Texas,2009-2010,USA
CY072119.1,2009-10-11,USA: Texas,2009-2010,USA
CY072120.1,2009-10-18,USA: Texas,2009-2010,USA
CY072121.1,2009-10-18,USA: Texas,2009-2010,USA
CY072122.1,2009-10-18,USA: Texas,2009-2010,USA
CY072123.1,2009-10-18,USA: Texas,2009-2010,USA
CY072124.1,2009-10-18,USA: Texas,2009-2010,USA
CY072125.1,2009-10-25,USA: Texas,2009-2010,USA
CY072126.1,2009-10-25,USA: Texas,2009-2010,USA
CY072127.1,2009-11-01,USA: Texas,2009-2010,USA
CY072128.1,2009-11-01,USA: Texas,2009-2010,USA
CY072129.1,2009-11-15,USA: Texas,2009-2010,USA
CY072130.1,2009-11-15,USA: Texas,2009-2010,USA
CY072131.1,2009-11-15,USA: Texas,2009-2010,USA
CY072132.1,2009-11-15,USA: Texas,2009-2010,USA
CY072133.1,2009-11-15,USA: Texas,2009-2010,USA
CY072134.1,2009-11-15,USA: Texas,2009-2010,USA
CY072135.1,2009-11-15,USA: Texas,2009-2010,USA
CY072136.1,2009-11-22,USA: Texas,2009-2010,USA
CY072137.1,2009-11-29,USA: Texas,2009-2010,USA
CY072138.1,2009-12-01,USA: Texas,2009-2010,USA
CY072139.1,2009-12-04,USA: Texas,2009-2010,USA
CY072140.1,2009-12-06,USA: Texas,2009-2010,USA
CY072141.1,2009-12-06,USA: Texas,2009-2010,USA
CY072142.1,2009-12-06,USA: Texas,2009-2010,USA
CY072143.1,2009-12-06,USA: Texas,2009-2010,USA
CY072144.1,2009-12-06,USA: Texas,2009-2010,USA
CY072145.1,2009-12-06,USA: Texas,2009-2010,USA
CY072146.1,2009-12-06,USA: Texas,2009-2010,USA
CY072148.1,2009-12-06,USA: Texas,2009-2010,USA
CY072147.1,2009-12-13,USA: Texas,2009-2010,USA
CY072149.1,2009-12-13,USA: Texas,2009-2010,USA
CY072150.1,2009-12-20,USA: Texas,2009-2010,USA
CY072151.1,2009-12-20,USA: Texas,2009-2010,USA
CY072152.1,2009-12-20,USA: Texas,2009-2010,USA
CY072153.1,2009-12-20,USA: Texas,2009-2010,USA
CY072171.1,2010-01-03,USA: Texas,2009-2010,USA
CY072172.1,2010-01-03,USA: Texas,2009-2010,USA
CY072173.1,2010-01-03,USA: Texas,2009-2010,USA
CY072174.1,2010-01-03,USA: Texas,2009-2010,USA
CY072175.1,2010-01-10,USA: Texas,2009-2010,USA
CY072176.1,2010-01-10,USA: Texas,2009-2010,USA
CY072177.1,2010-01-10,USA: Texas,2009-2010,USA
CY072178.1,2010-01-10,USA: Texas,2009-2010,USA
CY072179.1,2010-01-10,USA: Texas,2009-2010,USA
CY072180.1,2010-01-10,USA: Texas,2009-2010,USA
CY072181.1,2010-01-17,USA: Texas,2009-2010,USA
CY072182.1,2010-01-24,USA: Texas,2009-2010,USA
CY072183.1,2010-02-04,USA: Texas,2009-2010,USA
CY072184.1,2010-02-07,USA: Texas,2009-2010,USA
CY072185.1,2010-02-14,USA: Texas,2009-2010,USA
CY072186.1,2010-02-21,USA: Texas,2009-2010,USA
CY072187.1,2010-03-07,USA: Texas,2009-2010,USA
CY072188.1,2010-04-11,USA: Texas,2009-2010,USA
